QtBids,QBid1,QBid2,Tau,ForTime
3921,11233,11235,2,4
3921,11234,11235,3,4
3921,11235,11235,4,4
3922,11236,11236,2,2
3922,11236,11237,2,3
3922,11237,11237,3,3
3922,11236,11238,2,4
3922,11237,11238,3,4
3922,11238,11238,4,4
3923,11239,11239,2,2
3923,11239,11240,2,3
3923,11240,11240,3,3
3923,11239,11241,2,4
3923,11240,11241,3,4
3923,11241,11241,4,4
3924,11242,11242,2,2
3924,11242,11243,2,3
3924,11243,11243,3,3
3924,11242,11244,2,4
3924,11243,11244,3,4
3924,11244,11244,4,4
3925,11245,11245,2,2
3925,11245,11246,2,3
3925,11246,11246,3,3
3925,11245,11247,2,4
3925,11246,11247,3,4
3925,11247,11247,4,4
3926,11248,11248,2,2
3926,11248,11249,2,3
3926,11249,11249,3,3
3926,11248,11250,2,4
3926,11249,11250,3,4
3926,11250,11250,4,4
3927,11251,11251,2,2
3927,11251,11252,2,3
3927,11252,11252,3,3
3927,11251,11253,2,4
3927,11252,11253,3,4
3927,11253,11253,4,4
3928,11254,11254,2,2
3928,11254,11255,2,3
3928,11255,11255,3,3
3928,11254,11256,2,4
3928,11255,11256,3,4
3928,11256,11256,4,4
3929,11257,11257,2,2
3929,11257,11258,2,3
3929,11258,11258,3,3
3929,11257,11259,2,4
3929,11258,11259,3,4
3929,11259,11259,4,4
3930,11260,11260,2,2
3930,11260,11261,2,3
3930,11261,11261,3,3
3930,11260,11262,2,4
3930,11261,11262,3,4
3930,11262,11262,4,4
3931,11263,11263,2,2
3931,11263,11264,2,3
3931,11264,11264,3,3
3931,11263,11265,2,4
3931,11264,11265,3,4
3931,11265,11265,4,4
3932,11266,11266,2,2
3932,11266,11267,2,3
3932,11267,11267,3,3
3932,11266,11268,2,4
3932,11267,11268,3,4
3932,11268,11268,4,4
3933,11269,11269,2,2
3933,11269,11270,2,3
3933,11270,11270,3,3
3933,11269,11271,2,4
3933,11270,11271,3,4
3933,11271,11271,4,4
3934,11272,11272,2,2
3934,11272,11273,2,3
3934,11273,11273,3,3
3934,11272,11274,2,4
3934,11273,11274,3,4
3934,11274,11274,4,4
3935,11275,11275,2,2
3935,11275,11276,2,3
3935,11276,11276,3,3
3935,11275,11277,2,4
3935,11276,11277,3,4
3935,11277,11277,4,4
3936,11278,11278,2,2
3936,11278,11279,2,3
3936,11279,11279,3,3
3936,11278,11280,2,4
3936,11279,11280,3,4
3936,11280,11280,4,4
3937,11281,11281,2,2
3937,11281,11282,2,3
3937,11282,11282,3,3
3937,11281,11283,2,4
3937,11282,11283,3,4
3937,11283,11283,4,4
3938,11284,11284,2,2
3938,11284,11285,2,3
3938,11285,11285,3,3
3938,11284,11286,2,4
3938,11285,11286,3,4
3938,11286,11286,4,4
3939,11287,11287,2,2
3939,11287,11288,2,3
3939,11288,11288,3,3
3939,11287,11289,2,4
3939,11288,11289,3,4
3939,11289,11289,4,4
3940,11290,11290,2,2
3940,11290,11291,2,3
3940,11291,11291,3,3
3940,11290,11292,2,4
3940,11291,11292,3,4
3940,11292,11292,4,4
3941,11293,11293,2,2
3941,11293,11294,2,3
3941,11294,11294,3,3
3941,11293,11295,2,4
3941,11294,11295,3,4
3941,11295,11295,4,4
3942,11296,11296,2,2
3942,11296,11297,2,3
3942,11297,11297,3,3
3942,11296,11298,2,4
3942,11297,11298,3,4
3942,11298,11298,4,4
3943,11299,11299,2,2
3943,11299,11300,2,3
3943,11300,11300,3,3
3943,11299,11301,2,4
3943,11300,11301,3,4
3943,11301,11301,4,4
3944,11302,11302,2,2
3944,11302,11303,2,3
3944,11303,11303,3,3
3944,11302,11304,2,4
3944,11303,11304,3,4
3944,11304,11304,4,4
3945,11305,11305,2,2
3945,11305,11306,2,3
3945,11306,11306,3,3
3945,11305,11307,2,4
3945,11306,11307,3,4
3945,11307,11307,4,4
3946,11308,11308,2,2
3946,11308,11309,2,3
3946,11309,11309,3,3
3946,11308,11310,2,4
3946,11309,11310,3,4
3946,11310,11310,4,4
3947,11311,11311,2,2
3947,11311,11312,2,3
3947,11312,11312,3,3
3947,11311,11313,2,4
3947,11312,11313,3,4
3947,11313,11313,4,4
3948,11314,11314,2,2
3948,11314,11315,2,3
3948,11315,11315,3,3
3948,11314,11316,2,4
3948,11315,11316,3,4
3948,11316,11316,4,4
3949,11317,11317,2,2
3949,11317,11318,2,3
3949,11318,11318,3,3
3949,11317,11319,2,4
3949,11318,11319,3,4
3949,11319,11319,4,4
3950,11320,11320,2,2
3950,11320,11321,2,3
3950,11321,11321,3,3
3950,11320,11322,2,4
3950,11321,11322,3,4
3950,11322,11322,4,4
3951,11323,11323,2,2
3951,11323,11324,2,3
3951,11324,11324,3,3
3951,11323,11325,2,4
3951,11324,11325,3,4
3951,11325,11325,4,4
3952,11326,11326,2,2
3952,11326,11327,2,3
3952,11327,11327,3,3
3952,11326,11328,2,4
3952,11327,11328,3,4
3952,11328,11328,4,4
3953,11329,11329,2,2
3953,11329,11330,2,3
3953,11330,11330,3,3
3953,11329,11331,2,4
3953,11330,11331,3,4
3953,11331,11331,4,4
3954,11332,11332,2,2
3954,11332,11333,2,3
3954,11333,11333,3,3
3954,11332,11334,2,4
3954,11333,11334,3,4
3954,11334,11334,4,4
3955,11335,11335,2,2
3955,11335,11336,2,3
3955,11336,11336,3,3
3955,11335,11337,2,4
3955,11336,11337,3,4
3955,11337,11337,4,4
3956,11338,11338,2,2
3956,11338,11339,2,3
3956,11339,11339,3,3
3956,11338,11340,2,4
3956,11339,11340,3,4
3956,11340,11340,4,4
3957,11341,11341,2,2
3957,11341,11342,2,3
3957,11342,11342,3,3
3957,11341,11343,2,4
3957,11342,11343,3,4
3957,11343,11343,4,4
3958,11344,11344,2,2
3958,11344,11345,2,3
3958,11345,11345,3,3
3958,11344,11346,2,4
3958,11345,11346,3,4
3958,11346,11346,4,4
3959,11347,11347,2,2
3959,11347,11348,2,3
3959,11348,11348,3,3
3959,11347,11349,2,4
3959,11348,11349,3,4
3959,11349,11349,4,4
3960,11350,11350,2,2
3960,11350,11351,2,3
3960,11351,11351,3,3
3960,11350,11352,2,4
3960,11351,11352,3,4
3960,11352,11352,4,4
3961,11353,11353,2,2
3961,11353,11354,2,3
3961,11354,11354,3,3
3961,11353,11355,2,4
3961,11354,11355,3,4
3961,11355,11355,4,4
3962,11356,11356,2,2
3962,11356,11357,2,3
3962,11357,11357,3,3
3962,11356,11358,2,4
3962,11357,11358,3,4
3962,11358,11358,4,4
3963,11359,11359,2,2
3963,11359,11360,2,3
3963,11360,11360,3,3
3963,11359,11361,2,4
3963,11360,11361,3,4
3963,11361,11361,4,4
3964,11362,11362,2,2
3964,11362,11363,2,3
3964,11363,11363,3,3
3964,11362,11364,2,4
3964,11363,11364,3,4
3964,11364,11364,4,4
3965,11365,11365,2,2
3965,11365,11366,2,3
3965,11366,11366,3,3
3965,11365,11367,2,4
3965,11366,11367,3,4
3965,11367,11367,4,4
3966,11368,11368,2,2
3966,11368,11369,2,3
3966,11369,11369,3,3
3966,11368,11370,2,4
3966,11369,11370,3,4
3966,11370,11370,4,4
3967,11371,11371,2,2
3967,11371,11372,2,3
3967,11372,11372,3,3
3967,11371,11373,2,4
3967,11372,11373,3,4
3967,11373,11373,4,4
3968,11374,11374,2,2
3968,11374,11375,2,3
3968,11375,11375,3,3
3968,11374,11376,2,4
3968,11375,11376,3,4
3968,11376,11376,4,4
3969,11377,11377,2,2
3969,11377,11378,2,3
3969,11378,11378,3,3
3969,11377,11379,2,4
3969,11378,11379,3,4
3969,11379,11379,4,4
3970,11380,11380,2,2
3970,11380,11381,2,3
3970,11381,11381,3,3
3970,11380,11382,2,4
3970,11381,11382,3,4
3970,11382,11382,4,4
3971,11383,11383,2,2
3971,11383,11384,2,3
3971,11384,11384,3,3
3971,11383,11385,2,4
3971,11384,11385,3,4
3971,11385,11385,4,4
3972,11386,11386,2,2
3972,11386,11387,2,3
3972,11387,11387,3,3
3972,11386,11388,2,4
3972,11387,11388,3,4
3972,11388,11388,4,4
3973,11389,11389,2,2
3973,11389,11390,2,3
3973,11390,11390,3,3
3973,11389,11391,2,4
3973,11390,11391,3,4
3973,11391,11391,4,4
3974,11392,11392,2,2
3974,11392,11393,2,3
3974,11393,11393,3,3
3974,11392,11394,2,4
3974,11393,11394,3,4
3974,11394,11394,4,4
3975,11395,11395,2,2
3975,11395,11396,2,3
3975,11396,11396,3,3
3975,11395,11397,2,4
3975,11396,11397,3,4
3975,11397,11397,4,4
3976,11398,11398,2,2
3976,11398,11399,2,3
3976,11399,11399,3,3
3976,11398,11400,2,4
3976,11399,11400,3,4
3976,11400,11400,4,4
3977,11401,11401,2,2
3977,11401,11402,2,3
3977,11402,11402,3,3
3977,11401,11403,2,4
3977,11402,11403,3,4
3977,11403,11403,4,4
3978,11404,11404,2,2
3978,11404,11405,2,3
3978,11405,11405,3,3
3978,11404,11406,2,4
3978,11405,11406,3,4
3978,11406,11406,4,4
3979,11407,11407,2,2
3979,11407,11408,2,3
3979,11408,11408,3,3
3979,11407,11409,2,4
3979,11408,11409,3,4
3979,11409,11409,4,4
3980,11410,11410,2,2
3980,11410,11411,2,3
3980,11411,11411,3,3
3980,11410,11412,2,4
3980,11411,11412,3,4
3980,11412,11412,4,4
3981,11413,11413,2,2
3981,11413,11414,2,3
3981,11414,11414,3,3
3981,11413,11415,2,4
3981,11414,11415,3,4
3981,11415,11415,4,4
3982,11416,11416,2,2
3982,11416,11417,2,3
3982,11417,11417,3,3
3982,11416,11418,2,4
3982,11417,11418,3,4
3982,11418,11418,4,4
3983,11419,11419,2,2
3983,11419,11420,2,3
3983,11420,11420,3,3
3983,11419,11421,2,4
3983,11420,11421,3,4
3983,11421,11421,4,4
3984,11422,11422,2,2
3984,11422,11423,2,3
3984,11423,11423,3,3
3984,11422,11424,2,4
3984,11423,11424,3,4
3984,11424,11424,4,4
3985,11425,11425,2,2
3985,11425,11426,2,3
3985,11426,11426,3,3
3985,11425,11427,2,4
3985,11426,11427,3,4
3985,11427,11427,4,4
3986,11428,11428,2,2
3986,11428,11429,2,3
3986,11429,11429,3,3
3986,11428,11430,2,4
3986,11429,11430,3,4
3986,11430,11430,4,4
3987,11431,11431,2,2
3987,11431,11432,2,3
3987,11432,11432,3,3
3987,11431,11433,2,4
3987,11432,11433,3,4
3987,11433,11433,4,4
3988,11434,11434,2,2
3988,11434,11435,2,3
3988,11435,11435,3,3
3988,11434,11436,2,4
3988,11435,11436,3,4
3988,11436,11436,4,4
3989,11437,11437,2,2
3989,11437,11438,2,3
3989,11438,11438,3,3
3989,11437,11439,2,4
3989,11438,11439,3,4
3989,11439,11439,4,4
3990,11440,11440,2,2
3990,11440,11441,2,3
3990,11441,11441,3,3
3990,11440,11442,2,4
3990,11441,11442,3,4
3990,11442,11442,4,4
3991,11443,11443,2,2
3991,11443,11444,2,3
3991,11444,11444,3,3
3991,11443,11445,2,4
3991,11444,11445,3,4
3991,11445,11445,4,4
3992,11446,11446,2,2
3992,11446,11447,2,3
3992,11447,11447,3,3
3992,11446,11448,2,4
3992,11447,11448,3,4
3992,11448,11448,4,4
3993,11449,11449,2,2
3993,11449,11450,2,3
3993,11450,11450,3,3
3993,11449,11451,2,4
3993,11450,11451,3,4
3993,11451,11451,4,4
3994,11452,11452,2,2
3994,11452,11453,2,3
3994,11453,11453,3,3
3994,11452,11454,2,4
3994,11453,11454,3,4
3994,11454,11454,4,4
3995,11455,11455,2,2
3995,11455,11456,2,3
3995,11456,11456,3,3
3995,11455,11457,2,4
3995,11456,11457,3,4
3995,11457,11457,4,4
3996,11458,11458,2,2
3996,11458,11459,2,3
3996,11459,11459,3,3
3996,11458,11460,2,4
3996,11459,11460,3,4
3996,11460,11460,4,4
3997,11461,11461,2,2
3997,11461,11462,2,3
3997,11462,11462,3,3
3997,11461,11463,2,4
3997,11462,11463,3,4
3997,11463,11463,4,4
3998,11464,11464,2,2
3998,11464,11465,2,3
3998,11465,11465,3,3
3998,11464,11466,2,4
3998,11465,11466,3,4
3998,11466,11466,4,4
3999,11467,11467,2,2
3999,11467,11468,2,3
3999,11468,11468,3,3
3999,11467,11469,2,4
3999,11468,11469,3,4
3999,11469,11469,4,4
4000,11470,11470,2,2
4000,11470,11471,2,3
4000,11471,11471,3,3
4000,11470,11472,2,4
4000,11471,11472,3,4
4000,11472,11472,4,4
4001,11473,11473,2,2
4001,11473,11474,2,3
4001,11474,11474,3,3
4001,11473,11475,2,4
4001,11474,11475,3,4
4001,11475,11475,4,4
4002,11476,11476,2,2
4002,11476,11477,2,3
4002,11477,11477,3,3
4002,11476,11478,2,4
4002,11477,11478,3,4
4002,11478,11478,4,4
4003,11479,11479,2,2
4003,11479,11480,2,3
4003,11480,11480,3,3
4003,11479,11481,2,4
4003,11480,11481,3,4
4003,11481,11481,4,4
4004,11482,11482,2,2
4004,11482,11483,2,3
4004,11483,11483,3,3
4004,11482,11484,2,4
4004,11483,11484,3,4
4004,11484,11484,4,4
4005,11485,11485,2,2
4005,11485,11486,2,3
4005,11486,11486,3,3
4005,11485,11487,2,4
4005,11486,11487,3,4
4005,11487,11487,4,4
4006,11488,11488,2,2
4006,11488,11489,2,3
4006,11489,11489,3,3
4006,11488,11490,2,4
4006,11489,11490,3,4
4006,11490,11490,4,4
4007,11491,11491,2,2
4007,11491,11492,2,3
4007,11492,11492,3,3
4007,11491,11493,2,4
4007,11492,11493,3,4
4007,11493,11493,4,4
4008,11494,11494,2,2
4008,11494,11495,2,3
4008,11495,11495,3,3
4008,11494,11496,2,4
4008,11495,11496,3,4
4008,11496,11496,4,4
4009,11497,11497,2,2
4009,11497,11498,2,3
4009,11498,11498,3,3
4009,11497,11499,2,4
4009,11498,11499,3,4
4009,11499,11499,4,4
4010,11500,11500,2,2
4010,11500,11501,2,3
4010,11501,11501,3,3
4010,11500,11502,2,4
4010,11501,11502,3,4
4010,11502,11502,4,4
4011,11503,11503,2,2
4011,11503,11504,2,3
4011,11504,11504,3,3
4011,11503,11505,2,4
4011,11504,11505,3,4
4011,11505,11505,4,4
4012,11506,11506,2,2
4012,11506,11507,2,3
4012,11507,11507,3,3
4012,11506,11508,2,4
4012,11507,11508,3,4
4012,11508,11508,4,4
4013,11509,11509,2,2
4013,11509,11510,2,3
4013,11510,11510,3,3
4013,11509,11511,2,4
4013,11510,11511,3,4
4013,11511,11511,4,4
4014,11512,11512,2,2
4014,11512,11513,2,3
4014,11513,11513,3,3
4014,11512,11514,2,4
4014,11513,11514,3,4
4014,11514,11514,4,4
4015,11515,11515,2,2
4015,11515,11516,2,3
4015,11516,11516,3,3
4015,11515,11517,2,4
4015,11516,11517,3,4
4015,11517,11517,4,4
4016,11518,11518,2,2
4016,11518,11519,2,3
4016,11519,11519,3,3
4016,11518,11520,2,4
4016,11519,11520,3,4
4016,11520,11520,4,4
4017,11521,11521,2,2
4017,11521,11522,2,3
4017,11522,11522,3,3
4017,11521,11523,2,4
4017,11522,11523,3,4
4017,11523,11523,4,4
4018,11524,11524,2,2
4018,11524,11525,2,3
4018,11525,11525,3,3
4018,11524,11526,2,4
4018,11525,11526,3,4
4018,11526,11526,4,4
4019,11527,11527,2,2
4019,11527,11528,2,3
4019,11528,11528,3,3
4019,11527,11529,2,4
4019,11528,11529,3,4
4019,11529,11529,4,4
4020,11530,11530,2,2
4020,11530,11531,2,3
4020,11531,11531,3,3
4020,11530,11532,2,4
4020,11531,11532,3,4
4020,11532,11532,4,4
4021,11533,11533,2,2
4021,11533,11534,2,3
4021,11534,11534,3,3
4021,11533,11535,2,4
4021,11534,11535,3,4
4021,11535,11535,4,4
4022,11536,11536,2,2
4022,11536,11537,2,3
4022,11537,11537,3,3
4022,11536,11538,2,4
4022,11537,11538,3,4
4022,11538,11538,4,4
4023,11539,11539,2,2
4023,11539,11540,2,3
4023,11540,11540,3,3
4023,11539,11541,2,4
4023,11540,11541,3,4
4023,11541,11541,4,4
4024,11542,11542,2,2
4024,11542,11543,2,3
4024,11543,11543,3,3
4024,11542,11544,2,4
4024,11543,11544,3,4
4024,11544,11544,4,4
4025,11545,11545,2,2
4025,11545,11546,2,3
4025,11546,11546,3,3
4025,11545,11547,2,4
4025,11546,11547,3,4
4025,11547,11547,4,4
4026,11548,11548,2,2
4026,11548,11549,2,3
4026,11549,11549,3,3
4026,11548,11550,2,4
4026,11549,11550,3,4
4026,11550,11550,4,4
4027,11551,11551,2,2
4027,11551,11552,2,3
4027,11552,11552,3,3
4027,11551,11553,2,4
4027,11552,11553,3,4
4027,11553,11553,4,4
4028,11554,11554,2,2
4028,11554,11555,2,3
4028,11555,11555,3,3
4028,11554,11556,2,4
4028,11555,11556,3,4
4028,11556,11556,4,4
4029,11557,11557,2,2
4029,11557,11558,2,3
4029,11558,11558,3,3
4029,11557,11559,2,4
4029,11558,11559,3,4
4029,11559,11559,4,4
4030,11560,11560,2,2
4030,11560,11561,2,3
4030,11561,11561,3,3
4030,11560,11562,2,4
4030,11561,11562,3,4
4030,11562,11562,4,4
4031,11563,11563,2,2
4031,11563,11564,2,3
4031,11564,11564,3,3
4031,11563,11565,2,4
4031,11564,11565,3,4
4031,11565,11565,4,4
4032,11566,11566,2,2
4032,11566,11567,2,3
4032,11567,11567,3,3
4032,11566,11568,2,4
4032,11567,11568,3,4
4032,11568,11568,4,4
4033,11569,11569,2,2
4033,11569,11570,2,3
4033,11570,11570,3,3
4033,11569,11571,2,4
4033,11570,11571,3,4
4033,11571,11571,4,4
4034,11572,11572,2,2
4034,11572,11573,2,3
4034,11573,11573,3,3
4034,11572,11574,2,4
4034,11573,11574,3,4
4034,11574,11574,4,4
4035,11575,11575,2,2
4035,11575,11576,2,3
4035,11576,11576,3,3
4035,11575,11577,2,4
4035,11576,11577,3,4
4035,11577,11577,4,4
4036,11578,11578,2,2
4036,11578,11579,2,3
4036,11579,11579,3,3
4036,11578,11580,2,4
4036,11579,11580,3,4
4036,11580,11580,4,4
4037,11581,11581,2,2
4037,11581,11582,2,3
4037,11582,11582,3,3
4037,11581,11583,2,4
4037,11582,11583,3,4
4037,11583,11583,4,4
4038,11584,11584,2,2
4038,11584,11585,2,3
4038,11585,11585,3,3
4038,11584,11586,2,4
4038,11585,11586,3,4
4038,11586,11586,4,4
4039,11587,11587,2,2
4039,11587,11588,2,3
4039,11588,11588,3,3
4039,11587,11589,2,4
4039,11588,11589,3,4
4039,11589,11589,4,4
4040,11590,11590,2,2
4040,11590,11591,2,3
4040,11591,11591,3,3
4040,11590,11592,2,4
4040,11591,11592,3,4
4040,11592,11592,4,4
4041,11593,11593,2,2
4041,11593,11594,2,3
4041,11594,11594,3,3
4041,11593,11595,2,4
4041,11594,11595,3,4
4041,11595,11595,4,4
4042,11596,11596,2,2
4042,11596,11597,2,3
4042,11597,11597,3,3
4042,11596,11598,2,4
4042,11597,11598,3,4
4042,11598,11598,4,4
4043,11599,11599,2,2
4043,11599,11600,2,3
4043,11600,11600,3,3
4043,11599,11601,2,4
4043,11600,11601,3,4
4043,11601,11601,4,4
4044,11602,11602,2,2
4044,11602,11603,2,3
4044,11603,11603,3,3
4044,11602,11604,2,4
4044,11603,11604,3,4
4044,11604,11604,4,4
4045,11605,11605,2,2
4045,11605,11606,2,3
4045,11606,11606,3,3
4045,11605,11607,2,4
4045,11606,11607,3,4
4045,11607,11607,4,4
4046,11608,11608,2,2
4046,11608,11609,2,3
4046,11609,11609,3,3
4046,11608,11610,2,4
4046,11609,11610,3,4
4046,11610,11610,4,4
4047,11611,11611,2,2
4047,11611,11612,2,3
4047,11612,11612,3,3
4047,11611,11613,2,4
4047,11612,11613,3,4
4047,11613,11613,4,4
4048,11614,11614,2,2
4048,11614,11615,2,3
4048,11615,11615,3,3
4048,11614,11616,2,4
4048,11615,11616,3,4
4048,11616,11616,4,4
4049,11617,11617,2,2
4049,11617,11618,2,3
4049,11618,11618,3,3
4049,11617,11619,2,4
4049,11618,11619,3,4
4049,11619,11619,4,4
4050,11620,11620,2,2
4050,11620,11621,2,3
4050,11621,11621,3,3
4050,11620,11622,2,4
4050,11621,11622,3,4
4050,11622,11622,4,4
4051,11623,11623,2,2
4051,11623,11624,2,3
4051,11624,11624,3,3
4051,11623,11625,2,4
4051,11624,11625,3,4
4051,11625,11625,4,4
4052,11626,11626,2,2
4052,11626,11627,2,3
4052,11627,11627,3,3
4052,11626,11628,2,4
4052,11627,11628,3,4
4052,11628,11628,4,4
4053,11629,11629,2,2
4053,11629,11630,2,3
4053,11630,11630,3,3
4053,11629,11631,2,4
4053,11630,11631,3,4
4053,11631,11631,4,4
4054,11632,11632,2,2
4054,11632,11633,2,3
4054,11633,11633,3,3
4054,11632,11634,2,4
4054,11633,11634,3,4
4054,11634,11634,4,4
4055,11635,11635,2,2
4055,11635,11636,2,3
4055,11636,11636,3,3
4055,11635,11637,2,4
4055,11636,11637,3,4
4055,11637,11637,4,4
4056,11638,11638,2,2
4056,11638,11639,2,3
4056,11639,11639,3,3
4056,11638,11640,2,4
4056,11639,11640,3,4
4056,11640,11640,4,4
4057,11641,11641,2,2
4057,11641,11642,2,3
4057,11642,11642,3,3
4057,11641,11643,2,4
4057,11642,11643,3,4
4057,11643,11643,4,4
4058,11644,11644,2,2
4058,11644,11645,2,3
4058,11645,11645,3,3
4058,11644,11646,2,4
4058,11645,11646,3,4
4058,11646,11646,4,4
4059,11647,11647,2,2
4059,11647,11648,2,3
4059,11648,11648,3,3
4059,11647,11649,2,4
4059,11648,11649,3,4
4059,11649,11649,4,4
4060,11650,11650,2,2
4060,11650,11651,2,3
4060,11651,11651,3,3
4060,11650,11652,2,4
4060,11651,11652,3,4
4060,11652,11652,4,4
4061,11653,11653,2,2
4061,11653,11654,2,3
4061,11654,11654,3,3
4061,11653,11655,2,4
4061,11654,11655,3,4
4061,11655,11655,4,4
4062,11656,11656,2,2
4062,11656,11657,2,3
4062,11657,11657,3,3
4062,11656,11658,2,4
4062,11657,11658,3,4
4062,11658,11658,4,4
4063,11659,11659,2,2
4063,11659,11660,2,3
4063,11660,11660,3,3
4063,11659,11661,2,4
4063,11660,11661,3,4
4063,11661,11661,4,4
4064,11662,11662,2,2
4064,11662,11663,2,3
4064,11663,11663,3,3
4064,11662,11664,2,4
4064,11663,11664,3,4
4064,11664,11664,4,4
4065,11665,11665,2,2
4065,11665,11666,2,3
4065,11666,11666,3,3
4065,11665,11667,2,4
4065,11666,11667,3,4
4065,11667,11667,4,4
4066,11668,11668,2,2
4066,11668,11669,2,3
4066,11669,11669,3,3
4066,11668,11670,2,4
4066,11669,11670,3,4
4066,11670,11670,4,4
4067,11671,11671,2,2
4067,11671,11672,2,3
4067,11672,11672,3,3
4067,11671,11673,2,4
4067,11672,11673,3,4
4067,11673,11673,4,4
4068,11674,11674,2,2
4068,11674,11675,2,3
4068,11675,11675,3,3
4068,11674,11676,2,4
4068,11675,11676,3,4
4068,11676,11676,4,4
4069,11677,11677,2,2
4069,11677,11678,2,3
4069,11678,11678,3,3
4069,11677,11679,2,4
4069,11678,11679,3,4
4069,11679,11679,4,4
4070,11680,11680,2,2
4070,11680,11681,2,3
4070,11681,11681,3,3
4070,11680,11682,2,4
4070,11681,11682,3,4
4070,11682,11682,4,4
4071,11683,11683,2,2
4071,11683,11684,2,3
4071,11684,11684,3,3
4071,11683,11685,2,4
4071,11684,11685,3,4
4071,11685,11685,4,4
4072,11686,11686,2,2
4072,11686,11687,2,3
4072,11687,11687,3,3
4072,11686,11688,2,4
4072,11687,11688,3,4
4072,11688,11688,4,4
4073,11689,11689,2,2
4073,11689,11690,2,3
4073,11690,11690,3,3
4073,11689,11691,2,4
4073,11690,11691,3,4
4073,11691,11691,4,4
4074,11692,11692,2,2
4074,11692,11693,2,3
4074,11693,11693,3,3
4074,11692,11694,2,4
4074,11693,11694,3,4
4074,11694,11694,4,4
4075,11695,11695,2,2
4075,11695,11696,2,3
4075,11696,11696,3,3
4075,11695,11697,2,4
4075,11696,11697,3,4
4075,11697,11697,4,4
4076,11698,11698,2,2
4076,11698,11699,2,3
4076,11699,11699,3,3
4076,11698,11700,2,4
4076,11699,11700,3,4
4076,11700,11700,4,4
4077,11701,11701,2,2
4077,11701,11702,2,3
4077,11702,11702,3,3
4077,11701,11703,2,4
4077,11702,11703,3,4
4077,11703,11703,4,4
4078,11704,11704,2,2
4078,11704,11705,2,3
4078,11705,11705,3,3
4078,11704,11706,2,4
4078,11705,11706,3,4
4078,11706,11706,4,4
4079,11707,11707,2,2
4079,11707,11708,2,3
4079,11708,11708,3,3
4079,11707,11709,2,4
4079,11708,11709,3,4
4079,11709,11709,4,4
4080,11710,11710,2,2
4080,11710,11711,2,3
4080,11711,11711,3,3
4080,11710,11712,2,4
4080,11711,11712,3,4
4080,11712,11712,4,4
4081,11713,11713,2,2
4081,11713,11714,2,3
4081,11714,11714,3,3
4081,11713,11715,2,4
4081,11714,11715,3,4
4081,11715,11715,4,4
4082,11716,11716,2,2
4082,11716,11717,2,3
4082,11717,11717,3,3
4082,11716,11718,2,4
4082,11717,11718,3,4
4082,11718,11718,4,4
4083,11719,11719,2,2
4083,11719,11720,2,3
4083,11720,11720,3,3
4083,11719,11721,2,4
4083,11720,11721,3,4
4083,11721,11721,4,4
4084,11722,11722,2,2
4084,11722,11723,2,3
4084,11723,11723,3,3
4084,11722,11724,2,4
4084,11723,11724,3,4
4084,11724,11724,4,4
4085,11725,11725,2,2
4085,11725,11726,2,3
4085,11726,11726,3,3
4085,11725,11727,2,4
4085,11726,11727,3,4
4085,11727,11727,4,4
4086,11728,11728,2,2
4086,11728,11729,2,3
4086,11729,11729,3,3
4086,11728,11730,2,4
4086,11729,11730,3,4
4086,11730,11730,4,4
4087,11731,11731,2,2
4087,11731,11732,2,3
4087,11732,11732,3,3
4087,11731,11733,2,4
4087,11732,11733,3,4
4087,11733,11733,4,4
4088,11734,11734,2,2
4088,11734,11735,2,3
4088,11735,11735,3,3
4088,11734,11736,2,4
4088,11735,11736,3,4
4088,11736,11736,4,4
4089,11737,11737,2,2
4089,11737,11738,2,3
4089,11738,11738,3,3
4089,11737,11739,2,4
4089,11738,11739,3,4
4089,11739,11739,4,4
4090,11740,11740,2,2
4090,11740,11741,2,3
4090,11741,11741,3,3
4090,11740,11742,2,4
4090,11741,11742,3,4
4090,11742,11742,4,4
4091,11743,11743,2,2
4091,11743,11744,2,3
4091,11744,11744,3,3
4091,11743,11745,2,4
4091,11744,11745,3,4
4091,11745,11745,4,4
4092,11746,11746,2,2
4092,11746,11747,2,3
4092,11747,11747,3,3
4092,11746,11748,2,4
4092,11747,11748,3,4
4092,11748,11748,4,4
4093,11749,11749,2,2
4093,11749,11750,2,3
4093,11750,11750,3,3
4093,11749,11751,2,4
4093,11750,11751,3,4
4093,11751,11751,4,4
4094,11752,11752,2,2
4094,11752,11753,2,3
4094,11753,11753,3,3
4094,11752,11754,2,4
4094,11753,11754,3,4
4094,11754,11754,4,4
4095,11755,11755,2,2
4095,11755,11756,2,3
4095,11756,11756,3,3
4095,11755,11757,2,4
4095,11756,11757,3,4
4095,11757,11757,4,4
4096,11758,11758,2,2
4096,11758,11759,2,3
4096,11759,11759,3,3
4096,11758,11760,2,4
4096,11759,11760,3,4
4096,11760,11760,4,4
4097,11761,11761,2,2
4097,11761,11762,2,3
4097,11762,11762,3,3
4097,11761,11763,2,4
4097,11762,11763,3,4
4097,11763,11763,4,4
4098,11764,11764,2,2
4098,11764,11765,2,3
4098,11765,11765,3,3
4098,11764,11766,2,4
4098,11765,11766,3,4
4098,11766,11766,4,4
4099,11767,11767,2,2
4099,11767,11768,2,3
4099,11768,11768,3,3
4099,11767,11769,2,4
4099,11768,11769,3,4
4099,11769,11769,4,4
4100,11770,11770,2,2
4100,11770,11771,2,3
4100,11771,11771,3,3
4100,11770,11772,2,4
