QtBid,ID,QPHPFrom,QPHPTo,QPHPSlope,QPHPOffset,QPHPConstr
3246,2144,-1,-1,0.05,0,0
3246,2145,-1,-1,0.05,0,0
3247,2146,-1,-1,0.05,0,0
3247,2147,-1,-1,0.05,0,0
3247,2148,-1,-1,0.05,0,0
3248,2149,-1,-1,0.05,0,0
3248,2150,-1,-1,0.05,0,0
3248,2151,-1,-1,0.05,0,0
3249,2152,-1,-1,0.05,0,0
3249,2153,-1,-1,0.05,0,0
3249,2154,-1,-1,0.05,0,0
3250,2155,-1,-1,0.05,0,0
3250,2156,-1,-1,0.05,0,0
3250,2157,-1,-1,0.05,0,0
3251,2158,-1,-1,0.05,0,0
3251,2159,-1,-1,0.05,0,0
3251,2160,-1,-1,0.05,0,0
3252,2161,-1,-1,0.05,0,0
3252,2162,-1,-1,0.05,0,0
3252,2163,-1,-1,0.05,0,0
3253,2164,-1,-1,0.05,0,0
3253,2165,-1,-1,0.05,0,0
3253,2166,-1,-1,0.05,0,0
3254,2167,-1,-1,0.05,0,0
3254,2168,-1,-1,0.05,0,0
3254,2169,-1,-1,0.05,0,0
3255,2170,-1,-1,0.05,0,0
3255,2171,-1,-1,0.05,0,0
3255,2172,-1,-1,0.05,0,0
3256,2173,-1,-1,0.05,0,0
3256,2174,-1,-1,0.05,0,0
3256,2175,-1,-1,0.05,0,0
3257,2176,-1,-1,0.05,0,0
3257,2177,-1,-1,0.05,0,0
3257,2178,-1,-1,0.05,0,0
3258,2179,-1,-1,0.05,0,0
3258,2180,-1,-1,0.05,0,0
3258,2181,-1,-1,0.05,0,0
3259,2182,-1,-1,0.05,0,0
3259,2183,-1,-1,0.05,0,0
3259,2184,-1,-1,0.05,0,0
3260,2185,-1,-1,0.05,0,0
3260,2186,-1,-1,0.05,0,0
3260,2187,-1,-1,0.05,0,0
3261,2188,-1,-1,0.05,0,0
3261,2189,-1,-1,0.05,0,0
3261,2190,-1,-1,0.05,0,0
3262,2191,-1,-1,0.05,0,0
3262,2192,-1,-1,0.05,0,0
3262,2193,-1,-1,0.05,0,0
3263,2194,-1,-1,0.05,0,0
3263,2195,-1,-1,0.05,0,0
3263,2196,-1,-1,0.05,0,0
3264,2197,-1,-1,0.05,0,0
3264,2198,-1,-1,0.05,0,0
3264,2199,-1,-1,0.05,0,0
3265,2200,-1,-1,0.05,0,0
3265,2201,-1,-1,0.05,0,0
3265,2202,-1,-1,0.05,0,0
3266,2203,-1,-1,0.05,0,0
3266,2204,-1,-1,0.05,0,0
3266,2205,-1,-1,0.05,0,0
3267,2206,-1,-1,0.05,0,0
3267,2207,-1,-1,0.05,0,0
3267,2208,-1,-1,0.05,0,0
3268,2209,-1,-1,0.05,0,0
3268,2210,-1,-1,0.05,0,0
3268,2211,-1,-1,0.05,0,0
3269,2212,-1,-1,0.05,0,0
3269,2213,-1,-1,0.05,0,0
3269,2214,-1,-1,0.05,0,0
3270,2215,-1,-1,0.05,0,0
3270,2216,-1,-1,0.05,0,0
3270,2217,-1,-1,0.05,0,0
3271,2218,-1,-1,0.05,0,0
3271,2219,-1,-1,0.05,0,0
3271,2220,-1,-1,0.05,0,0
3272,2221,-1,-1,0.05,0,0
3272,2222,-1,-1,0.05,0,0
3272,2223,-1,-1,0.05,0,0
3273,2224,-1,-1,0.05,0,0
3273,2225,-1,-1,0.05,0,0
3273,2226,-1,-1,0.05,0,0
3274,2227,-1,-1,0.05,0,0
3274,2228,-1,-1,0.05,0,0
3274,2229,-1,-1,0.05,0,0
3275,2230,-1,-1,0.05,0,0
3275,2231,-1,-1,0.05,0,0
3275,2232,-1,-1,0.05,0,0
3276,2233,-1,-1,0.05,0,0
3276,2234,-1,-1,0.05,0,0
3276,2235,-1,-1,0.05,0,0
3277,2236,-1,-1,0.05,0,0
3277,2237,-1,-1,0.05,0,0
3277,2238,-1,-1,0.05,0,0
3278,2239,-1,-1,0.05,0,0
3278,2240,-1,-1,0.05,0,0
3278,2241,-1,-1,0.05,0,0
3279,2242,-1,-1,0.05,0,0
3279,2243,-1,-1,0.05,0,0
3279,2244,-1,-1,0.05,0,0
3280,2245,-1,-1,0.05,0,0
3280,2246,-1,-1,0.05,0,0
3280,2247,-1,-1,0.05,0,0
3281,2248,-1,-1,0.05,0,0
3281,2249,-1,-1,0.05,0,0
3281,2250,-1,-1,0.05,0,0
3282,2251,-1,-1,0.05,0,0
3282,2252,-1,-1,0.05,0,0
3282,2253,-1,-1,0.05,0,0
3283,2254,-1,-1,0.05,0,0
3283,2255,-1,-1,0.05,0,0
3283,2256,-1,-1,0.05,0,0
3284,2257,-1,-1,0.05,0,0
3284,2258,-1,-1,0.05,0,0
3284,2259,-1,-1,0.05,0,0
3285,2260,-1,-1,0.05,0,0
3285,2261,-1,-1,0.05,0,0
3285,2262,-1,-1,0.05,0,0
3286,2263,-1,-1,0.05,0,0
3286,2264,-1,-1,0.05,0,0
3286,2265,-1,-1,0.05,0,0
3287,2266,-1,-1,0.05,0,0
3287,2267,-1,-1,0.05,0,0
3287,2268,-1,-1,0.05,0,0
3288,2269,-1,-1,0.05,0,0
3288,2270,-1,-1,0.05,0,0
3288,2271,-1,-1,0.05,0,0
3289,2272,-1,-1,0.05,0,0
3289,2273,-1,-1,0.05,0,0
3289,2274,-1,-1,0.05,0,0
3290,2275,-1,-1,0.05,0,0
3290,2276,-1,-1,0.05,0,0
3290,2277,-1,-1,0.05,0,0
3291,2278,-1,-1,0.05,0,0
3291,2279,-1,-1,0.05,0,0
3291,2280,-1,-1,0.05,0,0
3292,2281,-1,-1,0.05,0,0
3292,2282,-1,-1,0.05,0,0
3292,2283,-1,-1,0.05,0,0
3293,2284,-1,-1,0.05,0,0
3293,2285,-1,-1,0.05,0,0
3293,2286,-1,-1,0.05,0,0
3294,2287,-1,-1,0.05,0,0
3294,2288,-1,-1,0.05,0,0
3294,2289,-1,-1,0.05,0,0
3295,2290,-1,-1,0.05,0,0
3295,2291,-1,-1,0.05,0,0
3295,2292,-1,-1,0.05,0,0
3296,2293,-1,-1,0.05,0,0
3296,2294,-1,-1,0.05,0,0
3296,2295,-1,-1,0.05,0,0
3297,2296,-1,-1,0.05,0,0
3297,2297,-1,-1,0.05,0,0
3297,2298,-1,-1,0.05,0,0
3298,2299,-1,-1,0.05,0,0
3298,2300,-1,-1,0.05,0,0
3298,2301,-1,-1,0.05,0,0
3299,2302,-1,-1,0.05,0,0
3299,2303,-1,-1,0.05,0,0
3299,2304,-1,-1,0.05,0,0
3300,2305,-1,-1,0.05,0,0
3300,2306,-1,-1,0.05,0,0
3300,2307,-1,-1,0.05,0,0
3301,2308,-1,-1,0.05,0,0
3301,2309,-1,-1,0.05,0,0
3301,2310,-1,-1,0.05,0,0
3302,2311,-1,-1,0.05,0,0
3302,2312,-1,-1,0.05,0,0
3302,2313,-1,-1,0.05,0,0
3303,2314,-1,-1,0.05,0,0
3303,2315,-1,-1,0.05,0,0
3303,2316,-1,-1,0.05,0,0
3304,2317,-1,-1,0.05,0,0
3304,2318,-1,-1,0.05,0,0
3304,2319,-1,-1,0.05,0,0
3305,2320,-1,-1,0.05,0,0
3305,2321,-1,-1,0.05,0,0
3305,2322,-1,-1,0.05,0,0
3306,2323,-1,-1,0.05,0,0
3306,2324,-1,-1,0.05,0,0
3306,2325,-1,-1,0.05,0,0
3307,2326,-1,-1,0.05,0,0
3307,2327,-1,-1,0.05,0,0
3307,2328,-1,-1,0.05,0,0
3308,2329,-1,-1,0.05,0,0
3308,2330,-1,-1,0.05,0,0
3308,2331,-1,-1,0.05,0,0
3309,2332,-1,-1,0.05,0,0
3309,2333,-1,-1,0.05,0,0
3309,2334,-1,-1,0.05,0,0
3310,2335,-1,-1,0.05,0,0
3310,2336,-1,-1,0.05,0,0
3310,2337,-1,-1,0.05,0,0
3311,2338,-1,-1,0.05,0,0
3311,2339,-1,-1,0.05,0,0
3311,2340,-1,-1,0.05,0,0
3312,2341,-1,-1,0.05,0,0
3312,2342,-1,-1,0.05,0,0
3312,2343,-1,-1,0.05,0,0
3313,2344,-1,-1,0.05,0,0
3313,2345,-1,-1,0.05,0,0
3313,2346,-1,-1,0.05,0,0
3314,2347,-1,-1,0.05,0,0
3314,2348,-1,-1,0.05,0,0
3314,2349,-1,-1,0.05,0,0
3315,2350,-1,-1,0.05,0,0
3315,2351,-1,-1,0.05,0,0
3315,2352,-1,-1,0.05,0,0
3316,2353,-1,-1,0.05,0,0
3316,2354,-1,-1,0.05,0,0
3316,2355,-1,-1,0.05,0,0
3317,2356,-1,-1,0.05,0,0
3317,2357,-1,-1,0.05,0,0
3317,2358,-1,-1,0.05,0,0
3318,2359,-1,-1,0.05,0,0
3318,2360,-1,-1,0.05,0,0
3318,2361,-1,-1,0.05,0,0
3319,2362,-1,-1,0.05,0,0
3319,2363,-1,-1,0.05,0,0
3319,2364,-1,-1,0.05,0,0
3320,2365,-1,-1,0.05,0,0
3320,2366,-1,-1,0.05,0,0
3320,2367,-1,-1,0.05,0,0
3321,2368,-1,-1,0.05,0,0
3321,2369,-1,-1,0.05,0,0
3321,2370,-1,-1,0.05,0,0
3322,2371,-1,-1,0.05,0,0
3322,2372,-1,-1,0.05,0,0
3322,2373,-1,-1,0.05,0,0
3323,2374,-1,-1,0.05,0,0
3323,2375,-1,-1,0.05,0,0
3323,2376,-1,-1,0.05,0,0
3324,2377,-1,-1,0.05,0,0
3324,2378,-1,-1,0.05,0,0
3324,2379,-1,-1,0.05,0,0
3325,2380,-1,-1,0.05,0,0
3325,2381,-1,-1,0.05,0,0
3325,2382,-1,-1,0.05,0,0
3326,2383,-1,-1,0.05,0,0
3326,2384,-1,-1,0.05,0,0
3326,2385,-1,-1,0.05,0,0
3327,2386,-1,-1,0.05,0,0
3327,2387,-1,-1,0.05,0,0
3327,2388,-1,-1,0.05,0,0
3328,2389,-1,-1,0.05,0,0
3328,2390,-1,-1,0.05,0,0
3328,2391,-1,-1,0.05,0,0
3329,2392,-1,-1,0.05,0,0
3329,2393,-1,-1,0.05,0,0
3329,2394,-1,-1,0.05,0,0
3330,2395,-1,-1,0.05,0,0
3330,2396,-1,-1,0.05,0,0
3330,2397,-1,-1,0.05,0,0
3331,2398,-1,-1,0.05,0,0
3331,2399,-1,-1,0.05,0,0
3331,2400,-1,-1,0.05,0,0
3332,2401,-1,-1,0.05,0,0
3332,2402,-1,-1,0.05,0,0
3332,2403,-1,-1,0.05,0,0
3333,2404,-1,-1,0.05,0,0
3333,2405,-1,-1,0.05,0,0
3333,2406,-1,-1,0.05,0,0
3334,2407,-1,-1,0.05,0,0
3334,2408,-1,-1,0.05,0,0
3334,2409,-1,-1,0.05,0,0
3335,2410,-1,-1,0.05,0,0
3335,2411,-1,-1,0.05,0,0
3335,2412,-1,-1,0.05,0,0
3336,2413,-1,-1,0.05,0,0
3336,2414,-1,-1,0.05,0,0
3336,2415,-1,-1,0.05,0,0
3337,2416,-1,-1,0.05,0,0
3337,2417,-1,-1,0.05,0,0
3337,2418,-1,-1,0.05,0,0
3338,2419,-1,-1,0.05,0,0
3338,2420,-1,-1,0.05,0,0
3338,2421,-1,-1,0.05,0,0
3339,2422,-1,-1,0.05,0,0
3339,2423,-1,-1,0.05,0,0
3339,2424,-1,-1,0.05,0,0
3340,2425,-1,-1,0.05,0,0
3340,2426,-1,-1,0.05,0,0
3340,2427,-1,-1,0.05,0,0
3341,2428,-1,-1,0.05,0,0
3341,2429,-1,-1,0.05,0,0
3341,2430,-1,-1,0.05,0,0
3342,2431,-1,-1,0.05,0,0
3342,2432,-1,-1,0.05,0,0
3342,2433,-1,-1,0.05,0,0
3343,2434,-1,-1,0.05,0,0
3343,2435,-1,-1,0.05,0,0
3343,2436,-1,-1,0.05,0,0
3344,2437,-1,-1,0.05,0,0
3344,2438,-1,-1,0.05,0,0
3344,2439,-1,-1,0.05,0,0
3345,2440,-1,-1,0.05,0,0
3345,2441,-1,-1,0.05,0,0
3345,2442,-1,-1,0.05,0,0
3346,2443,-1,-1,0.05,0,0
3346,2444,-1,-1,0.05,0,0
3346,2445,-1,-1,0.05,0,0
3347,2446,-1,-1,0.05,0,0
3347,2447,-1,-1,0.05,0,0
3347,2448,-1,-1,0.05,0,0
3348,2449,-1,-1,0.05,0,0
3348,2450,-1,-1,0.05,0,0
3348,2451,-1,-1,0.05,0,0
3349,2452,-1,-1,0.05,0,0
3349,2453,-1,-1,0.05,0,0
3349,2454,-1,-1,0.05,0,0
3350,2455,-1,-1,0.05,0,0
3350,2456,-1,-1,0.05,0,0
3350,2457,-1,-1,0.05,0,0
3351,2458,-1,-1,0.05,0,0
3351,2459,-1,-1,0.05,0,0
3351,2460,-1,-1,0.05,0,0
3352,2461,-1,-1,0.05,0,0
3352,2462,-1,-1,0.05,0,0
3352,2463,-1,-1,0.05,0,0
3353,2464,-1,-1,0.05,0,0
3353,2465,-1,-1,0.05,0,0
3353,2466,-1,-1,0.05,0,0
3354,2467,-1,-1,0.05,0,0
3354,2468,-1,-1,0.05,0,0
3354,2469,-1,-1,0.05,0,0
3355,2470,-1,-1,0.05,0,0
3355,2471,-1,-1,0.05,0,0
3355,2472,-1,-1,0.05,0,0
3356,2473,-1,-1,0.05,0,0
3356,2474,-1,-1,0.05,0,0
3356,2475,-1,-1,0.05,0,0
3357,2476,-1,-1,0.05,0,0
3357,2477,-1,-1,0.05,0,0
3357,2478,-1,-1,0.05,0,0
3358,2479,-1,-1,0.05,0,0
3358,2480,-1,-1,0.05,0,0
3358,2481,-1,-1,0.05,0,0
3359,2482,-1,-1,0.05,0,0
3359,2483,-1,-1,0.05,0,0
3359,2484,-1,-1,0.05,0,0
3360,2485,-1,-1,0.05,0,0
3360,2486,-1,-1,0.05,0,0
3360,2487,-1,-1,0.05,0,0
3361,2488,-1,-1,0.05,0,0
3361,2489,-1,-1,0.05,0,0
3361,2490,-1,-1,0.05,0,0
3362,2491,-1,-1,0.05,0,0
3362,2492,-1,-1,0.05,0,0
3362,2493,-1,-1,0.05,0,0
3363,2494,-1,-1,0.05,0,0
3363,2495,-1,-1,0.05,0,0
3363,2496,-1,-1,0.05,0,0
3364,2497,-1,-1,0.05,0,0
3364,2498,-1,-1,0.05,0,0
3364,2499,-1,-1,0.05,0,0
3365,2500,-1,-1,0.05,0,0
3365,2501,-1,-1,0.05,0,0
3365,2502,-1,-1,0.05,0,0
3366,2503,-1,-1,0.05,0,0
3366,2504,-1,-1,0.05,0,0
3366,2505,-1,-1,0.05,0,0
3367,2506,-1,-1,0.05,0,0
3367,2507,-1,-1,0.05,0,0
3367,2508,-1,-1,0.05,0,0
3368,2509,-1,-1,0.05,0,0
3368,2510,-1,-1,0.05,0,0
3368,2511,-1,-1,0.05,0,0
3369,2512,-1,-1,0.05,0,0
3369,2513,-1,-1,0.05,0,0
3369,2514,-1,-1,0.05,0,0
3370,2515,-1,-1,0.05,0,0
3370,2516,-1,-1,0.05,0,0
3370,2517,-1,-1,0.05,0,0
3371,2518,-1,-1,0.05,0,0
3371,2519,-1,-1,0.05,0,0
3371,2520,-1,-1,0.05,0,0
3372,2521,-1,-1,0.05,0,0
3372,2522,-1,-1,0.05,0,0
3372,2523,-1,-1,0.05,0,0
3373,2524,-1,-1,0.05,0,0
3373,2525,-1,-1,0.05,0,0
3373,2526,-1,-1,0.05,0,0
3374,2527,-1,-1,0.05,0,0
3374,2528,-1,-1,0.05,0,0
3374,2529,-1,-1,0.05,0,0
3375,2530,-1,-1,0.05,0,0
3375,2531,-1,-1,0.05,0,0
3375,2532,-1,-1,0.05,0,0
3376,2533,-1,-1,0.05,0,0
3376,2534,-1,-1,0.05,0,0
3376,2535,-1,-1,0.05,0,0
3377,2536,-1,-1,0.05,0,0
3377,2537,-1,-1,0.05,0,0
3377,2538,-1,-1,0.05,0,0
3378,2539,-1,-1,0.05,0,0
3378,2540,-1,-1,0.05,0,0
3378,2541,-1,-1,0.05,0,0
3379,2542,-1,-1,0.05,0,0
3379,2543,-1,-1,0.05,0,0
3379,2544,-1,-1,0.05,0,0
3380,2545,-1,-1,0.05,0,0
3380,2546,-1,-1,0.05,0,0
3380,2547,-1,-1,0.05,0,0
3381,2548,-1,-1,0.05,0,0
3381,2549,-1,-1,0.05,0,0
3381,2550,-1,-1,0.05,0,0
3382,2551,-1,-1,0.05,0,0
3382,2552,-1,-1,0.05,0,0
3382,2553,-1,-1,0.05,0,0
3383,2554,-1,-1,0.141539,0,1
3383,2555,-1,-1,0.141539,0,0
3384,2556,-1,-1,0.141539,0,1
3384,2557,-1,-1,0.141539,0,0
3385,2558,-1,-1,0.141539,0,1
3385,2559,-1,-1,0.141539,0,0
3386,2560,-1,-1,0.141539,0,1
3386,2561,-1,-1,0.141539,0,0
3387,2562,-1,-1,0.141539,0,1
3387,2563,-1,-1,0.141539,0,0
3388,2564,-1,-1,0.141539,0,1
3388,2565,-1,-1,0.141539,0,0
3389,2566,-1,-1,0.141539,0,1
3389,2567,-1,-1,0.141539,0,0
3390,2568,-1,-1,0.141539,0,1
3390,2569,-1,-1,0.141539,0,0
3391,2570,-1,-1,0.141539,0,1
3391,2571,-1,-1,0.141539,0,0
3392,2572,-1,-1,0.141539,0,1
3392,2573,-1,-1,0.141539,0,0
3393,2574,-1,-1,0.141539,0,1
3393,2575,-1,-1,0.141539,0,0
3394,2576,-1,-1,0.141539,0,1
3394,2577,-1,-1,0.141539,0,0
3395,2578,-1,-1,0.141539,0,1
3395,2579,-1,-1,0.141539,0,0
3396,2580,-1,-1,0.141539,0,1
3396,2581,-1,-1,0.141539,0,0
3397,2582,-1,-1,0.141539,0,1
3397,2583,-1,-1,0.141539,0,0
3398,2584,-1,-1,0.141539,0,1
3398,2585,-1,-1,0.141539,0,0
3399,2586,-1,-1,0.141539,0,1
3399,2587,-1,-1,0.141539,0,0
3400,2588,-1,-1,0.141539,0,1
3400,2589,-1,-1,0.141539,0,0
3401,2590,-1,-1,0.141539,0,1
3401,2591,-1,-1,0.141539,0,0
3402,2592,-1,-1,0.141539,0,1
3402,2593,-1,-1,0.141539,0,0
3403,2594,-1,-1,0.141539,0,1
3403,2595,-1,-1,0.141539,0,0
3404,2596,-1,-1,0.141539,0,1
3404,2597,-1,-1,0.141539,0,0
3405,2598,-1,-1,0.141539,0,1
3405,2599,-1,-1,0.141539,0,0
3406,2600,-1,-1,0.141539,0,1
3406,2601,-1,-1,0.141539,0,0
3407,2602,-1,-1,0.141539,0,1
3407,2603,-1,-1,0.141539,0,0
3408,2604,-1,-1,0.141539,0,1
3408,2605,-1,-1,0.141539,0,0
3409,2606,-1,-1,0.141539,0,1
3409,2607,-1,-1,0.141539,0,0
3410,2608,-1,-1,0.141539,0,1
3410,2609,-1,-1,0.141539,0,0
3411,2610,-1,-1,0.141539,0,1
3411,2611,-1,-1,0.141539,0,0
3412,2612,-1,-1,0.141539,0,1
3412,2613,-1,-1,0.141539,0,0
3413,2614,-1,-1,0.141539,0,1
3413,2615,-1,-1,0.141539,0,0
3414,2616,-1,-1,0.141539,0,1
3414,2617,-1,-1,0.141539,0,0
3415,2618,-1,-1,0.141539,0,1
3415,2619,-1,-1,0.141539,0,0
3416,2620,-1,-1,0.141539,0,1
3416,2621,-1,-1,0.141539,0,0
3417,2622,-1,-1,0.141539,0,1
3417,2623,-1,-1,0.141539,0,0
3418,2624,-1,-1,0.141539,0,1
3418,2625,-1,-1,0.141539,0,0
3419,2626,-1,-1,0.141539,0,1
3419,2627,-1,-1,0.141539,0,0
3420,2628,-1,-1,0.141539,0,1
3420,2629,-1,-1,0.141539,0,0
3421,2630,-1,-1,0.141539,0,1
3421,2631,-1,-1,0.141539,0,0
3422,2632,-1,-1,0.141539,0,1
3422,2633,-1,-1,0.141539,0,0
3423,2634,-1,-1,0.141539,0,1
3423,2635,-1,-1,0.141539,0,0
3424,2636,-1,-1,0.141539,0,1
3424,2637,-1,-1,0.141539,0,0
3425,2638,-1,-1,0.141539,0,1
3425,2639,-1,-1,0.141539,0,0
3426,2640,-1,-1,0.141539,0,1
3426,2641,-1,-1,0.141539,0,0
3427,2642,-1,-1,0.141539,0,1
3427,2643,-1,-1,0.141539,0,0
3428,2644,-1,-1,0.141539,0,1
3428,2645,-1,-1,0.141539,0,0
3429,2646,-1,-1,0.141539,0,1
3429,2647,-1,-1,0.141539,0,0
3430,2648,-1,-1,0.141539,0,1
3430,2649,-1,-1,0.141539,0,0
3431,2650,-1,-1,0.141539,0,1
3431,2651,-1,-1,0.141539,0,0
3432,2652,-1,-1,0.141539,0,1
3432,2653,-1,-1,0.141539,0,0
3433,2654,-1,-1,0.141539,0,1
3433,2655,-1,-1,0.141539,0,0
3434,2656,-1,-1,0.141539,0,1
3434,2657,-1,-1,0.141539,0,0
3435,2658,-1,-1,0.141539,0,1
3435,2659,-1,-1,0.141539,0,0
3436,2660,-1,-1,0.141539,0,1
3436,2661,-1,-1,0.141539,0,0
3437,2662,-1,-1,0.141539,0,1
3437,2663,-1,-1,0.141539,0,0
3438,2664,-1,-1,0.141539,0,1
3438,2665,-1,-1,0.141539,0,0
3439,2666,-1,-1,0.141539,0,1
3439,2667,-1,-1,0.141539,0,0
3440,2668,-1,-1,0.141539,0,1
3440,2669,-1,-1,0.141539,0,0
3441,2670,-1,-1,0.141539,0,1
3441,2671,-1,-1,0.141539,0,0
3442,2672,-1,-1,0.141539,0,1
3442,2673,-1,-1,0.141539,0,0
3443,2674,-1,-1,0.141539,0,1
3443,2675,-1,-1,0.141539,0,0
3444,2676,-1,-1,0.141539,0,1
3444,2677,-1,-1,0.141539,0,0
3445,2678,-1,-1,0.141539,0,1
3445,2679,-1,-1,0.141539,0,0
3446,2680,-1,-1,0.141539,0,1
3446,2681,-1,-1,0.141539,0,0
3447,2682,-1,-1,0.141539,0,1
3447,2683,-1,-1,0.141539,0,0
3448,2684,-1,-1,0.141539,0,1
3448,2685,-1,-1,0.141539,0,0
3449,2686,-1,-1,0.141539,0,1
3449,2687,-1,-1,0.141539,0,0
3450,2688,-1,-1,0.141539,0,1
3450,2689,-1,-1,0.141539,0,0
3451,2690,-1,-1,0.141539,0,1
3451,2691,-1,-1,0.141539,0,0
3452,2692,-1,-1,0.141539,0,1
3452,2693,-1,-1,0.141539,0,0
3453,2694,-1,-1,0.141539,0,1
3453,2695,-1,-1,0.141539,0,0
3454,2696,-1,-1,0.141539,0,1
3454,2697,-1,-1,0.141539,0,0
3455,2698,-1,-1,0.141539,0,1
3455,2699,-1,-1,0.141539,0,0
3456,2700,-1,-1,0.141539,0,1
3456,2701,-1,-1,0.141539,0,0
3457,2702,-1,-1,0.141539,0,1
3457,2703,-1,-1,0.141539,0,0
3458,2704,-1,-1,0.141539,0,1
3458,2705,-1,-1,0.141539,0,0
3459,2706,-1,-1,0.141539,0,1
3459,2707,-1,-1,0.141539,0,0
3460,2708,-1,-1,0.141539,0,1
3460,2709,-1,-1,0.141539,0,0
3461,2710,-1,-1,0.141539,0,1
3461,2711,-1,-1,0.141539,0,0
3462,2712,-1,-1,0.141539,0,1
3462,2713,-1,-1,0.141539,0,0
3463,2714,-1,-1,0.141539,0,1
3463,2715,-1,-1,0.141539,0,0
3464,2716,-1,-1,0.141539,0,1
3464,2717,-1,-1,0.141539,0,0
3465,2718,-1,-1,0.141539,0,1
3465,2719,-1,-1,0.141539,0,0
3466,2720,-1,-1,0.141539,0,1
3466,2721,-1,-1,0.141539,0,0
3467,2722,-1,-1,0.141539,0,1
3467,2723,-1,-1,0.141539,0,0
3468,2724,-1,-1,0.141539,0,1
3468,2725,-1,-1,0.141539,0,0
3469,2726,-1,-1,0.141539,0,1
3469,2727,-1,-1,0.141539,0,0
3470,2728,-1,-1,0.141539,0,1
3470,2729,-1,-1,0.141539,0,0
3471,2730,-1,-1,0.141539,0,1
3471,2731,-1,-1,0.141539,0,0
3472,2732,-1,-1,0.141539,0,1
3472,2733,-1,-1,0.141539,0,0
3473,2734,-1,-1,0.141539,0,1
3473,2735,-1,-1,0.141539,0,0
3474,2736,-1,-1,0.141539,0,1
3474,2737,-1,-1,0.141539,0,0
3475,2738,-1,-1,0.141539,0,1
3475,2739,-1,-1,0.141539,0,0
3476,2740,-1,-1,0.141539,0,1
3476,2741,-1,-1,0.141539,0,0
3477,2742,-1,-1,0.141539,0,1
3477,2743,-1,-1,0.141539,0,0
3478,2744,-1,-1,0.141539,0,1
3478,2745,-1,-1,0.141539,0,0
3479,2746,-1,-1,0.141539,0,1
3479,2747,-1,-1,0.141539,0,0
3480,2748,-1,-1,0.141539,0,1
3480,2749,-1,-1,0.141539,0,0
3481,2750,-1,-1,0.141539,0,1
3481,2751,-1,-1,0.141539,0,0
3482,2752,-1,-1,0.141539,0,1
3482,2753,-1,-1,0.141539,0,0
3483,2754,-1,-1,0.141539,0,1
3483,2755,-1,-1,0.141539,0,0
3484,2756,-1,-1,0.141539,0,1
3484,2757,-1,-1,0.141539,0,0
3485,2758,-1,-1,0.141539,0,1
3485,2759,-1,-1,0.141539,0,0
3486,2760,-1,-1,0.141539,0,1
3486,2761,-1,-1,0.141539,0,0
3487,2762,-1,-1,0.141539,0,1
3487,2763,-1,-1,0.141539,0,0
3488,2764,-1,-1,0.141539,0,1
3488,2765,-1,-1,0.141539,0,0
3489,2766,-1,-1,0.141539,0,1
3489,2767,-1,-1,0.141539,0,0
3490,2768,-1,-1,0.141539,0,1
3490,2769,-1,-1,0.141539,0,0
3491,2770,-1,-1,0.141539,0,1
3491,2771,-1,-1,0.141539,0,0
3492,2772,-1,-1,0.141539,0,1
3492,2773,-1,-1,0.141539,0,0
3493,2774,-1,-1,0.141539,0,1
3493,2775,-1,-1,0.141539,0,0
3494,2776,-1,-1,0.141539,0,1
3494,2777,-1,-1,0.141539,0,0
3495,2778,-1,-1,0.141539,0,1
3495,2779,-1,-1,0.141539,0,0
3496,2780,-1,-1,0.141539,0,1
3496,2781,-1,-1,0.141539,0,0
3497,2782,-1,-1,0.141539,0,1
3497,2783,-1,-1,0.141539,0,0
3498,2784,-1,-1,0.141539,0,1
3498,2785,-1,-1,0.141539,0,0
3499,2786,-1,-1,0.141539,0,1
3499,2787,-1,-1,0.141539,0,0
3500,2788,-1,-1,0.141539,0,1
3500,2789,-1,-1,0.141539,0,0
3501,2790,-1,-1,0.141539,0,1
3501,2791,-1,-1,0.141539,0,0
3502,2792,-1,-1,0.141539,0,1
3502,2793,-1,-1,0.141539,0,0
3503,2794,-1,-1,0.141539,0,1
3503,2795,-1,-1,0.141539,0,0
3504,2796,-1,-1,0.141539,0,1
3504,2797,-1,-1,0.141539,0,0
3505,2798,-1,-1,0.141539,0,1
3505,2799,-1,-1,0.141539,0,0
3506,2800,-1,-1,0.141539,0,1
3506,2801,-1,-1,0.141539,0,0
3507,2802,-1,-1,0.141539,0,1
3507,2803,-1,-1,0.141539,0,0
3508,2804,-1,-1,0.141539,0,1
3508,2805,-1,-1,0.141539,0,0
3509,2806,-1,-1,0.141539,0,1
3509,2807,-1,-1,0.141539,0,0
3510,2808,-1,-1,0.141539,0,1
3510,2809,-1,-1,0.141539,0,0
3511,2810,-1,-1,0.141539,0,1
3511,2811,-1,-1,0.141539,0,0
3512,2812,-1,-1,0.141539,0,1
3512,2813,-1,-1,0.141539,0,0
3513,2814,-1,-1,0.141539,0,1
3513,2815,-1,-1,0.141539,0,0
3514,2816,-1,-1,0.141539,0,1
3514,2817,-1,-1,0.141539,0,0
3515,2818,-1,-1,0.141539,0,1
3515,2819,-1,-1,0.141539,0,0
3516,2820,-1,-1,0.141539,0,1
3516,2821,-1,-1,0.141539,0,0
3517,2822,-1,-1,0.141539,0,1
3517,2823,-1,-1,0.141539,0,0
3518,2824,-1,-1,0.141539,0,1
3518,2825,-1,-1,0.141539,0,0
3519,2826,-1,-1,0.141539,0,1
