QtBids,QBid,forT
231695,770875,90
231695,770876,91
231696,770878,90
231696,770879,91
231696,770880,92
231697,770882,90
231697,770883,91
231697,770884,92
231698,770886,90
231698,770887,91
231700,770890,90
231701,770892,90
231702,770894,90
231702,770895,91
231704,770898,90
231704,770899,91
231704,770900,92
231705,770902,90
231705,770903,91
231706,770905,90
231706,770906,91
231706,770907,92
231708,770910,90
231708,770911,91
231708,770912,92
231709,770914,90
231709,770915,91
231709,770916,92
231710,770918,90
231710,770919,91
231711,770921,90
231712,770923,90
231712,770924,91
231712,770925,92
231713,770927,90
231713,770928,91
231713,770929,92
231714,770931,90
231714,770932,91
231714,770933,92
231715,770935,90
231716,770937,90
231716,770938,91
231718,770941,90
231718,770942,91
231719,770944,90
231720,770946,90
231720,770947,91
231720,770948,92
231722,770951,90
231723,770953,90
231723,770954,91
231723,770955,92
231724,770957,90
231724,770958,91
231725,770960,90
231725,770961,91
231725,770962,92
231726,770964,90
231727,770966,90
231727,770967,91
231728,770969,90
231728,770970,91
231728,770971,92
231729,770973,90
231730,770975,90
231730,770976,91
231732,770979,90
231732,770980,91
231732,770981,92
231733,770983,90
231733,770984,91
231734,770986,90
231734,770987,91
231734,770988,92
231735,770990,90
231735,770991,91
231735,770992,92
231736,770994,90
231736,770995,91
231736,770996,92
231737,770998,90
231737,770999,91
231738,771001,90
231738,771002,91
231738,771003,92
231739,771005,90
231739,771006,91
231739,771007,92
231740,771009,90
231661,770769,90
231661,770770,91
231661,770771,92
231662,770773,90
231662,770774,91
231663,770776,90
231663,770777,91
231663,770778,92
231664,770780,90
231664,770781,91
231664,770782,92
231750,771038,90
231750,771039,91
231751,771041,90
231751,771042,91
231751,771043,92
231752,771045,90
231753,771047,90
231754,771049,90
231754,771050,91
231754,771051,92
231756,771054,90
231756,771055,91
231757,771057,90
231757,771058,91
231757,771059,92
231758,771061,90
231759,771063,90
231759,771064,91
231759,771065,92
231760,771067,90
231760,771068,91
231761,771070,90
231763,771073,90
231763,771074,91
231763,771075,92
231764,771077,90
231764,771078,91
231765,771080,90
231765,771081,91
231766,771083,90
231768,771086,90
231768,771087,91
231768,771088,92
231770,771091,90
231770,771092,91
231771,771094,90
231771,771095,91
231771,771096,92
231772,771098,90
231773,771100,90
231774,771102,90
231774,771103,91
231774,771104,92
231776,771107,90
231776,771108,91
231777,771110,90
231777,771111,91
231777,771112,92
231778,771114,90
231779,771116,90
231779,771117,91
231779,771118,92
231780,771120,90
231781,771122,90
231781,771123,91
231781,771124,92
231782,771126,90
231782,771127,91
231782,771128,92
231783,771130,90
231783,771131,91
231783,771132,92
231784,771134,90
231784,771135,91
231785,771137,90
231786,771139,90
231786,771140,91
231788,771143,90
231788,771144,91
231788,771145,92
231789,771147,90
231790,771149,90
231790,771150,91
231790,771151,92
231791,771153,90
231791,771154,91
231791,771155,92
231793,771158,90
231793,771159,91
231794,771161,90
231794,771162,91
231794,771163,92
231795,771165,90
231795,771166,91
231795,771167,92
231796,771169,90
231796,771170,91
231796,771171,92
231741,771011,90
231741,771012,91
231741,771013,92
231742,771015,90
231742,771016,91
231742,771017,92
231743,771019,90
231744,771021,90
231744,771022,91
231744,771023,92
231745,771025,90
231745,771026,91
231745,771027,92
231747,771030,90
231747,771031,91
231748,771033,90
231748,771034,91
231748,771035,92
231802,771189,90
231802,771190,91
231803,771192,90
231804,771194,90
231804,771195,91
231804,771196,92
231805,771198,90
231805,771199,91
231805,771200,92
231806,771202,90
231806,771203,91
231806,771204,92
231807,771206,90
231808,771208,90
231809,771210,90
231809,771211,91
231809,771212,92
231810,771214,90
231810,771215,91
231810,771216,92
231811,771218,90
231811,771219,91
231812,771221,90
231812,771222,91
231812,771223,92
231813,771225,90
231814,771227,90
231815,771229,90
231815,771230,91
231815,771231,92
231816,771233,90
231816,771234,91
231816,771235,92
231817,771237,90
231817,771238,91
231817,771239,92
231818,771241,90
231818,771242,91
231819,771244,90
231819,771245,91
231819,771246,92
231820,771248,90
231820,771249,91
231820,771250,92
231821,771252,90
231822,771254,90
231822,771255,91
231824,771258,90
231824,771259,91
231824,771260,92
231825,771262,90
231825,771263,91
231826,771265,90
231826,771266,91
231826,771267,92
231827,771269,90
231827,771270,91
231827,771271,92
231828,771273,90
231828,771274,91
231828,771275,92
231829,771277,90
231829,771278,91
231830,771280,90
231830,771281,91
231830,771282,92
231831,771284,90
231834,771288,90
231834,771289,91
231834,771290,92
231835,771292,90
231835,771293,91
231836,771295,90
231837,771297,90
231837,771298,91
231837,771299,92
231838,771301,90
231838,771302,91
231838,771303,92
231839,771305,90
231839,771306,91
231839,771307,92
231840,771309,90
231840,771310,91
231841,771312,90
231841,771313,91
231841,771314,92
231842,771316,90
231842,771317,91
231843,771319,90
231844,771321,90
231844,771322,91
231844,771323,92
231845,771325,90
231845,771326,91
231845,771327,92
231847,771330,90
231848,771332,90
231848,771333,91
231849,771335,90
231849,771336,91
231849,771337,92
231850,771339,90
231850,771340,91
231850,771341,92
231851,771343,90
231851,771344,91
231851,771345,92
231852,771347,90
231852,771348,91
231852,771349,92
231853,771351,90
231853,771352,91
231853,771353,92
231854,771355,90
231854,771356,91
231854,771357,92
231855,771359,90
231855,771360,91
231856,771362,90
231856,771363,91
231856,771364,92
231857,771366,90
231858,771368,90
231858,771369,91
231858,771370,92
231859,771372,90
231860,771374,90
231860,771375,91
231860,771376,92
231861,771378,90
231861,771379,91
231861,771380,92
231863,771383,90
231863,771384,91
231864,771386,90
231865,771388,90
231865,771389,91
231865,771390,92
231866,771392,90
231866,771393,91
231866,771394,92
231867,771396,90
231867,771397,91
231867,771398,92
231868,771400,90
231868,771401,91
231868,771402,92
231869,771404,90
231869,771405,91
231871,771408,90
231872,771410,90
231872,771411,91
231872,771412,92
231873,771414,90
231874,771416,90
231874,771417,91
231876,771420,90
231876,771421,91
231876,771422,92
231877,771424,90
231877,771425,91
231879,771428,90
231879,771429,91
231879,771430,92
231880,771432,90
231881,771434,90
231881,771435,91
231882,771437,90
231882,771438,91
231882,771439,92
231883,771441,90
231883,771442,91
231883,771443,92
231884,771445,90
231884,771446,91
231884,771447,92
231886,771450,90
231886,771451,91
231886,771452,92
231887,771454,90
231887,771455,91
231888,771457,90
231889,771459,90
231889,771460,91
231889,771461,92
231890,771463,90
231890,771464,91
231890,771465,92
231891,771467,90
231891,771468,91
231891,771469,92
231892,771471,90
231892,771472,91
231892,771473,92
231893,771475,90
231893,771476,91
231893,771477,92
231894,771479,90
231894,771480,91
231895,771482,90
231895,771483,91
231895,771484,92
231896,771486,90
231896,771487,91
231896,771488,92
231897,771490,90
231897,771491,91
231897,771492,92
231898,771494,90
231898,771495,91
231898,771496,92
231899,771498,90
231899,771499,91
231899,771500,92
231900,771502,90
231900,771503,91
231900,771504,92
231797,771173,90
231797,771174,91
231797,771175,92
231798,771177,90
231798,771178,91
231799,771180,90
231799,771181,91
231799,771182,92
231800,771184,90
231800,771185,91
231800,771186,92
231905,771521,90
231905,771522,91
231905,771523,92
231907,771526,90
231908,771528,90
231908,771529,91
231909,771531,90
231909,771532,91
231909,771533,92
231910,771535,90
231910,771536,91
231911,771538,90
231911,771539,91
231911,771540,92
231912,771542,90
231913,771544,90
231914,771546,90
231914,771547,91
231914,771548,92
231915,771550,90
231915,771551,91
231915,771552,92
231916,771554,90
231916,771555,91
231917,771557,90
231917,771558,91
231919,771561,90
231920,771563,90
231920,771564,91
231920,771565,92
231921,771567,90
231921,771568,91
231921,771569,92
231922,771571,90
231922,771572,91
231922,771573,92
231923,771575,90
231923,771576,91
231924,771578,90
231924,771579,91
231924,771580,92
231926,771583,90
231926,771584,91
231927,771586,90
231927,771587,91
231927,771588,92
231928,771590,90
231929,771592,90
231929,771593,91
231929,771594,92
231930,771596,90
231930,771597,91
231931,771599,90
231932,771601,90
231932,771602,91
231932,771603,92
231933,771605,90
231933,771606,91
231933,771607,92
231934,771609,90
231934,771610,91
231934,771611,92
231935,771613,90
231935,771614,91
231936,771616,90
231936,771617,91
231936,771618,92
231937,771620,90
231937,771621,91
231937,771622,92
231938,771624,90
231938,771625,91
231938,771626,92
231939,771628,90
231940,771630,90
231940,771631,91
231941,771633,90
231941,771634,91
231941,771635,92
231942,771637,90
231943,771639,90
231943,771640,91
231943,771641,92
231944,771643,90
231944,771644,91
231945,771646,90
231945,771647,91
231945,771648,92
231946,771650,90
231946,771651,91
231947,771653,90
231948,771655,90
231948,771656,91
231948,771657,92
231949,771659,90
231949,771660,91
231949,771661,92
231950,771663,90
231950,771664,91
231951,771666,90
231953,771669,90
231953,771670,91
231953,771671,92
231954,771673,90
231956,771676,90
231956,771677,91
231957,771679,90
231958,771681,90
231958,771682,91
231958,771683,92
231959,771685,90
231959,771686,91
231960,771688,90
231960,771689,91
231960,771690,92
231961,771692,90
231961,771693,91
231961,771694,92
231962,771696,90
231962,771697,91
231963,771699,90
231964,771701,90
231964,771702,91
231964,771703,92
231965,771705,90
231965,771706,91
231966,771708,90
231966,771709,91
231966,771710,92
231967,771712,90
231967,771713,91
231967,771714,92
231968,771716,90
231969,771718,90
231969,771719,91
231969,771720,92
231970,771722,90
231970,771723,91
231971,771725,90
231971,771726,91
231971,771727,92
231972,771729,90
231972,771730,91
231972,771731,92
231901,771506,90
231901,771507,91
231901,771508,92
231902,771510,90
231902,771511,91
231902,771512,92
231903,771514,90
231903,771515,91
231904,771517,90
231904,771518,91
231904,771519,92
231981,771765,90
231981,771766,91
231982,771768,90
231984,771771,90
231984,771772,91
231984,771773,92
231985,771775,90
231985,771776,91
231986,771778,90
231986,771779,91
231986,771780,92
231987,771782,90
231987,771783,91
231987,771784,92
231988,771786,90
231990,771789,90
231990,771790,91
231990,771791,92
231991,771793,90
231991,771794,91
231992,771796,90
231993,771798,90
231993,771799,91
231994,771801,90
231994,771802,91
231994,771803,92
231995,771805,90
231996,771807,90
231996,771808,91
231996,771809,92
231997,771811,90
231997,771812,91
231998,771814,90
231998,771815,91
231998,771816,92
231999,771818,90
232000,771820,90
232000,771821,91
232000,771822,92
232001,771824,90
232002,771826,90
232002,771827,91
232002,771828,92
232003,771830,90
232003,771831,91
232004,771833,90
232004,771834,91
232004,771835,92
232005,771837,90
232005,771838,91
232005,771839,92
232006,771841,90
232007,771843,90
232007,771844,91
232008,771846,90
232008,771847,91
232008,771848,92
232009,771850,90
232010,771852,90
232010,771853,91
232010,771854,92
232011,771856,90
232011,771857,91
232012,771859,90
232012,771860,91
232012,771861,92
232013,771863,90
232014,771865,90
232014,771866,91
232016,771869,90
232016,771870,91
232016,771871,92
232017,771873,90
232017,771874,91
232017,771875,92
232018,771877,90
232018,771878,91
232018,771879,92
232019,771881,90
232019,771882,91
232020,771884,90
232021,771886,90
232022,771888,90
232022,771889,91
232023,771891,90
232023,771892,91
232023,771893,92
232024,771895,90
232024,771896,91
232024,771897,92
232025,771899,90
232025,771900,91
232025,771901,92
232027,771904,90
232028,771906,90
232028,771907,91
232030,771910,90
232031,771912,90
232031,771913,91
232031,771914,92
232032,771916,90
232032,771917,91
232033,771919,90
232033,771920,91
232033,771921,92
232034,771923,90
232034,771924,91
232035,771926,90
232035,771927,91
232035,771928,92
232036,771930,90
232036,771931,91
232036,771932,92
232037,771934,90
232037,771935,91
232037,771936,92
232038,771938,90
232039,771940,90
232039,771941,91
232039,771942,92
232040,771944,90
232040,771945,91
232041,771947,90
232041,771948,91
232041,771949,92
232042,771951,90
232044,771954,90
232044,771955,91
232045,771957,90
232045,771958,91
232046,771960,90
232046,771961,91
232046,771962,92
232047,771964,90
232047,771965,91
232047,771966,92
232049,771969,90
232049,771970,91
232050,771972,90
232050,771973,91
232050,771974,92
232051,771976,90
232051,771977,91
232051,771978,92
232052,771980,90
232053,771982,90
232054,771984,90
232054,771985,91
232054,771986,92
232055,771988,90
232055,771989,91
232057,771992,90
232058,771994,90
232058,771995,91
232058,771996,92
232060,771999,90
232060,772000,91
231973,771733,90
231973,771734,91
231973,771735,92
231974,771737,90
231974,771738,91
231974,771739,92
231975,771741,90
231975,771742,91
231975,771743,92
231976,771745,90
231976,771746,91
231976,771747,92
231977,771749,90
231977,771750,91
231977,771751,92
231978,771753,90
231978,771754,91
231978,771755,92
231979,771757,90
231979,771758,91
231979,771759,92
231980,771761,90
231980,771762,91
231980,771763,92
232065,772017,90
232067,772020,90
232067,772021,91
232068,772023,90
232068,772024,91
232068,772025,92
232069,772027,90
232069,772028,91
232069,772029,92
232071,772032,90
232072,772034,90
232072,772035,91
232073,772037,90
232075,772040,90
232075,772041,91
232075,772042,92
232076,772044,90
232076,772045,91
232077,772047,90
232077,772048,91
232077,772049,92
232078,772051,90
232078,772052,91
232079,772054,90
232081,772057,90
232081,772058,91
232081,772059,92
232082,772061,90
232082,772062,91
232084,772065,90
232086,772068,90
232087,772070,90
232087,772071,91
232087,772072,92
232088,772074,90
232088,772075,91
232089,772077,90
232090,772079,90
232090,772080,91
232090,772081,92
232091,772083,90
232091,772084,91
232093,772087,90
232094,772089,90
232094,772090,91
232095,772092,90
232095,772093,91
232095,772094,92
232096,772096,90
232096,772097,91
232096,772098,92
232097,772100,90
232097,772101,91
232097,772102,92
232098,772104,90
232099,772106,90
232099,772107,91
232099,772108,92
232100,772110,90
232100,772111,91
232101,772113,90
232101,772114,91
232101,772115,92
232102,772117,90
232102,772118,91
232102,772119,92
232103,772121,90
232103,772122,91
232104,772124,90
232104,772125,91
232104,772126,92
232061,772002,90
232061,772003,91
232061,772004,92
232062,772006,90
232062,772007,91
232063,772009,90
232063,772010,91
232063,772011,92
232064,772013,90
232064,772014,91
232064,772015,92
232113,772160,90
232113,772161,91
232113,772162,92
232114,772164,90
232114,772165,91
232115,772167,90
232116,772169,90
232116,772170,91
232116,772171,92
232117,772173,90
232117,772174,91
232118,772176,90
232118,772177,91
232118,772178,92
232119,772180,90
232119,772181,91
232119,772182,92
232120,772184,90
232120,772185,91
232120,772186,92
232121,772188,90
232121,772189,91
232121,772190,92
232122,772192,90
232122,772193,91
232122,772194,92
232123,772196,90
232123,772197,91
232123,772198,92
232124,772200,90
232125,772202,90
232125,772203,91
232126,772205,90
232126,772206,91
232127,772208,90
232127,772209,91
232127,772210,92
232128,772212,90
232128,772213,91
232128,772214,92
232129,772216,90
232129,772217,91
232129,772218,92
232130,772220,90
232131,772222,90
232131,772223,91
232132,772225,90
232132,772226,91
232132,772227,92
232133,772229,90
232133,772230,91
232133,772231,92
232134,772233,90
232134,772234,91
232134,772235,92
232135,772237,90
232136,772239,90
232136,772240,91
232136,772241,92
232137,772243,90
232137,772244,91
232137,772245,92
232138,772247,90
232138,772248,91
232138,772249,92
232139,772251,90
232139,772252,91
232139,772253,92
232140,772255,90
232140,772256,91
232141,772258,90
232141,772259,91
232141,772260,92
232142,772262,90
232142,772263,91
232142,772264,92
232143,772266,90
232144,772268,90
232144,772269,91
232144,772270,92
232145,772272,90
232145,772273,91
232145,772274,92
232146,772276,90
232146,772277,91
232146,772278,92
232147,772280,90
232147,772281,91
232147,772282,92
232148,772284,90
232148,772285,91
232148,772286,92
232149,772288,90
232149,772289,91
232149,772290,92
232150,772292,90
232150,772293,91
232150,772294,92
232151,772296,90
232151,772297,91
232151,772298,92
232152,772300,90
232152,772301,91
232152,772302,92
232153,772304,90
232153,772305,91
232153,772306,92
232154,772308,90
232155,772310,90
232155,772311,91
232155,772312,92
232156,772314,90
232156,772315,91
232156,772316,92
232157,772318,90
232157,772319,91
232157,772320,92
232158,772322,90
232158,772323,91
232159,772325,90
232159,772326,91
232159,772327,92
232160,772329,90
232160,772330,91
232160,772331,92
232161,772333,90
232161,772334,91
232161,772335,92
232162,772337,90
232162,772338,91
232163,772340,90
232163,772341,91
232163,772342,92
232164,772344,90
232165,772346,90
232165,772347,91
232165,772348,92
232166,772350,90
232166,772351,91
232166,772352,92
232167,772354,90
232167,772355,91
232167,772356,92
232168,772358,90
232168,772359,91
232168,772360,92
232169,772362,90
232169,772363,91
232169,772364,92
232170,772366,90
232170,772367,91
232171,772369,90
232172,772371,90
232172,772372,91
232172,772373,92
232173,772375,90
232173,772376,91
232174,772378,90
232174,772379,91
232174,772380,92
232175,772382,90
232175,772383,91
232175,772384,92
232176,772386,90
232176,772387,91
232176,772388,92
232177,772390,90
232178,772392,90
232178,772393,91
232178,772394,92
232179,772396,90
232179,772397,91
232179,772398,92
232180,772400,90
232180,772401,91
232181,772403,90
232181,772404,91
232181,772405,92
232182,772407,90
232182,772408,91
232183,772410,90
232183,772411,91
232183,772412,92
232184,772414,90
232184,772415,91
232184,772416,92
232185,772418,90
232185,772419,91
232185,772420,92
232186,772422,90
232186,772423,91
232186,772424,92
232187,772426,90
232187,772427,91
232187,772428,92
232188,772430,90
232188,772431,91
232189,772433,90
232190,772435,90
232190,772436,91
232190,772437,92
232191,772439,90
232191,772440,91
232192,772442,90
232192,772443,91
232192,772444,92
232193,772446,90
232193,772447,91
232193,772448,92
232194,772450,90
232194,772451,91
232194,772452,92
232195,772454,90
232195,772455,91
232196,772457,90
232196,772458,91
232196,772459,92
232197,772461,90
232197,772462,91
232197,772463,92
232198,772465,90
232198,772466,91
232198,772467,92
232199,772469,90
232199,772470,91
232199,772471,92
232200,772473,90
232200,772474,91
232200,772475,92
232201,772477,90
232201,772478,91
232201,772479,92
232202,772481,90
232203,772483,90
232203,772484,91
232203,772485,92
232204,772487,90
232204,772488,91
232204,772489,92
232205,772491,90
232205,772492,91
232206,772494,90
232206,772495,91
232206,772496,92
232207,772498,90
232207,772499,91
232207,772500,92
232208,772502,90
232208,772503,91
232208,772504,92
232209,772506,90
232209,772507,91
232209,772508,92
232210,772510,90
232210,772511,91
232210,772512,92
232211,772514,90
232212,772516,90
232212,772517,91
232213,772519,90
232213,772520,91
232213,772521,92
232214,772523,90
232214,772524,91
232215,772526,90
232215,772527,91
232215,772528,92
232216,772530,90
232216,772531,91
232216,772532,92
232217,772534,90
232217,772535,91
232217,772536,92
232218,772538,90
232219,772540,90
232219,772541,91
232219,772542,92
232220,772544,90
232220,772545,91
232220,772546,92
232221,772548,90
232221,772549,91
232221,772550,92
232222,772552,90
232223,772554,90
232223,772555,91
232224,772557,90
232224,772558,91
232224,772559,92
232225,772561,90
232225,772562,91
232226,772564,90
232227,772566,90
232227,772567,91
232228,772569,90
232228,772570,91
232228,772571,92
232229,772573,90
232229,772574,91
232229,772575,92
232230,772577,90
232230,772578,91
232230,772579,92
232231,772581,90
232231,772582,91
232231,772583,92
232232,772585,90
232232,772586,91
232232,772587,92
232233,772589,90
232233,772590,91
232234,772592,90
232234,772593,91
232235,772595,90
232236,772597,90
232236,772598,91
232236,772599,92
232237,772601,90
232237,772602,91
232237,772603,92
232238,772605,90
232238,772606,91
232238,772607,92
232239,772609,90
232239,772610,91
232239,772611,92
232240,772613,90
232240,772614,91
232240,772615,92
232241,772617,90
232241,772618,91
232241,772619,92
232242,772621,90
232242,772622,91
232242,772623,92
232243,772625,90
232243,772626,91
232243,772627,92
232244,772629,90
232244,772630,91
232244,772631,92
232245,772633,90
232246,772635,90
232246,772636,91
232246,772637,92
232247,772639,90
232247,772640,91
232247,772641,92
232248,772643,90
232248,772644,91
232248,772645,92
232249,772647,90
232249,772648,91
232249,772649,92
232250,772651,90
232250,772652,91
232250,772653,92
232251,772655,90
232251,772656,91
232251,772657,92
232252,772659,90
232252,772660,91
232105,772128,90
232105,772129,91
232105,772130,92
232106,772132,90
232106,772133,91
232106,772134,92
232107,772136,90
232107,772137,91
232107,772138,92
232108,772140,90
232108,772141,91
232108,772142,92
232109,772144,90
232109,772145,91
232109,772146,92
232110,772148,90
232110,772149,91
232110,772150,92
232111,772152,90
232111,772153,91
232111,772154,92
232112,772156,90
232112,772157,91
232112,772158,92
232261,772694,90
232261,772695,91
232261,772696,92
232262,772698,90
232262,772699,91
232262,772700,92
232263,772702,90
232263,772703,91
232263,772704,92
232264,772706,90
232264,772707,91
232265,772709,90
232265,772710,91
232265,772711,92
232266,772713,90
232267,772715,90
232268,772717,90
232268,772718,91
232269,772720,90
232269,772721,91
232271,772724,90
232272,772726,90
232272,772727,91
232272,772728,92
232273,772730,90
232274,772732,90
232274,772733,91
232275,772735,90
232276,772737,90
232276,772738,91
232276,772739,92
232277,772741,90
232277,772742,91
232277,772743,92
232278,772745,90
232278,772746,91
232278,772747,92
232279,772749,90
232279,772750,91
232279,772751,92
232280,772753,90
232280,772754,91
232280,772755,92
232281,772757,90
232281,772758,91
232281,772759,92
232282,772761,90
232283,772763,90
232283,772764,91
232284,772766,90
232284,772767,91
232284,772768,92
232285,772770,90
232285,772771,91
232285,772772,92
232287,772775,90
232287,772776,91
232287,772777,92
232288,772779,90
232288,772780,91
232288,772781,92
232289,772783,90
232290,772785,90
232290,772786,91
232290,772787,92
232291,772789,90
232291,772790,91
232291,772791,92
232292,772793,90
232293,772795,90
232293,772796,91
232293,772797,92
232294,772799,90
232294,772800,91
232294,772801,92
232295,772803,90
232295,772804,91
232295,772805,92
232296,772807,90
232296,772808,91
232296,772809,92
232297,772811,90
232297,772812,91
232298,772814,90
232299,772816,90
232299,772817,91
232299,772818,92
232300,772820,90
232300,772821,91
232300,772822,92
232301,772824,90
232301,772825,91
232302,772827,90
232302,772828,91
232302,772829,92
232303,772831,90
232303,772832,91
232303,772833,92
232304,772835,90
232305,772837,90
232306,772839,90
232306,772840,91
232306,772841,92
232307,772843,90
232307,772844,91
232307,772845,92
232308,772847,90
232308,772848,91
232308,772849,92
232309,772851,90
232310,772853,90
232310,772854,91
232310,772855,92
232311,772857,90
232311,772858,91
232311,772859,92
232312,772861,90
232312,772862,91
232312,772863,92
232313,772865,90
232313,772866,91
232313,772867,92
232314,772869,90
232314,772870,91
232315,772872,90
232315,772873,91
232315,772874,92
232316,772876,90
232317,772878,90
232318,772880,90
232318,772881,91
232318,772882,92
232319,772884,90
232319,772885,91
232319,772886,92
232320,772888,90
232320,772889,91
232320,772890,92
232321,772892,90
232321,772893,91
232321,772894,92
232322,772896,90
232322,772897,91
232322,772898,92
232323,772900,90
232324,772902,90
232324,772903,91
232324,772904,92
232325,772906,90
232325,772907,91
232325,772908,92
232326,772910,90
232326,772911,91
232326,772912,92
232327,772914,90
232327,772915,91
232327,772916,92
232328,772918,90
232328,772919,91
232328,772920,92
232329,772922,90
232329,772923,91
232329,772924,92
232330,772926,90
232330,772927,91
232330,772928,92
232331,772930,90
232331,772931,91
232331,772932,92
232332,772934,90
232332,772935,91
232332,772936,92
232333,772938,90
232333,772939,91
232334,772941,90
232334,772942,91
232334,772943,92
232335,772945,90
232335,772946,91
232336,772948,90
232337,772950,90
232337,772951,91
232337,772952,92
232339,772955,90
232339,772956,91
232339,772957,92
232340,772959,90
232340,772960,91
232340,772961,92
232253,772662,90
232253,772663,91
232253,772664,92
232254,772666,90
232254,772667,91
232254,772668,92
232255,772670,90
232255,772671,91
232255,772672,92
232256,772674,90
232256,772675,91
232256,772676,92
232257,772678,90
232257,772679,91
232257,772680,92
232258,772682,90
232258,772683,91
232258,772684,92
232259,772686,90
232259,772687,91
232259,772688,92
232260,772690,90
232260,772691,91
232260,772692,92
232345,772978,90
232345,772979,91
232345,772980,92
232346,772982,90
232346,772983,91
232347,772985,90
232348,772987,90
232348,772988,91
232348,772989,92
232349,772991,90
232349,772992,91
232350,772994,90
232350,772995,91
232350,772996,92
232351,772998,90
232351,772999,91
232351,773000,92
232352,773002,90
232353,773004,90
232353,773005,91
232353,773006,92
232354,773008,90
232354,773009,91
232354,773010,92
232355,773012,90
232356,773014,90
232356,773015,91
232357,773017,90
232357,773018,91
232358,773020,90
232358,773021,91
232358,773022,92
232359,773024,90
232359,773025,91
232359,773026,92
232360,773028,90
232361,773030,90
232361,773031,91
232361,773032,92
232362,773034,90
232362,773035,91
232362,773036,92
232363,773038,90
232364,773040,90
232364,773041,91
232365,773043,90
232365,773044,91
232365,773045,92
232366,773047,90
232366,773048,91
232367,773050,90
232367,773051,91
232367,773052,92
232368,773054,90
232368,773055,91
232368,773056,92
232369,773058,90
232370,773060,90
232370,773061,91
232370,773062,92
232371,773064,90
232371,773065,91
232371,773066,92
232372,773068,90
232372,773069,91
232373,773071,90
232373,773072,91
232375,773075,90
232375,773076,91
232375,773077,92
232376,773079,90
232377,773081,90
232378,773083,90
232378,773084,91
232378,773085,92
232379,773087,90
232379,773088,91
232380,773090,90
232380,773091,91
232380,773092,92
232381,773094,90
232381,773095,91
232381,773096,92
232383,773099,90
232383,773100,91
232384,773102,90
232385,773104,90
232385,773105,91
232386,773107,90
232386,773108,91
232386,773109,92
232387,773111,90
232387,773112,91
232387,773113,92
232388,773115,90
232388,773116,91
232388,773117,92
232389,773119,90
232390,773121,90
232390,773122,91
232392,773125,90
232392,773126,91
232392,773127,92
232394,773130,90
232395,773132,90
232395,773133,91
232396,773135,90
232396,773136,91
232396,773137,92
232397,773139,90
232397,773140,91
232399,773143,90
232399,773144,91
232399,773145,92
232400,773147,90
232401,773149,90
232401,773150,91
232402,773152,90
232402,773153,91
232402,773154,92
232403,773156,90
232404,773158,90
232404,773159,91
232404,773160,92
232405,773162,90
232405,773163,91
232405,773164,92
232406,773166,90
232406,773167,91
232407,773169,90
232407,773170,91
232407,773171,92
232408,773173,90
232409,773175,90
232409,773176,91
232409,773177,92
232411,773180,90
232412,773182,90
232412,773183,91
232413,773185,90
232414,773187,90
232414,773188,91
232414,773189,92
232415,773191,90
232415,773192,91
232415,773193,92
232416,773195,90
232416,773196,91
232417,773198,90
232417,773199,91
232417,773200,92
232418,773202,90
232418,773203,91
232418,773204,92
232419,773206,90
232419,773207,91
232420,773209,90
232420,773210,91
232420,773211,92
232341,772963,90
232341,772964,91
232341,772965,92
232342,772967,90
232342,772968,91
232343,772970,90
232343,772971,91
232343,772972,92
232344,772974,90
232344,772975,91
232344,772976,92
232421,773213,90
232421,773214,91
232422,773216,90
232422,773217,91
232422,773218,92
232423,773220,90
232423,773221,91
232423,773222,92
232424,773224,90
232424,773225,91
232424,773226,92
232429,773243,90
232429,773244,91
232429,773245,92
232430,773247,90
232431,773249,90
232431,773250,91
232431,773251,92
232432,773253,90
232432,773254,91
232433,773256,90
232433,773257,91
232433,773258,92
232434,773260,90
232434,773261,91
232435,773263,90
232435,773264,91
232435,773265,92
232436,773267,90
232437,773269,90
232437,773270,91
232437,773271,92
232438,773273,90
232438,773274,91
232438,773275,92
232440,773278,90
232440,773279,91
232441,773281,90
232441,773282,91
232441,773283,92
232442,773285,90
232442,773286,91
232442,773287,92
232443,773289,90
232443,773290,91
232443,773291,92
232444,773293,90
232444,773294,91
232444,773295,92
232445,773297,90
232445,773298,91
232446,773300,90
232447,773302,90
232448,773304,90
232448,773305,91
232448,773306,92
232450,773309,90
232450,773310,91
232450,773311,92
232451,773313,90
232452,773315,90
232452,773316,91
232453,773318,90
232453,773319,91
232453,773320,92
232454,773322,90
232455,773324,90
232455,773325,91
232455,773326,92
232456,773328,90
232456,773329,91
232457,773331,90
232457,773332,91
232457,773333,92
232458,773335,90
232458,773336,91
232459,773338,90
232460,773340,90
232460,773341,91
232460,773342,92
232461,773344,90
232461,773345,91
232461,773346,92
232462,773348,90
232462,773349,91
232463,773351,90
232463,773352,91
232463,773353,92
232464,773355,90
232464,773356,91
232464,773357,92
232465,773359,90
232466,773361,90
232466,773362,91
232466,773363,92
232467,773365,90
232467,773366,91
232467,773367,92
232468,773369,90
232469,773371,90
232469,773372,91
232469,773373,92
232471,773376,90
232472,773378,90
232472,773379,91
232473,773381,90
232473,773382,91
232473,773383,92
232474,773385,90
232476,773388,90
232476,773389,91
232477,773391,90
232479,773394,90
232479,773395,91
232479,773396,92
232480,773398,90
232480,773399,91
232481,773401,90
232483,773404,90
232483,773405,91
232484,773407,90
232484,773408,91
232484,773409,92
232485,773411,90
232485,773412,91
