Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,status
23220084,232705,774064,861699,90,0,1.150015502,0.022,1.150015502,1,1,1
23220084,232705,774065,861700,91,0,1.31238901,0.022,1.31238901,1,1,1
23220084,232706,774066,861701,89,0,0.968560591,0.022,0.968560591,1,1,1
23220084,232706,774067,861702,90,0,1.150015502,0.022,1.150015502,1,1,1
23220084,232706,774068,861703,91,0,1.31238901,0.022,1.31238901,1,1,1
23220084,232706,774069,861704,92,0,1.470157515,0.022,1.470157515,1,1,1
23220084,232707,774070,861705,89,0,0.968560591,0.022,0.968560591,1,1,1
23220084,232708,774071,861706,89,0,0.968560591,0.022,0.968560591,1,1,1
23220084,232708,774072,861707,90,0,1.150015502,0.022,1.150015502,1,1,1
23220092,232709,774073,861708,89,0,0.936868949,0.012,0.936868949,1,1,1
23220092,232709,774074,861709,90,0,1.101841133,0.012,1.101841133,1,1,1
23220092,232709,774075,861710,91,0,1.256813469,0.012,1.256813469,1,1,1
23220092,232710,774076,861711,89,0,0.936868949,0.012,0.936868949,1,1,1
23220092,232710,774077,861712,90,0,1.101841133,0.012,1.101841133,1,1,1
23220092,232710,774078,861713,91,0,1.256813469,0.012,1.256813469,1,1,1
23220092,232710,774079,861714,92,0,1.408791117,0.012,1.408791117,1,1,1
23220092,232711,774080,861715,89,0,0.936868949,0.012,0.936868949,1,1,1
23220092,232711,774081,861716,90,0,1.101841133,0.012,1.101841133,1,1,1
23220092,232712,774082,861717,89,0,0.936868949,0.012,0.936868949,1,1,1
23300165,232713,774083,861718,89,0,0.918911431,2.481,0.918911431,1,1,1
23300165,232713,774084,861719,90,0,0,-0.052016381,0,1,1,1
23300165,232713,774085,861720,91,0,0,-0.189274217,0,1,1,1
23300165,232714,774086,861721,89,0,0.971899768,2.481,0.971899768,1,1,1
23300165,232714,774087,861722,90,0,1.190368301,2.481,1.190368301,1,1,1
23300165,232714,774088,861723,91,0,1.380620469,2.428983619,1.380620469,1,1,1
23300165,232714,774089,861724,92,0,0,-0.201982517,0,1,1,1
23300165,232715,774090,861725,89,0,0.992608143,2.481,0.992608143,1,1,1
23300165,232715,774091,861726,90,0,1.211076676,2.481,1.211076676,1,1,1
23300165,232715,774092,861727,91,0,1.401328843,2.428983619,1.401328843,1,1,1
23300165,232715,774093,861728,92,0,1.54841039,2.279017483,1.54841039,1,1,1
23300165,232716,774094,861729,89,0,0.953819056,2.481,0.953819056,1,1,1
23300165,232716,774095,861730,90,0,1.17228759,2.481,1.17228759,1,1,1
23300165,232716,774096,861731,91,0,0,-0.052016381,0,1,1,1
23300165,232716,774097,861732,92,0,0,-0.201982517,0,1,1,1
23300000,232717,774098,861733,89,0,1.01785656,0.015,1.01785656,1,1,1
23300000,232717,774099,861734,90,0,1.256054792,0.015,1.256054792,1,1,1
23300000,232717,774100,861735,91,0,1.453984537,0.014457803,1.453984537,1,1,1
23300000,232717,774101,861736,92,0,1.583669958,0.013028704,1.583669958,1,1,1
23300000,232718,774102,861737,89,0,0.918271304,0.015,0.918271304,1,1,1
23300000,232718,774103,861738,90,0,0,-0.001971296,0,1,1,1
23300000,232719,774104,861739,89,0,0.984256635,0.015,0.984256635,1,1,1
23300000,232719,774105,861740,90,0,1.222454867,0.015,1.222454867,1,1,1
23300000,232719,774106,861741,91,0,1.420384613,0.014457803,1.420384613,1,1,1
23300000,232719,774107,861742,92,0,0,-0.001971296,0,1,1,1
23300000,232720,774108,861743,89,0,0.968063932,0.015,0.968063932,1,1,1
23300000,232720,774109,861744,90,0,1.206262164,0.015,1.206262164,1,1,1
23300000,232720,774110,861745,91,0,0,-0.001971296,0,1,1,1
23300013,232721,774111,861746,89,0,0.899052044,0.001841046,0.899052044,1,1,1
23300013,232721,774112,861747,90,0,1.002511202,0.00182511,1.002511202,1,1,1
23300013,232721,774113,861748,91,0,1.082199941,0.00180996,1.082199941,1,1,1
23300013,232721,774114,861749,92,0,1.146996708,0.001796976,1.146996708,1,1,1
23300013,232722,774115,861750,89,0,0.899052044,-0.001158954,0.899052044,1,1,1
23300013,232722,774116,861751,90,0,1.0001975,-0.00117489,1.0001975,1,1,1
23300013,232722,774117,861752,91,0,1.076548265,-0.00119004,1.076548265,1,1,1
23300013,232722,774118,861753,92,0,1.138019216,-0.001203024,1.138019216,1,1,1
23300013,232723,774119,861754,89,0,0.435606069,0.001841046,0.435606069,1,1,1
23300013,232723,774120,861755,90,0,0.539065227,0.00182511,0.539065227,1,1,1
23300013,232723,774121,861756,91,0,0,-0.00119004,0,1,1,1
23300013,232723,774122,861757,92,0,0,-0.001052166,0,1,1,1
23300013,232724,774123,861758,89,0,0.415473357,0.001841046,0.415473357,1,1,1
23300013,232724,774124,861759,90,0,0,-0.00117489,0,1,1,1
23300013,232725,774125,861760,89,0,0.141287154,-0.001158954,0.141287154,1,1,1
23300013,232725,774126,861761,90,0,0.24243261,-0.00117489,0.24243261,1,1,1
23300013,232725,774127,861762,91,0,0.318783375,-0.00119004,0.318783375,1,1,1
23300013,232725,774128,861763,92,0,0,0.001796976,0,1,1,1
23300013,232726,774129,861764,89,0,0.141287154,-0.001158954,0.141287154,1,1,1
23300013,232726,774130,861765,90,0,0.24243261,-0.00117489,0.24243261,1,1,1
23300013,232726,774131,861766,91,0,0,0.001541139,0,1,1,1
23300013,232727,774132,861767,89,0,0.899052044,-0.001158954,0.899052044,1,1,1
23300013,232728,774133,861768,89,0,0.732582032,0.001841046,0.732582032,1,1,1
23300013,232728,774134,861769,90,0,0.83604119,0.00182511,0.83604119,1,1,1
23300013,232728,774135,861770,91,0,0.915729929,0.00180996,0.915729929,1,1,1
23300013,232728,774136,861771,92,0,0,-0.001203024,0,1,1,1
23300015,232729,774137,861772,89,0,0.89983705,0.161,0.89983705,1,1,1
23300015,232729,774138,861773,90,0,0,-0.00513776,0,1,1,1
23300015,232729,774139,861774,91,0,0,-0.016514103,0,1,1,1
23300015,232730,774140,861775,89,0,0.972481615,0.161,0.972481615,1,1,1
23300015,232730,774141,861776,90,0,1.20747146,0.161,1.20747146,1,1,1
23300015,232730,774142,861777,91,0,1.40769668,0.15586224,1.40769668,1,1,1
23300015,232730,774143,861778,92,0,0,-0.018453477,0,1,1,1
23300015,232731,774144,861779,89,0,0.94622659,0.161,0.94622659,1,1,1
23300015,232731,774145,861780,90,0,1.181216436,0.161,1.181216436,1,1,1
23300015,232731,774146,861781,91,0,0,-0.00513776,0,1,1,1
23300015,232731,774147,861782,92,0,0,-0.018453477,0,1,1,1
23300015,232732,774148,861783,89,0,1.001744017,0.161,1.001744017,1,1,1
23300015,232732,774149,861784,90,0,1.236733862,0.161,1.236733862,1,1,1
23300015,232732,774150,861785,91,0,1.436959083,0.15586224,1.436959083,1,1,1
23300015,232732,774151,861786,92,0,1.578048192,0.142546523,1.578048192,1,1,1
23300026,232733,774152,861787,89,0,1.013349176,0.032,1.013349176,1,1,1
23300026,232733,774153,861788,90,0,1.249076406,0.031113963,1.249076406,1,1,1
23300026,232733,774154,861789,91,0,1.440854892,0.028813195,1.440854892,1,1,1
23300026,232733,774155,861790,92,0,1.535504703,0.024515424,1.535504703,1,1,1
23300026,232734,774156,861791,89,0,0.802892997,0.032,0.802892997,1,1,1
23300026,232734,774157,861792,90,0,0,-0.002760779,0,1,1,1
23300026,232734,774158,861793,91,0,0,-0.006126671,0,1,1,1
23300026,232735,774159,861794,89,0,0.951653058,0.032,0.951653058,1,1,1
23300026,232735,774160,861795,90,0,1.187380288,0.031113963,1.187380288,1,1,1
23300026,232735,774161,861796,91,0,1.379158774,0.028813195,1.379158774,1,1,1
23300026,232735,774162,861797,92,0,0,-0.007484576,0,1,1,1
23300026,232736,774163,861798,89,0,0.88522543,0.032,0.88522543,1,1,1
23300026,232736,774164,861799,90,0,1.120952659,0.031113963,1.120952659,1,1,1
23300026,232736,774165,861800,91,0,0,-0.003186805,0,1,1,1
23300026,232736,774166,861801,92,0,0,-0.007484576,0,1,1,1
23300033,232737,774167,861802,89,0,0.952678588,0.023,0.952678588,1,1,1
23300033,232737,774168,861803,90,0,1.177886047,0.022291275,1.177886047,1,1,1
23300033,232737,774169,861804,91,0,1.298960355,0.019174722,1.298960355,1,1,1
23300033,232737,774170,861805,92,0,0,-0.005326131,0,1,1,1
23300033,232738,774171,861806,89,0,1.01528454,0.023,1.01528454,1,1,1
23300033,232738,774172,861807,90,0,1.240492,0.022291275,1.240492,1,1,1
23300033,232738,774173,861808,91,0,1.361566308,0.019174722,1.361566308,1,1,1
23300033,232738,774174,861809,92,0,1.453353521,0.017673869,1.453353521,1,1,1
23300033,232739,774175,861810,89,0,0.800101515,0.023,0.800101515,1,1,1
23300033,232739,774176,861811,90,0,0,-0.003758062,0,1,1,1
23300033,232739,774177,861812,91,0,0,-0.002773264,0,1,1,1
23300033,232740,774178,861813,89,0,0.862173015,0.023,0.862173015,1,1,1
23300033,232740,774179,861814,90,0,1.087380475,0.022291275,1.087380475,1,1,1
23300033,232740,774180,861815,91,0,0,-0.003825278,0,1,1,1
23300033,232740,774181,861816,92,0,0,-0.005326131,0,1,1,1
23300041,232741,774182,861817,89,0,0.981141495,0.016,0.981141495,1,1,1
23300041,232741,774183,861818,90,0,1.23775834,0.016,1.23775834,1,1,1
23300041,232741,774184,861819,91,0,1.429591423,0.014992923,1.429591423,1,1,1
23300041,232741,774185,861820,92,0,0,-0.002645779,0,1,1,1
23300041,232742,774186,861821,89,0,1.023804903,0.016,1.023804903,1,1,1
23300041,232742,774187,861822,90,0,1.280421747,0.016,1.280421747,1,1,1
23300041,232742,774188,861823,91,0,1.47225483,0.014992923,1.47225483,1,1,1
23300041,232742,774189,861824,92,0,1.592317349,0.013354221,1.592317349,1,1,1
23300041,232743,774190,861825,89,0,0.937304716,0.016,0.937304716,1,1,1
23300041,232743,774191,861826,90,0,1.193921561,0.016,1.193921561,1,1,1
23300041,232743,774192,861827,91,0,0,-0.001007077,0,1,1,1
23300041,232743,774193,861828,92,0,0,-0.002645779,0,1,1,1
23300041,232744,774194,861829,89,0,0.85948164,0.016,0.85948164,1,1,1
23300041,232744,774195,861830,90,0,0,-0.001007077,0,1,1,1
23300041,232744,774196,861831,91,0,0,-0.002462564,0,1,1,1
23300054,232745,774197,861832,89,0,0.789103803,0.008,0.789103803,1,1,1
23300054,232745,774198,861833,90,0,0,-0.001047221,0,1,1,1
23300054,232745,774199,861834,91,0,0,-0.001172033,0,1,1,1
23300054,232745,774200,861835,92,0,0,-0.001081928,0,1,1,1
23300054,232746,774201,861836,89,0,0.893094943,0.008,0.893094943,1,1,1
23300054,232746,774202,861837,90,0,1.114224547,0.006952779,1.114224547,1,1,1
23300054,232746,774203,861838,91,0,0,-0.001801679,0,1,1,1
23300054,232746,774204,861839,92,0,0,-0.002316523,0,1,1,1
23300054,232747,774205,861840,89,0,1.10179383,0.008,1.10179383,1,1,1
23300054,232747,774206,861841,90,0,1.322923434,0.006952779,1.322923434,1,1,1
23300054,232747,774207,861842,91,0,1.461147016,0.006198321,1.461147016,1,1,1
23300054,232747,774208,861843,92,0,1.508055432,0.005467245,1.508055432,1,1,1
23300054,232748,774209,861844,89,0,1.011054675,0.008,1.011054675,1,1,1
23300054,232748,774210,861845,90,0,1.232184279,0.006952779,1.232184279,1,1,1
23300054,232748,774211,861846,91,0,1.37040786,0.006198321,1.37040786,1,1,1
23300054,232748,774212,861847,92,0,0,-0.002532755,0,1,1,1
23300058,232749,774213,861848,89,0,0.984915247,0.051,0.984915247,1,1,1
23300058,232749,774214,861849,90,0,1.215816265,0.051,1.215816265,1,1,1
23300058,232749,774215,861850,91,0,1.420815372,0.050135368,1.420815372,1,1,1
23300058,232749,774216,861851,92,0,0,-0.004784651,0,1,1,1
23300058,232750,774217,861852,89,0,0.973201426,0.051,0.973201426,1,1,1
23300058,232750,774218,861853,90,0,1.204102443,0.051,1.204102443,1,1,1
23300058,232750,774219,861854,91,0,0,-0.004784651,0,1,1,1
23300058,232751,774220,861855,89,0,1.008746922,0.051,1.008746922,1,1,1
23300058,232751,774221,861856,90,0,1.23964794,0.051,1.23964794,1,1,1
23300058,232751,774222,861857,91,0,1.444647047,0.050135368,1.444647047,1,1,1
23300058,232751,774223,861858,92,0,1.590910866,0.046215349,1.590910866,1,1,1
23300058,232752,774224,861859,89,0,0.94064401,0.051,0.94064401,1,1,1
23300058,232752,774225,861860,90,0,0,-0.004583544,0,1,1,1
23300068,232753,774226,861861,89,0,1.036130778,0.012,1.036130778,1,1,1
23300068,232753,774227,861862,90,0,1.321391318,0.012,1.321391318,1,1,1
23300068,232753,774228,861863,91,0,1.519366855,0.010931918,1.519366855,1,1,1
23300068,232753,774229,861864,92,0,1.640367591,0.009831329,1.640367591,1,1,1
23300068,232754,774230,861865,89,0,0.989086608,0.012,0.989086608,1,1,1
23300068,232754,774231,861866,90,0,1.274347148,0.012,1.274347148,1,1,1
23300068,232754,774232,861867,91,0,1.472322685,0.010931918,1.472322685,1,1,1
23300068,232754,774233,861868,92,0,0,-0.002168671,0,1,1,1
23300068,232755,774234,861869,89,0,0.933935022,0.012,0.933935022,1,1,1
23300068,232755,774235,861870,90,0,1.219195562,0.012,1.219195562,1,1,1
23300068,232755,774236,861871,91,0,0,-0.001068082,0,1,1,1
23300068,232755,774237,861872,92,0,0,-0.002168671,0,1,1,1
23300068,232756,774238,861873,89,0,0.869428932,0.012,0.869428932,1,1,1
23300068,232756,774239,861874,90,0,0,-0.001068082,0,1,1,1
23300068,232756,774240,861875,91,0,0,-0.001571816,0,1,1,1
23300079,232757,774241,861876,89,0,0.897186505,0.148,0.897186505,1,1,1
23300079,232757,774242,861877,90,0,0,-0.005845225,0,1,1,1
23300079,232757,774243,861878,91,0,0,-0.01520187,0,1,1,1
23300079,232758,774244,861879,89,0,0.945123886,0.148,0.945123886,1,1,1
23300079,232758,774245,861880,90,0,1.17216932,0.148,1.17216932,1,1,1
23300079,232758,774246,861881,91,0,0,-0.005845225,0,1,1,1
23300079,232758,774247,861882,92,0,0,-0.017523546,0,1,1,1
23300079,232759,774248,861883,89,0,0.974642305,0.148,0.974642305,1,1,1
23300079,232759,774249,861884,90,0,1.201687739,0.148,1.201687739,1,1,1
23300079,232759,774250,861885,91,0,1.380506774,0.142154775,1.380506774,1,1,1
23300079,232759,774251,861886,92,0,0,-0.017523546,0,1,1,1
23300079,232760,774252,861887,89,0,1.004948327,0.148,1.004948327,1,1,1
23300079,232760,774253,861888,90,0,1.231993761,0.148,1.231993761,1,1,1
23300079,232760,774254,861889,91,0,1.410812796,0.142154775,1.410812796,1,1,1
23300079,232760,774255,861890,92,0,1.538493205,0.130476454,1.538493205,1,1,1
23300082,232761,774256,861891,89,0,0.985395036,0.028,0.985395036,1,1,1
23300082,232761,774257,861892,90,0,1.205544466,0.028,1.205544466,1,1,1
23300082,232761,774258,861893,91,0,1.400327732,0.027577814,1.400327732,1,1,1
23300082,232761,774259,861894,92,0,0,-0.00199969,0,1,1,1
23300082,232762,774260,861895,89,0,1.003525389,0.028,1.003525389,1,1,1
23300082,232762,774261,861896,90,0,1.223674818,0.028,1.223674818,1,1,1
23300082,232762,774262,861897,91,0,1.418458084,0.027577814,1.418458084,1,1,1
23300082,232762,774263,861898,92,0,1.572549129,0.02600031,1.572549129,1,1,1
23300082,232763,774264,861899,89,0,0.976466546,0.028,0.976466546,1,1,1
23300082,232763,774265,861900,90,0,1.196615975,0.028,1.196615975,1,1,1
23300082,232763,774266,861901,91,0,0,-0.00199969,0,1,1,1
23300082,232764,774267,861902,89,0,0.949407703,0.028,0.949407703,1,1,1
23300082,232764,774268,861903,90,0,0,-0.00199969,0,1,1,1
23300093,232765,774269,861904,89,0,0.970214546,0.023,0.970214546,1,1,1
23300093,232765,774270,861905,90,0,1.201780792,0.023,1.201780792,1,1,1
23300093,232765,774271,861906,91,0,1.407336104,0.022355216,1.407336104,1,1,1
23300093,232765,774272,861907,92,0,0,-0.001887819,0,1,1,1
23300093,232766,774273,861908,89,0,0.960044,0.023,0.960044,1,1,1
23300093,232766,774274,861909,90,0,1.191610246,0.023,1.191610246,1,1,1
23300093,232766,774275,861910,91,0,0,-0.001887819,0,1,1,1
23300093,232767,774276,861911,89,0,0.99114233,0.023,0.99114233,1,1,1
23300093,232767,774277,861912,90,0,1.222708576,0.023,1.222708576,1,1,1
23300093,232767,774278,861913,91,0,1.428263888,0.022355216,1.428263888,1,1,1
23300093,232767,774279,861914,92,0,1.594737258,0.021112181,1.594737258,1,1,1
23300093,232768,774280,861915,89,0,0.932561153,0.023,0.932561153,1,1,1
23300093,232768,774281,861916,90,0,0,-0.001778081,0,1,1,1
23300104,232769,774282,861917,89,0,0.963880302,0.032,0.963880302,1,1,1
23300104,232769,774283,861918,90,0,1.180361084,0.032,1.180361084,1,1,1
23300104,232769,774284,861919,91,0,0,-0.001759364,0,1,1,1
23300104,232770,774285,861920,89,0,0.984711308,0.032,0.984711308,1,1,1
23300104,232770,774286,861921,90,0,1.20119209,0.032,1.20119209,1,1,1
23300104,232770,774287,861922,91,0,1.410860422,0.032,1.410860422,1,1,1
23300104,232770,774288,861923,92,0,1.584033046,0.030240636,1.584033046,1,1,1
23300104,232771,774289,861924,89,0,0.943049297,0.032,0.943049297,1,1,1
23300104,232771,774290,861925,90,0,0,-0.001759364,0,1,1,1
23300104,232772,774291,861926,89,0,0.970823971,0.032,0.970823971,1,1,1
23300104,232772,774292,861927,90,0,1.187304753,0.032,1.187304753,1,1,1
23300104,232772,774293,861928,91,0,1.396973085,0.032,1.396973085,1,1,1
23300104,232772,774294,861929,92,0,0,-0.001759364,0,1,1,1
23300112,232773,774295,861930,89,0,0.914692067,0.012,0.914692067,1,1,1
23300112,232773,774296,861931,90,0,0,-0.001051389,0,1,1,1
23300112,232774,774297,861932,89,0,0.981084197,0.012,0.981084197,1,1,1
23300112,232774,774298,861933,90,0,1.194766421,0.012,1.194766421,1,1,1
23300112,232774,774299,861934,91,0,1.401569931,0.012,1.401569931,1,1,1
23300112,232774,774300,861935,92,0,1.556908716,0.010948611,1.556908716,1,1,1
23300112,232775,774301,861936,89,0,0.947888132,0.012,0.947888132,1,1,1
23300112,232775,774302,861937,90,0,1.161570356,0.012,1.161570356,1,1,1
23300112,232775,774303,861938,91,0,0,-0.001051389,0,1,1,1
23300112,232776,774304,861939,89,0,0.958953487,0.012,0.958953487,1,1,1
23300112,232776,774305,861940,90,0,1.172635711,0.012,1.172635711,1,1,1
23300112,232776,774306,861941,91,0,1.379439221,0.012,1.379439221,1,1,1
23300112,232776,774307,861942,92,0,0,-0.001051389,0,1,1,1
23300120,232777,774308,861943,89,0,0.954986586,0.105,0.954986586,1,1,1
23300120,232777,774309,861944,90,0,1.173839579,0.105,1.173839579,1,1,1
23300120,232777,774310,861945,91,0,0,-0.001449136,0,1,1,1
23300120,232777,774311,861946,92,0,0,-0.007405045,0,1,1,1
23300120,232778,774312,861947,89,0,0.926325302,0.105,0.926325302,1,1,1
23300120,232778,774313,861948,90,0,0,-0.001449136,0,1,1,1
23300120,232778,774314,861949,91,0,0,-0.006949417,0,1,1,1
23300120,232779,774315,861950,89,0,0.969040124,0.105,0.969040124,1,1,1
23300120,232779,774316,861951,90,0,1.187893116,0.105,1.187893116,1,1,1
23300120,232779,774317,861952,91,0,1.387289485,0.103550864,1.387289485,1,1,1
23300120,232779,774318,861953,92,0,0,-0.007405045,0,1,1,1
23300120,232780,774319,861954,89,0,0.98693605,0.105,0.98693605,1,1,1
23300120,232780,774320,861955,90,0,1.205789042,0.105,1.205789042,1,1,1
23300120,232780,774321,861956,91,0,1.405185411,0.103550864,1.405185411,1,1,1
23300120,232780,774322,861957,92,0,1.561068961,0.097594955,1.561068961,1,1,1
23300123,232781,774323,861958,89,0,1.030226186,0.012,1.030226186,1,1,1
23300123,232781,774324,861959,90,0,1.270451743,0.012,1.270451743,1,1,1
23300123,232781,774325,861960,91,0,1.482509745,0.011954408,1.482509745,1,1,1
23300123,232781,774326,861961,92,0,1.600261708,0.010469821,1.600261708,1,1,1
23300123,232782,774327,861962,89,0,0.933599829,0.012,0.933599829,1,1,1
23300123,232782,774328,861963,90,0,0,-0.001530179,0,1,1,1
23300123,232783,774329,861964,89,0,0.997976558,0.012,0.997976558,1,1,1
23300123,232783,774330,861965,90,0,1.238202115,0.012,1.238202115,1,1,1
23300123,232783,774331,861966,91,0,1.450260117,0.011954408,1.450260117,1,1,1
23300123,232783,774332,861967,92,0,0,-0.001530179,0,1,1,1
23300123,232784,774333,861968,89,0,0.981913008,0.012,0.981913008,1,1,1
23300123,232784,774334,861969,90,0,1.222138564,0.012,1.222138564,1,1,1
23300123,232784,774335,861970,91,0,0,-0.001530179,0,1,1,1
23300136,232785,774336,861971,89,0,0.876662329,0.02,0.876662329,1,1,1
23300136,232785,774337,861972,90,0,0,-0.001199549,0,1,1,1
23300136,232785,774338,861973,91,0,0,-0.002196068,0,1,1,1
23300136,232786,774339,861974,89,0,0.972708919,0.02,0.972708919,1,1,1
23300136,232786,774340,861975,90,0,1.219115707,0.02,1.219115707,1,1,1
23300136,232786,774341,861976,91,0,1.416781035,0.018800451,1.416781035,1,1,1
23300136,232786,774342,861977,92,0,0,-0.002530241,0,1,1,1
23300136,232787,774343,861978,89,0,1.005316291,0.02,1.005316291,1,1,1
23300136,232787,774344,861979,90,0,1.251723079,0.02,1.251723079,1,1,1
23300136,232787,774345,861980,91,0,1.449388406,0.018800451,1.449388406,1,1,1
23300136,232787,774346,861981,92,0,1.60957795,0.017469759,1.60957795,1,1,1
23300136,232788,774347,861982,89,0,0.934658683,0.02,0.934658683,1,1,1
23300136,232788,774348,861983,90,0,1.181065471,0.02,1.181065471,1,1,1
23300136,232788,774349,861984,91,0,0,-0.001199549,0,1,1,1
23300136,232788,774350,861985,92,0,0,-0.002530241,0,1,1,1
23300146,232789,774351,861986,89,0,0.982370834,0.025,0.982370834,1,1,1
23300146,232789,774352,861987,90,0,1.185599365,0.025,1.185599365,1,1,1
23300146,232789,774353,861988,91,0,1.352397274,0.024309749,1.352397274,1,1,1
23300146,232789,774354,861989,92,0,1.471355101,0.022862913,1.471355101,1,1,1
23300146,232790,774355,861990,89,0,0.96057814,0.025,0.96057814,1,1,1
23300146,232790,774356,861991,90,0,1.16380667,0.025,1.16380667,1,1,1
23300146,232790,774357,861992,91,0,1.33060458,0.024309749,1.33060458,1,1,1
23300146,232790,774358,861993,92,0,0,-0.002137087,0,1,1,1
23300146,232791,774359,861994,89,0,0.94998264,0.025,0.94998264,1,1,1
23300146,232791,774360,861995,90,0,1.153211171,0.025,1.153211171,1,1,1
23300146,232791,774361,861996,91,0,0,-0.002137087,0,1,1,1
23300146,232792,774362,861997,89,0,0.917594447,0.025,0.917594447,1,1,1
23300146,232792,774363,861998,90,0,0,-0.002137087,0,1,1,1
23300149,232793,774364,861999,89,0,0.986951433,0.012,0.986951433,1,1,1
23300149,232793,774365,862000,90,0,1.193828552,0.012,1.193828552,1,1,1
23300149,232793,774366,862001,91,0,1.385719573,0.012,1.385719573,1,1,1
23300149,232793,774367,862002,92,0,1.57582086,0.012,1.57582086,1,1,1
23300149,232794,774368,862003,89,0,0.986951433,0.012,0.986951433,1,1,1
23300149,232795,774369,862004,89,0,0.986951433,0.012,0.986951433,1,1,1
23300149,232795,774370,862005,90,0,1.193828552,0.012,1.193828552,1,1,1
23300149,232795,774371,862006,91,0,1.385719573,0.012,1.385719573,1,1,1
23300149,232796,774372,862007,89,0,0.986951433,0.012,0.986951433,1,1,1
23300149,232796,774373,862008,90,0,1.193828552,0.012,1.193828552,1,1,1
23300164,232797,774374,862009,89,0,0.907480798,2.415,0.907480798,1,1,1
23300164,232797,774375,862010,90,0,1.055355097,2.411041991,1.055355097,1,1,1
23300164,232797,774376,862011,91,0,1.196361056,2.402454607,1.196361056,1,1,1
23300164,232797,774377,862012,92,0,0,-0.019568009,0,1,1,1
23300164,232798,774378,862013,89,0,0.909532117,2.415,0.909532117,1,1,1
23300164,232798,774379,862014,90,0,1.057406416,2.411041991,1.057406416,1,1,1
23300164,232798,774380,862015,91,0,1.198412374,2.402454607,1.198412374,1,1,1
23300164,232798,774381,862016,92,0,1.334652139,2.395431991,1.334652139,1,1,1
23300164,232799,774382,862017,89,0,0.904489805,2.415,0.904489805,1,1,1
23300164,232799,774383,862018,90,0,1.052364104,2.411041991,1.052364104,1,1,1
23300164,232799,774384,862019,91,0,0,-0.012545393,0,1,1,1
23300164,232799,774385,862020,92,0,0,-0.019568009,0,1,1,1
23300164,232800,774386,862021,89,0,0.901323825,2.415,0.901323825,1,1,1
23300164,232800,774387,862022,90,0,0,-0.003958009,0,1,1,1
23300164,232800,774388,862023,91,0,0,-0.011358721,0,1,1,1
23300164,232800,774389,862024,92,0,0,-0.010843133,0,1,1,1
23340043,232801,774390,862025,89,0,0.239681692,1.334152316,0.239681692,1,1,1
23340043,232801,774391,862026,90,0,0,-0.924999187,0,1,1,1
23340043,232801,774392,862027,91,0,0,-0.056958734,0,1,1,1
23340043,232801,774393,862028,92,0,0,-0.047886897,0,1,1,1
23340043,232802,774394,862029,89,0,0.799390504,-7.124847684,0.799390504,1,1,1
23340043,232802,774395,862030,90,0,0.975486289,-5.147921453,0.975486289,1,1,1
23340043,232802,774396,862031,91,0,1.066322196,-4.860627761,1.066322196,1,1,1
23340043,232802,774397,862032,92,0,1.136311478,-4.712267855,1.136311478,1,1,1
23340043,232803,774398,862033,89,0,0.041625614,-7.124847684,0.041625614,1,1,1
23340043,232803,774399,862034,90,0,0.217721399,-5.147921453,0.217721399,1,1,1
23340043,232803,774400,862035,91,0,0,3.598372239,0,1,1,1
23340043,232803,774401,862036,92,0,0,2.601053604,0,1,1,1
23340043,232804,774402,862037,89,0,0.484367424,1.334152316,0.484367424,1,1,1
23340043,232804,774403,862038,90,0,0.576372026,3.311078547,0.576372026,1,1,1
23340043,232804,774404,862039,91,0,0.654131836,3.598372239,0.654131836,1,1,1
23340043,232804,774405,862040,92,0,0,-3.701418398,0,1,1,1
23340043,232805,774406,862041,89,0,0.041625614,-7.124847684,0.041625614,1,1,1
23340043,232805,774407,862042,90,0,0.217721399,-5.147921453,0.217721399,1,1,1
23340043,232805,774408,862043,91,0,0.308557306,-4.860627761,0.308557306,1,1,1
23340043,232805,774409,862044,92,0,0,3.74152727,0,1,1,1
23340043,232806,774410,862045,89,0,0.824607593,1.334152316,0.824607593,1,1,1
23340043,232806,774411,862046,90,0,0.916612194,3.311078547,0.916612194,1,1,1
23340043,232806,774412,862047,91,0,0.994372004,3.598372239,0.994372004,1,1,1
23340043,232806,774413,862048,92,0,1.061781419,3.74152727,1.061781419,1,1,1
23340043,232807,774414,862049,89,0,0.303064657,1.334152316,0.303064657,1,1,1
23340043,232807,774415,862050,90,0,0.395069258,3.311078547,0.395069258,1,1,1
23340043,232807,774416,862051,91,0,0,-2.881878925,0,1,1,1
23340043,232807,774417,862052,92,0,0,-0.315270181,0,1,1,1
23340043,232808,774418,862053,89,0,0.041625614,-7.124847684,0.041625614,1,1,1
23340043,232808,774419,862054,90,0,0,3.294779261,0,1,1,1
23340043,232808,774420,862055,91,0,0,1.21864566,0,1,1,1
23340043,232808,774421,862056,92,0,0,0.452451117,0,1,1,1
23340001,232809,774422,862057,89,0,0.763906884,0.012,0.763906884,1,1,1
23340001,232809,774423,862058,90,0,0.948570223,0.009513072,0.948570223,1,1,1
23340001,232809,774424,862059,91,0,0,-0.004241773,0,1,1,1
23340001,232809,774425,862060,92,0,0,-0.004115951,0,1,1,1
23340001,232810,774426,862061,89,0,0.595404887,0.012,0.595404887,1,1,1
23340001,232810,774427,862062,90,0,0,-0.002486928,0,1,1,1
