ID,NodeFrom,NodeTo,R,G,X,B,Pmin,Pmax,Qmin,Qmax,S,Charge,Tap,Shift
23130027,23130022,23130013,0.00383,0,0.00117,0,0,0,0,0,4.383,0,1,0
23130028,23130013,23130053,0.00695,0,0.00213,0,0,0,0,0,4.383,0,1,0
23130029,23130028,23130063,0.00356,0,0.00109,0,0,0,0,0,4.383,0,1,0
23130030,23130003,23130063,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23130031,23130024,23130065,0.00227,0,0.00098,0,0,0,0,0,5.656,0,1,0
23130032,23130059,23130020,0.00198,0,0.00061,0,0,0,0,0,4.383,0,1,0
23130033,23130052,23130023,0.00695,0,0.00116,0,0,0,0,0,3.1099,0,1,0
23130034,23130023,23130004,0.00492,0,0.00082,0,0,0,0,0,3.1099,0,1,0
23130035,23130063,23130024,0.00338,0,0.00146,0,0,0,0,0,5.656,0,1,0
23130036,23130026,23130023,0.00527,0,0.00088,0,0,0,0,0,3.1099,0,1,0
23130037,23130054,23130028,0.00667,0,0.00111,0,0,0,0,0,3.1099,0,1,0
23130038,23130051,23130032,0.00272,0,0.00118,0,0,0,0,0,5.656,0,1,0
23130039,23130005,23130040,0.00241,0,0.00074,0,0,0,0,0,4.383,0,1,0
23130040,23130020,23130050,0.00168,0,0.00051,0,0,0,0,0,4.383,0,1,0
23130041,23130040,23130051,0.00335,0,0.00102,0,0,0,0,0,4.383,0,1,0
23130042,23130062,23130052,0.00151,0,0.00065,0,0,0,0,0,5.656,0,1,0
23130043,23130032,23130003,0.00196,0,0.00085,0,0,0,0,0,5.656,0,1,0
23130044,23130004,23130003,0.00787,0,0.00131,0,0,0,0,0,3.1099,0,1,0
23130045,23130050,23130005,0.00278,0,0.00085,0,0,0,0,0,4.383,0,1,0
23130046,23130055,23130005,0.00363,0,0.00111,0,0,0,0,0,4.383,0,1,0
23130047,23130061,23130006,0.00435,0,0.00133,0,0,0,0,0,4.383,0,1,0
23130048,23130006,23130055,0.00354,0,0.00087,0,0,0,0,0,3.1099,0,1,0
23130049,23130011,23130065,0.00448,0,0.00194,0,0,0,0,0,5.656,0,1,0
23130050,23130066,23130011,0.00287,0,0.00124,0,0,0,0,0,5.656,0,1,0
23130051,23130057,23130021,0.00299,0,0.00092,0,0,0,0,0,4.383,0,1,0
23130052,23130007,23130021,0.0026,0,0.0008,0,0,0,0,0,4.383,0,1,0
23130053,23130008,23130033,0.00269,0,0.00082,0,0,0,0,0,4.383,0,1,0
23130054,23130009,23130034,0.00274,0,0.00084,0,0,0,0,0,4.383,0,1,0
23130055,23130036,23130065,0.00223,0,0.00068,0,0,0,0,0,4.383,0,1,0
23130056,23130021,23130036,0.00364,0,0.00112,0,0,0,0,0,4.383,0,1,0
23130057,23130038,23130007,0.00365,0,0.00112,0,0,0,0,0,4.383,0,1,0
23130058,23130068,23130045,0.00603,0,0.00185,0,0,0,0,0,4.383,0,1,0
23130059,23130048,23130008,0.00536,0,0.00164,0,0,0,0,0,4.383,0,1,0
23130060,23130033,23130007,0.00428,0,0.00131,0,0,0,0,0,4.383,0,1,0
23130061,23130034,23130008,0.0033,0,0.00101,0,0,0,0,0,4.383,0,1,0
23130062,23130045,23130009,0.00728,0,0.00223,0,0,0,0,0,4.383,0,1,0
23130063,23130031,23130015,0.00499,0,0.00084,0,0,0,0,0,2.637,0,1,0
23130064,23130067,23130029,0.0019,0,0.00032,0,0,0,0,0,2.637,0,1,0
23130065,23130029,23130031,0.00163,0,0.00027,0,0,0,0,0,2.637,0,1,0
23130066,23130043,23130065,0.00183,0,0.00039,0,0,0,0,0,3.1826,0,1,0
23130067,23130010,23130043,0.00155,0,0.00033,0,0,0,0,0,3.1826,0,1,0
23130068,23130015,23130044,0.00658,0,0.00139,0,0,0,0,0,3.1826,0,1,0
23130069,23130044,23130010,0.00169,0,0.00036,0,0,0,0,0,3.1826,0,1,0
23130070,23130058,23130065,0.00003,0,0.00001,0,0,0,0,0,3.1826,0,1,0
23130071,23130070,1313,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
23140001,23140024,1314,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
23140002,23140017,23140024,0.00266,0,0.00174,0,0,0,0,0,7.2928,0,1,0
23140003,23140018,23140024,0.00567,0,0.00432,0,0,0,0,0,3.7464,0,1,0
23140004,23140003,23140024,0.00205,0,0.0007,0,0,0,0,0,4.7467,0,1,0
23140005,23140002,23140000,0.0036,0,0.00048,0,0,0,0,0,2.1824,0,1,0
23140006,23140000,23140010,0.00278,0,0.00037,0,0,0,0,0,2.1824,0,1,0
23140007,23140015,23140000,0.001,0,0.00034,0,0,0,0,0,4.7467,0,1,0
23140008,23140001,23140003,0.00258,0,0.00088,0,0,0,0,0,4.7467,0,1,0
23140009,23140016,23140001,0.00161,0,0.0007,0,0,0,0,0,5.656,0,1,0
23140010,23140020,23140002,0.0024,0,0.00032,0,0,0,0,0,2.1824,0,1,0
23140011,23140019,23140003,0.00775,0,0.00081,0,0,0,0,0,2.1096,0,1,0
23140012,23140004,23140020,0.00345,0,0.0005,0,0,0,0,0,2.1824,0,1,0
23140013,23140007,23140004,0.00423,0,0.00058,0,0,0,0,0,2.1824,0,1,0
23140014,23140010,23140005,0.00376,0,0.0005,0,0,0,0,0,2.1824,0,1,0
23140015,23140005,23140013,0.00151,0,0.00019,0,0,0,0,0,2.4734,0,1,0
23140016,23140023,23140006,0.00186,0,0.00057,0,0,0,0,0,4.383,0,1,0
23140017,23140006,23140016,0.00303,0,0.00093,0,0,0,0,0,4.383,0,1,0
23140018,23140022,23140007,0.00349,0,0.00058,0,0,0,0,0,3.1099,0,1,0
23140019,23140011,23140007,0.0036,0,0.00046,0,0,0,0,0,2.4734,0,1,0
23140020,23140026,23140007,0.00331,0,0.00042,0,0,0,0,0,2.4734,0,1,0
23140021,23140009,23140021,0.00263,0,0.00051,0,0,0,0,0,2.4734,0,1,0
23140022,23140025,23140023,0.003,0,0.00092,0,0,0,0,0,4.383,0,1,0
23140023,23140013,23140021,0.00191,0,0.00045,0,0,0,0,0,3.7464,0,1,0
23140024,23140021,23140016,0.00308,0,0.00133,0,0,0,0,0,5.656,0,1,0
23140025,23140008,23140024,0.00168,0,0.0004,0,0,0,0,0,3.7464,0,1,0
23140026,23140012,23140024,0.0017,0,0.00058,0,0,0,0,0,4.7467,0,1,0
23140027,23140014,23140024,0.00072,0,0.00024,0,0,0,0,0,4.7467,0,1,0
23140028,23140027,1314,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
23150001,23150037,1315,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
23150002,23150036,23150035,0.00505,0,0.00218,0,0,0,0,0,5.656,0,1,0
23150003,23150035,23150037,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23150004,23150025,23150036,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23150005,23150021,23150019,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
23150006,23150022,23150021,0.00255,0,0.00078,0,0,0,0,0,4.383,0,1,0
23150007,23150019,23150025,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
23150008,23150026,23150025,0.00064,0,0.00042,0,0,0,0,0,7.2928,0,1,0
23150009,23150027,23150026,0.00063,0,0.00019,0,0,0,0,0,4.383,0,1,0
23150010,23150029,23150027,0.00163,0,0.0005,0,0,0,0,0,4.383,0,1,0
23150011,23150028,23150027,0.00062,0,0.00019,0,0,0,0,0,4.383,0,1,0
23150012,23150030,23150029,0.0006,0,0.00018,0,0,0,0,0,4.383,0,1,0
23150013,23150031,23150029,0.00299,0,0.00092,0,0,0,0,0,4.383,0,1,0
23150014,23150032,23150031,0.00094,0,0.00029,0,0,0,0,0,4.383,0,1,0
23150015,23150000,23150037,0.00464,0,0.00142,0,0,0,0,0,4.383,0,1,0
23150016,23150017,23150003,0.00138,0,0.00042,0,0,0,0,0,4.383,0,1,0
23150017,23150024,23150003,0.00567,0,0.00245,0,0,0,0,0,5.656,0,1,0
23150018,23150007,23150004,0.00214,0,0.00066,0,0,0,0,0,4.383,0,1,0
23150019,23150004,23150009,0.00369,0,0.00113,0,0,0,0,0,4.383,0,1,0
23150020,23150014,23150004,0.00101,0,0.00029,0,0,0,0,0,3.7464,0,1,0
23150021,23150012,23150005,0.002,0,0.00061,0,0,0,0,0,4.383,0,1,0
23150022,23150015,23150007,0.00417,0,0.00128,0,0,0,0,0,4.383,0,1,0
23150023,23150006,23150008,0.00137,0,0.00042,0,0,0,0,0,4.383,0,1,0
23150024,23150038,23150024,0.00044,0,0.00013,0,0,0,0,0,4.383,0,1,0
23150025,23150009,23150017,0.00162,0,0.0005,0,0,0,0,0,4.383,0,1,0
23150026,23150023,23150011,0.00461,0,0.00077,0,0,0,0,0,3.1099,0,1,0
23150027,23150011,23150034,0.00147,0,0.00045,0,0,0,0,0,4.383,0,1,0
23150028,23150003,23150013,0.00593,0,0.00256,0,0,0,0,0,5.656,0,1,0
23150029,23150001,23150015,0.00412,0,0.00126,0,0,0,0,0,4.383,0,1,0
23150030,23150002,23150015,0.00376,0,0.00115,0,0,0,0,0,4.383,0,1,0
23150031,23150016,23150015,0.00283,0,0.00087,0,0,0,0,0,4.383,0,1,0
23150032,23150034,23150017,0.00125,0,0.00038,0,0,0,0,0,4.383,0,1,0
23150033,23150018,23150034,0.00238,0,0.0004,0,0,0,0,0,3.1099,0,1,0
23150034,23150013,23150020,0.00085,0,0.00037,0,0,0,0,0,5.656,0,1,0
23150035,23150033,23150037,0.00248,0,0.00107,0,0,0,0,0,5.656,0,1,0
23150036,23150010,23150033,0.00348,0,0.00058,0,0,0,0,0,3.1099,0,1,0
23150037,23150020,23150033,0.00402,0,0.00174,0,0,0,0,0,5.656,0,1,0
23150038,23150005,23150001,0.00502,0,0.00154,0,0,0,0,0,4.383,0,1,0
23150039,23150008,23150002,0.00119,0,0.00036,0,0,0,0,0,4.383,0,1,0
23150040,23150066,1315,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
23150041,23150064,23150066,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23150042,23150044,23150049,0.0054,0,0.00165,0,0,0,0,0,4.383,0,1,0
23150043,23150065,23150044,0.01094,0,0.00335,0,0,0,0,0,4.383,0,1,0
23150044,23150061,23150065,0.0021,0,0.00064,0,0,0,0,0,4.383,0,1,0
23150045,23150056,23150045,0.00185,0,0.00057,0,0,0,0,0,4.383,0,1,0
23150046,23150045,23150041,0.00334,0,0.00102,0,0,0,0,0,4.383,0,1,0
23150047,23150059,23150046,0.0064,0,0.00107,0,0,0,0,0,3.1099,0,1,0
23150048,23150068,23150053,0.00399,0,0.00122,0,0,0,0,0,4.383,0,1,0
23150049,23150047,23150049,0.01508,0,0.003,0,0,0,0,0,3.1099,0,1,0
23150050,23150048,23150051,0.00143,0,0.00044,0,0,0,0,0,4.383,0,1,0
23150051,23150049,23150052,0.00526,0,0.00161,0,0,0,0,0,4.383,0,1,0
23150052,23150046,23150050,0.00127,0,0.00039,0,0,0,0,0,4.383,0,1,0
23150053,23150067,23150065,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23150054,23150051,23150040,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
23150055,23150052,23150063,0.00152,0,0.00047,0,0,0,0,0,4.383,0,1,0
23150056,23150053,23150042,0.00161,0,0.00049,0,0,0,0,0,4.383,0,1,0
23150057,23150057,23150054,0.00218,0,0.00067,0,0,0,0,0,4.383,0,1,0
23150058,23150055,23150048,0.0029,0,0.00089,0,0,0,0,0,4.383,0,1,0
23150059,23150050,23150057,0.00181,0,0.00055,0,0,0,0,0,4.383,0,1,0
23150060,23150058,23150053,0.00124,0,0.00038,0,0,0,0,0,4.383,0,1,0
23150061,23150043,23150060,0.0019,0,0.00058,0,0,0,0,0,4.383,0,1,0
23150062,23150039,23150066,0.00464,0,0.00142,0,0,0,0,0,4.383,0,1,0
23150063,23150060,23150039,0.00393,0,0.0012,0,0,0,0,0,4.383,0,1,0
23150064,23150041,23150055,0.00191,0,0.00058,0,0,0,0,0,4.383,0,1,0
23150065,23150042,23150054,0.00269,0,0.00082,0,0,0,0,0,4.383,0,1,0
23150066,23150063,23150057,0.00298,0,0.00091,0,0,0,0,0,4.383,0,1,0
23150067,23150040,23150063,0.0014,0,0.00061,0,0,0,0,0,5.656,0,1,0
23150068,23150054,23150043,0.00723,0,0.00221,0,0,0,0,0,4.383,0,1,0
23150069,23150062,23150066,0.00248,0,0.00107,0,0,0,0,0,5.656,0,1,0
23150070,23150118,1315,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
23150071,23150116,23150118,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23150072,23150078,23150089,0.0054,0,0.00165,0,0,0,0,0,4.383,0,1,0
23150073,23150117,23150078,0.01094,0,0.00335,0,0,0,0,0,4.383,0,1,0
23150074,23150109,23150117,0.0021,0,0.00064,0,0,0,0,0,4.383,0,1,0
23150075,23150101,23150080,0.00185,0,0.00057,0,0,0,0,0,4.383,0,1,0
23150076,23150080,23150071,0.00334,0,0.00102,0,0,0,0,0,4.383,0,1,0
23150077,23150107,23150081,0.0064,0,0.00107,0,0,0,0,0,3.1099,0,1,0
23150078,23150121,23150098,0.00399,0,0.00122,0,0,0,0,0,4.383,0,1,0
23150079,23150084,23150089,0.01508,0,0.003,0,0,0,0,0,3.1099,0,1,0
23150080,23150087,23150094,0.00143,0,0.00044,0,0,0,0,0,4.383,0,1,0
23150081,23150089,23150095,0.00526,0,0.00161,0,0,0,0,0,4.383,0,1,0
23150082,23150081,23150090,0.00127,0,0.00039,0,0,0,0,0,4.383,0,1,0
23150083,23150119,23150117,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23150084,23150094,23150070,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
23150085,23150095,23150115,0.00152,0,0.00047,0,0,0,0,0,4.383,0,1,0
23150086,23150098,23150072,0.00161,0,0.00049,0,0,0,0,0,4.383,0,1,0
23150087,23150102,23150099,0.00218,0,0.00067,0,0,0,0,0,4.383,0,1,0
23150088,23150100,23150087,0.0029,0,0.00089,0,0,0,0,0,4.383,0,1,0
23150089,23150090,23150102,0.00181,0,0.00055,0,0,0,0,0,4.383,0,1,0
23150090,23150104,23150098,0.00124,0,0.00038,0,0,0,0,0,4.383,0,1,0
23150091,23150075,23150108,0.0019,0,0.00058,0,0,0,0,0,4.383,0,1,0
23150092,23150069,23150118,0.00464,0,0.00142,0,0,0,0,0,4.383,0,1,0
23150093,23150108,23150069,0.00393,0,0.0012,0,0,0,0,0,4.383,0,1,0
23150094,23150071,23150100,0.00191,0,0.00058,0,0,0,0,0,4.383,0,1,0
23150095,23150072,23150099,0.00269,0,0.00082,0,0,0,0,0,4.383,0,1,0
23150096,23150115,23150102,0.00298,0,0.00091,0,0,0,0,0,4.383,0,1,0
23150097,23150070,23150115,0.0014,0,0.00061,0,0,0,0,0,5.656,0,1,0
23150098,23150099,23150075,0.00723,0,0.00221,0,0,0,0,0,4.383,0,1,0
23150099,23150105,23150076,0.00138,0,0.00042,0,0,0,0,0,4.383,0,1,0
23150100,23150112,23150076,0.00567,0,0.00245,0,0,0,0,0,5.656,0,1,0
23150101,23150083,23150077,0.00214,0,0.00066,0,0,0,0,0,4.383,0,1,0
23150102,23150077,23150086,0.00369,0,0.00113,0,0,0,0,0,4.383,0,1,0
23150103,23150096,23150077,0.00101,0,0.00029,0,0,0,0,0,3.7464,0,1,0
23150104,23150092,23150079,0.002,0,0.00061,0,0,0,0,0,4.383,0,1,0
23150105,23150097,23150083,0.00417,0,0.00128,0,0,0,0,0,4.383,0,1,0
23150106,23150082,23150085,0.00137,0,0.00042,0,0,0,0,0,4.383,0,1,0
23150107,23150120,23150112,0.00044,0,0.00013,0,0,0,0,0,4.383,0,1,0
23150108,23150086,23150105,0.00162,0,0.0005,0,0,0,0,0,4.383,0,1,0
23150109,23150111,23150091,0.00461,0,0.00077,0,0,0,0,0,3.1099,0,1,0
23150110,23150091,23150114,0.00147,0,0.00045,0,0,0,0,0,4.383,0,1,0
23150111,23150076,23150093,0.00593,0,0.00256,0,0,0,0,0,5.656,0,1,0
23150112,23150073,23150097,0.00412,0,0.00126,0,0,0,0,0,4.383,0,1,0
23150113,23150074,23150097,0.00376,0,0.00115,0,0,0,0,0,4.383,0,1,0
23150114,23150103,23150097,0.00283,0,0.00087,0,0,0,0,0,4.383,0,1,0
23150115,23150114,23150105,0.00125,0,0.00038,0,0,0,0,0,4.383,0,1,0
23150116,23150106,23150114,0.00238,0,0.0004,0,0,0,0,0,3.1099,0,1,0
23150117,23150093,23150110,0.00085,0,0.00037,0,0,0,0,0,5.656,0,1,0
23150118,23150113,23150118,0.00248,0,0.00107,0,0,0,0,0,5.656,0,1,0
23150119,23150088,23150113,0.00348,0,0.00058,0,0,0,0,0,3.1099,0,1,0
23150120,23150110,23150113,0.00402,0,0.00174,0,0,0,0,0,5.656,0,1,0
23150121,23150079,23150073,0.00502,0,0.00154,0,0,0,0,0,4.383,0,1,0
23150122,23150085,23150074,0.00119,0,0.00036,0,0,0,0,0,4.383,0,1,0
23150123,23150122,1315,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
23160000,23160000,1316,0.000703,0,0.014063,0,0,0,0,0,90000,0,1,0
23170001,23170029,1317,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
23170002,23170023,23170029,0.00134,0,0.00088,0,0,0,0,0,7.2928,0,1,0
23170003,23170021,23170018,0.00112,0,0.00027,0,0,0,0,0,3.7464,0,1,0
23170004,23170005,23170026,0.00136,0,0.00046,0,0,0,0,0,4.7467,0,1,0
23170005,23170012,23170026,0.00397,0,0.0011,0,0,0,0,0,3.7464,0,1,0
23170006,23170026,23170029,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23170007,23170028,23170000,0.00234,0,0.00101,0,0,0,0,0,5.656,0,1,0
23170008,23170000,23170013,0.0022,0,0.00052,0,0,0,0,0,3.7464,0,1,0
23170009,23170019,23170001,0.00005,0,0.00002,0,0,0,0,0,5.656,0,1,0
23170010,23170001,23170006,0.00123,0,0.00026,0,0,0,0,0,3.1826,0,1,0
23170011,23170025,23170001,0.00118,0,0.00051,0,0,0,0,0,5.656,0,1,0
23170012,23170003,23170024,0.00296,0,0.00128,0,0,0,0,0,5.656,0,1,0
23170013,23170009,23170003,0.00167,0,0.00072,0,0,0,0,0,5.656,0,1,0
23170014,23170024,23170004,0.00124,0,0.00053,0,0,0,0,0,5.656,0,1,0
23170015,23170004,23170015,0.00116,0,0.0005,0,0,0,0,0,5.656,0,1,0
23170016,23170006,23170005,0.00126,0,0.00055,0,0,0,0,0,5.656,0,1,0
23170017,23170007,23170020,0.00878,0,0.00147,0,0,0,0,0,3.1099,0,1,0
23170018,23170013,23170009,0.00326,0,0.00042,0,0,0,0,0,2.4734,0,1,0
23170019,23170011,23170015,0.00274,0,0.00084,0,0,0,0,0,4.383,0,1,0
23170020,23170017,23170012,0.00183,0,0.00043,0,0,0,0,0,3.7464,0,1,0
23170021,23170014,23170013,0.00057,0,0.00013,0,0,0,0,0,3.7464,0,1,0
23170022,23170020,23170014,0.01241,0,0.00207,0,0,0,0,0,3.1099,0,1,0
23170023,23170015,23170021,0.00207,0,0.00089,0,0,0,0,0,5.656,0,1,0
23170024,23170022,23170019,0.0003,0,0.00013,0,0,0,0,0,5.656,0,1,0
23170025,23170018,23170017,0.00197,0,0.00047,0,0,0,0,0,3.7464,0,1,0
23170026,23170027,23170029,0.00639,0,0.00419,0,0,0,0,0,7.2928,0,1,0
23170027,23170002,23170029,0.00138,0,0.00047,0,0,0,0,0,4.7467,0,1,0
23170028,23170008,23170029,0.00077,0,0.00026,0,0,0,0,0,4.7467,0,1,0
23170029,23170010,23170029,0.0032,0,0.0011,0,0,0,0,0,3.7464,0,1,0
23170030,23170016,23170029,0.00332,0,0.00113,0,0,0,0,0,4.7467,0,1,0
23170031,23170030,1317,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
23180001,23180031,1318,0.000302,0,0.001511,0,0,0,0,0,16.968,0,1,0
23180002,23180005,23180031,0.00394,0,0.0008,0,0,0,0,0,3.1099,0,1,0
23180003,23180032,23180004,0.00216,0,0.00066,0,0,0,0,0,4.383,0,1,0
23180004,23180006,23180025,0.00199,0,0.00061,0,0,0,0,0,4.383,0,1,0
23180005,23180002,23180006,0.01158,0,0.00193,0,0,0,0,0,3.1099,0,1,0
23180006,23180007,23180018,0.00112,0,0.00034,0,0,0,0,0,4.383,0,1,0
23180007,23180026,23180007,0.00116,0,0.00035,0,0,0,0,0,4.383,0,1,0
23180008,23180019,23180031,0.00358,0,0.0011,0,0,0,0,0,4.383,0,1,0
23180009,23180012,23180008,0.00311,0,0.00074,0,0,0,0,0,3.7464,0,1,0
23180010,23180008,23180023,0.00178,0,0.00055,0,0,0,0,0,4.383,0,1,0
23180011,23180034,23180030,0.00154,0,0.00047,0,0,0,0,0,4.383,0,1,0
23180012,23180009,23180019,0.00288,0,0.00088,0,0,0,0,0,4.383,0,1,0
23180013,23180023,23180001,0.00169,0,0.00052,0,0,0,0,0,4.383,0,1,0
23180014,23180010,23180000,0.00425,0,0.00079,0,0,0,0,0,3.1099,0,1,0
23180015,23180011,23180001,0.00417,0,0.00128,0,0,0,0,0,4.383,0,1,0
23180016,23180030,23180011,0.00395,0,0.00121,0,0,0,0,0,4.383,0,1,0
23180017,23180013,23180012,0.00213,0,0.00051,0,0,0,0,0,3.7464,0,1,0
23180018,23180014,23180013,0.00238,0,0.00056,0,0,0,0,0,3.7464,0,1,0
23180019,23180016,23180015,0.00225,0,0.00069,0,0,0,0,0,4.383,0,1,0
23180020,23180033,23180006,0.00363,0,0.00111,0,0,0,0,0,4.383,0,1,0
23180021,23180017,23180016,0.00164,0,0.00046,0,0,0,0,0,3.7464,0,1,0
23180022,23180018,23180009,0.0036,0,0.0011,0,0,0,0,0,4.383,0,1,0
23180023,23180015,23180018,0.00199,0,0.00061,0,0,0,0,0,4.383,0,1,0
23180024,23180004,23180000,0.00389,0,0.00119,0,0,0,0,0,4.383,0,1,0
23180025,23180000,23180007,0.00134,0,0.00041,0,0,0,0,0,4.383,0,1,0
23180026,23180001,23180019,0.00277,0,0.00085,0,0,0,0,0,4.383,0,1,0
23180027,23180020,23180004,0.00246,0,0.00075,0,0,0,0,0,4.383,0,1,0
23180028,23180021,23180014,0.00131,0,0.0004,0,0,0,0,0,4.383,0,1,0
23180029,23180022,23180021,0.00193,0,0.00059,0,0,0,0,0,4.383,0,1,0
23180030,23180025,23180028,0.00381,0,0.00117,0,0,0,0,0,4.383,0,1,0
23180031,23180028,23180022,0.00378,0,0.00116,0,0,0,0,0,4.383,0,1,0
23180032,23180024,23180030,0.00134,0,0.00041,0,0,0,0,0,4.383,0,1,0
23180033,23180027,23180031,0.00346,0,0.0015,0,0,0,0,0,5.656,0,1,0
23180034,23180029,23180031,0.00003,0,0.00001,0,0,0,0,0,4.383,0,1,0
23180035,23180003,23180031,0.00334,0,0.00102,0,0,0,0,0,4.383,0,1,0
23180036,23180052,1318,0.000302,0,0.001511,0,0,0,0,0,16.968,0,1,0
23180037,23180039,23180052,0.00394,0,0.0008,0,0,0,0,0,3.1099,0,1,0
23180038,23180045,23180052,0.00358,0,0.0011,0,0,0,0,0,4.383,0,1,0
23180039,23180049,23180052,0.00346,0,0.0015,0,0,0,0,0,5.656,0,1,0
23180040,23180051,23180052,0.00003,0,0.00001,0,0,0,0,0,4.383,0,1,0
23180041,23180041,23180040,0.00307,0,0.00094,0,0,0,0,0,4.383,0,1,0
23180042,23180053,23180041,0.0022,0,0.00067,0,0,0,0,0,4.383,0,1,0
23180043,23180042,23180048,0.00676,0,0.00113,0,0,0,0,0,3.1099,0,1,0
23180044,23180043,23180035,0.00436,0,0.00134,0,0,0,0,0,4.383,0,1,0
23180045,23180035,23180037,0.00308,0,0.00094,0,0,0,0,0,4.383,0,1,0
23180046,23180038,23180043,0.00324,0,0.00099,0,0,0,0,0,4.383,0,1,0
23180047,23180046,23180044,0.00086,0,0.00037,0,0,0,0,0,5.656,0,1,0
23180048,23180054,23180046,0.00076,0,0.00033,0,0,0,0,0,5.656,0,1,0
23180049,23180036,23180047,0.00296,0,0.00062,0,0,0,0,0,2.637,0,1,0
23180050,23180040,23180048,0.00239,0,0.00073,0,0,0,0,0,4.383,0,1,0
23180051,23180048,23180050,0.00265,0,0.00081,0,0,0,0,0,4.383,0,1,0
23180052,23180050,23180036,0.00157,0,0.00048,0,0,0,0,0,4.383,0,1,0
23180053,23180037,23180052,0.00334,0,0.00102,0,0,0,0,0,4.383,0,1,0
23180054,23180044,23180037,0.00224,0,0.00069,0,0,0,0,0,4.383,0,1,0
23180055,23180047,23180038,0.0024,0,0.00073,0,0,0,0,0,4.383,0,1,0
23180056,23180055,1318,0.00003,0,0.000095,0,0,0,0,0,500,0,1,0
23190001,23190037,1319,0.000302,0,0.001511,0,0,0,0,0,21.8784,0,1,0
23190002,23190036,23190035,0.00505,0,0.00218,0,0,0,0,0,5.656,0,1,0
23190003,23190035,23190037,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23190004,23190025,23190036,0.000009,0,0.000009,0,0,0,0,0,7.2928,0,1,0
23190005,23190021,23190019,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
23190006,23190022,23190021,0.00255,0,0.00078,0,0,0,0,0,4.383,0,1,0
23190007,23190019,23190025,0.00226,0,0.00069,0,0,0,0,0,4.383,0,1,0
23190008,23190026,23190025,0.00064,0,0.00042,0,0,0,0,0,7.2928,0,1,0
23190009,23190027,23190026,0.00063,0,0.00019,0,0,0,0,0,4.383,0,1,0
23190010,23190029,23190027,0.00163,0,0.0005,0,0,0,0,0,4.383,0,1,0
23190011,23190028,23190027,0.00062,0,0.00019,0,0,0,0,0,4.383,0,1,0
23190012,23190030,23190029,0.0006,0,0.00018,0,0,0,0,0,4.383,0,1,0
23190013,23190031,23190029,0.00299,0,0.00092,0,0,0,0,0,4.383,0,1,0
23190014,23190032,23190031,0.00094,0,0.00029,0,0,0,0,0,4.383,0,1,0
23190015,23190000,23190037,0.00464,0,0.00142,0,0,0,0,0,4.383,0,1,0
23190016,23190017,23190003,0.00138,0,0.00042,0,0,0,0,0,4.383,0,1,0
23190017,23190024,23190003,0.00567,0,0.00245,0,0,0,0,0,5.656,0,1,0
23190018,23190007,23190004,0.00214,0,0.00066,0,0,0,0,0,4.383,0,1,0
23190019,23190004,23190009,0.00369,0,0.00113,0,0,0,0,0,4.383,0,1,0
23190020,23190014,23190004,0.00101,0,0.00029,0,0,0,0,0,3.7464,0,1,0
23190021,23190012,23190005,0.002,0,0.00061,0,0,0,0,0,4.383,0,1,0
23190022,23190015,23190007,0.00417,0,0.00128,0,0,0,0,0,4.383,0,1,0
23190023,23190006,23190008,0.00137,0,0.00042,0,0,0,0,0,4.383,0,1,0
23190024,23190038,23190024,0.00044,0,0.00013,0,0,0,0,0,4.383,0,1,0
23190025,23190009,23190017,0.00162,0,0.0005,0,0,0,0,0,4.383,0,1,0
23190026,23190023,23190011,0.00461,0,0.00077,0,0,0,0,0,3.1099,0,1,0
23190027,23190011,23190034,0.00147,0,0.00045,0,0,0,0,0,4.383,0,1,0
23190028,23190003,23190013,0.00593,0,0.00256,0,0,0,0,0,5.656,0,1,0
23190029,23190001,23190015,0.00412,0,0.00126,0,0,0,0,0,4.383,0,1,0
23190030,23190002,23190015,0.00376,0,0.00115,0,0,0,0,0,4.383,0,1,0
23190031,23190016,23190015,0.00283,0,0.00087,0,0,0,0,0,4.383,0,1,0
