ID,R,G,X,B,Pmin,Pmax,Qmin,Qmax,S,NodeFrom,NodeTo,DecNetFrom,DecNetTo,Tap,Shift
13560019,0.000761556,0,0.000227196,0.008615475,-10,10,-10,10,9.3531,13560004,13560000,_356_5038_TORTONA,_356_5038_TORTONA,1,0
13570000,0,0,0.009,0,-10,10,-10,10,1000000,13570000,5041,_357_5041_TRECATE,IT_Transmission,1,0
13580000,0,0,0.009,0,-10,10,-10,10,1000000,13580000,5063,_358_5063_VALENZA,IT_Transmission,1,0
13590000,0,0,0.009,0,-10,10,-10,10,1000000,13590000,5064,_359_5064_VALLEMOSSO,IT_Transmission,1,0
13600000,0,0,0.009,0,-10,10,-10,10,1000000,13600000,5071,_360_5071_VARALLO,IT_Transmission,1,0
13610000,0,0,0.009,0,-10,10,-10,10,1000000,13610000,5077,_361_5077_VARZO_CP,IT_Transmission,1,0
13620000,0,0,0.009,0,-10,10,-10,10,1000000,13620000,5079,_362_5079_VENARIA,IT_Transmission,1,0
13630000,0,0,0.009,0,-10,10,-10,10,1000000,13630000,5090,_363_5090_VERBANIA,IT_Transmission,1,0
13640000,0,0,0.009,0,-10,10,-10,10,1000000,13640000,5093,_364_5093_VESIME,IT_Transmission,1,0
13650000,0,0,0.009,0,-10,10,-10,10,1000000,13650000,749,_365_749_IC_ITALPET,IT_Transmission,1,0
13660000,0,0,0.009,0,-10,10,-10,10,1000000,13660000,778,_366_778_SPINETTA_MARENGO,IT_Transmission,1,0
13670000,0,0,0.009,0,-10,10,-10,10,1000000,13670000,4991,_367_4991_SARPOM_TRECATE__IC_SARPOM_,IT_Transmission,1,0
13680000,0,0,0.009,0,-10,10,-10,10,1000000,13680000,865,_368_865_SCARMAGNO_T2,IT_Transmission,1,0
13690000,0,0,0.009,0,-10,10,-10,10,1000000,13690000,1393,_369_1393_VINAVIL_MED_VILLADOSSOLA,IT_Transmission,1,0
13700000,0,0,0.009,0,-10,10,-10,10,1000000,13700000,4559,_370_4559_ACCEGLIO_CARICO,IT_Transmission,1,0
13710000,0,0,0.009,0,-10,10,-10,10,1000000,13710000,4595,_371_4595_BARDONECCHIA_CP,IT_Transmission,1,0
13720000,0,0,0.009,0,-10,10,-10,10,1000000,13720000,4620,_372_4620_BROSSASCO_TR_1,IT_Transmission,1,0
13730000,0,0,0.009,0,-10,10,-10,10,1000000,13730000,4660,_373_4660_CASTELDELFINO_TR_2,IT_Transmission,1,0
13740000,0,0,0.009,0,-10,10,-10,10,1000000,13740000,190,_374_190_CASTELNUOVO_CP,IT_Transmission,1,0
13750000,0,0,0.009,0,-10,10,-10,10,1000000,13750000,4762,_375_4762_FUNGHERA,IT_Transmission,1,0
13760000,0,0,0.009,0,-10,10,-10,10,1000000,13760000,4984,_376_4984_SANFRONT_C_P,IT_Transmission,1,0
13770000,0,0,0.009,0,-10,10,-10,10,1000000,13770000,5086,_377_5086_VERAMPIO_CP,IT_Transmission,1,0
13780000,0,0,0.009,0,-10,10,-10,10,1000000,13780000,4602,_378_4602_BIELLA_EST,IT_Transmission,1,0
13790000,0,0,0.009,0,-10,10,-10,10,1000000,13790000,4612,_379_4612_I_C__BORGOMANERO_CONSEGNA_,IT_Transmission,1,0
13800000,0,0,0.025,0,-10,10,-10,10,1000000,13800000,4781,_380_4781_GRUGLIASCO,IT_Transmission,1,0
13810000,0,0,0.025,0,-10,10,-10,10,1000000,13810000,4810,_381_4810_LEVANNA,IT_Transmission,1,0
13820000,0,0,0.009,0,-10,10,-10,10,1000000,13820000,4814,_382_4814_LEYNI_CARICO_T3,IT_Transmission,1,0
13830000,0,0,0.009,0,-10,10,-10,10,1000000,13830000,4815,_383_4815_LEYNI_CARICO_T4,IT_Transmission,1,0
13840000,0,0,0.009,0,-10,10,-10,10,1000000,13840000,346,_384_346_MIRAFIORI_AEM,IT_Transmission,1,0
13850000,0,0,0.009,0,-10,10,-10,10,1000000,13850000,4857,_385_4857_NOVARA_SUD_CARICO_T2,IT_Transmission,1,0
13860000,0,0,0.009,0,-10,10,-10,10,1000000,13860000,4858,_386_4858_NOVARA_SUD_CARICO_T3,IT_Transmission,1,0
13870000,0,0,0.009,0,-10,10,-10,10,1000000,13870000,4881,_387_4881_PIANEZZA_CARICO_T3,IT_Transmission,1,0
13880000,0,0,0.009,0,-10,10,-10,10,1000000,13880000,4882,_388_4882_PIANEZZA_CARICO_T4,IT_Transmission,1,0
13890000,0,0,0.009,0,-10,10,-10,10,1000000,13890000,4968,_389_4968_I_C__S_GOBAIN,IT_Transmission,1,0
13900000,0,0,0.025,0,-10,10,-10,10,1000000,13900000,4986,_390_4986_SANGONE_CP,IT_Transmission,1,0
13910000,0,0,0.025,0,-10,10,-10,10,1000000,13910000,5029,_391_5029_STURA_TR1,IT_Transmission,1,0
13920000,0,0,0.009,0,-10,10,-10,10,1000000,13920000,5030,_392_5030_STURA_TR2,IT_Transmission,1,0
13930000,0,0,0.009,0,-10,10,-10,10,1000000,13930000,5031,_393_5031_STURA_TR3,IT_Transmission,1,0
13940000,0,0,0.025,0,-10,10,-10,10,1000000,13940000,5034,_394_5034_TO_CENTRO,IT_Transmission,1,0
13950000,0,0,0.025,0,-10,10,-10,10,1000000,13950000,5035,_395_5035_TO_OVEST,IT_Transmission,1,0
13960000,0,0,0.025,0,-10,10,-10,10,1000000,13960000,5039,_396_5039_TO_SUD,IT_Transmission,1,0
13970000,0,0,0.009,0,-10,10,-10,10,1000000,13970000,5078,_397_5078_VERCELLI_NORD,IT_Transmission,1,0
13980000,0,0,0.009,0,-10,10,-10,10,1000000,13980000,5078,_398_5078_VERCELLI_SUD,IT_Transmission,1,0
13990000,0,0,0.025,0,-10,10,-10,10,1000000,13990000,349,_399_349_MONCALIERI_AEM,IT_Transmission,1,0
14000000,0,0,0.009,0,-10,10,-10,10,1000000,14000000,444,_400_444_SUD_OVEST_AEM,IT_Transmission,1,0
14010000,0,0,0.009,0,-10,10,-10,10,1000000,14010000,1394,_401_1394_ABBADIA_S_SALVATORE,IT_Transmission,1,0
14020000,0,0,0.009,0,-10,10,-10,10,1000000,14020000,1414,_402_1414_AULLA,IT_Transmission,1,0
14030000,0,0,0.009,0,-10,10,-10,10,1000000,14030000,1419,_403_1419_AVENZA_CP,IT_Transmission,1,0
14040000,0,0,0.009,0,-10,10,-10,10,1000000,14040000,1424,_404_1424_BAGNORE_CP,IT_Transmission,1,0
14050000,0,0,0.009,0,-10,10,-10,10,1000000,14050000,1421,_405_1421_BARGA,IT_Transmission,1,0
14060000,0,0,0.009,0,-10,10,-10,10,1000000,14060000,1441,_406_1441_BARGINO,IT_Transmission,1,0
14070000,0,0,0.006203459,0,-10,10,-10,10,24.9415,14070000,1459,_407_1459_CAFAGGIO,IT_Transmission,1,0
14070001,0.000803977,0,0.000397368,0.02934021,-10,10,-10,10,9.3689,14070013,14070000,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070002,0.00095725,0,0.000715974,0.000487489,-10,10,-10,10,6.8465,14070020,14070012,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070003,0.002692324,0,0.00201371,0.001371097,-10,10,-10,10,6.8465,14070009,14070024,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070004,0.002923597,0,0.001657952,0.000957102,-10,10,-10,10,5.0448,14070015,14070024,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070005,0.001591412,0,0.001190325,0.000810461,-10,10,-10,10,6.8465,14070006,14070020,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070006,0.000562378,0,0.000420634,0.000286403,-10,10,-10,10,6.8465,14070018,14070006,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070007,0.001657213,0,0.001239537,0.000843962,-10,10,-10,10,6.8465,14070002,14070018,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070008,0.000412801,0,0.000308764,0.000210231,-10,10,-10,10,6.8465,14070023,14070002,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070009,0.00352569,0,0.001312892,0.000739175,-10,10,-10,10,3.7836,14070010,14070019,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070010,0.002111486,0,0.001197418,0.000691262,-10,10,-10,10,5.0448,14070003,14070010,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070011,0.002165088,0,0.0012278,0.000708791,-10,10,-10,10,5.0448,14070014,14070003,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070012,0.001615348,0,0.00120823,0.000822667,-10,10,-10,10,6.8465,14070005,14070019,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070013,0.00251835,0,0.000937774,0.000528001,-10,10,-10,10,3.7836,14070021,14070022,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070014,0.001964313,0,0.000731477,0.000411835,-10,10,-10,10,3.7836,14070017,14070008,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070015,0.001076907,0,0.000805479,0.00054843,-10,10,-10,10,6.8465,14070004,14070020,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070016,0.000354879,0,0.000191039,0.011420902,-10,10,-10,10,8.8284,14070027,14070000,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070017,0.000687302,0,0.000372138,0.023194122,-10,10,-10,10,8.8284,14070029,14070000,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070018,0.002281602,0,0.002461052,0.005122028,-10,10,-10,10,8.4681,14070025,14070000,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070019,0.007068246,0,0.005252493,0.008798427,-10,10,-10,10,6.8465,14070026,14070000,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070020,0.00105267,0,0.000754812,0.005453571,-10,10,-10,10,6.8465,14070028,14070000,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070021,0.002845736,0,0.001059694,0.000596647,-10,10,-10,10,3.7836,14070024,14070020,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070022,0.00302202,0,0.001125333,0.00063361,-10,10,-10,10,3.7836,14070001,14070011,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070023,0.002467983,0,0.000919036,0.00051744,-10,10,-10,10,3.7836,14070008,14070007,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070024,0.007857252,0,0.002925907,0.001647325,-10,10,-10,10,3.7836,14070016,14070023,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070025,0.00221363,0,0.001655711,0.001127331,-10,10,-10,10,6.8465,14070019,14070023,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070026,0.004507847,0,0.001678631,0.000945112,-10,10,-10,10,3.7836,14070011,14070005,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070027,0.002010198,0,0.001503571,0.001023756,-10,10,-10,10,6.8465,14070022,14070005,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070028,0.001174013,0,0.000782675,0.073082174,-10,10,-10,10,11.8913,14070012,14070013,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070029,0.002871612,0,0.002147945,0.001462509,-10,10,-10,10,6.8465,14070007,14070018,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14070030,0.000571827,0,0.000325237,0.027103813,-10,10,-10,10,10.0896,14070030,14070000,_407_1459_CAFAGGIO,_407_1459_CAFAGGIO,1,0
14080000,0,0,0.009,0,-10,10,-10,10,1000000,14080000,1477,_408_1477_CARRARA,IT_Transmission,1,0
14090000,0,0,0.009,0,-10,10,-10,10,1000000,14090000,1488,_409_1488_CASTIGLIONE_PESCAIA,IT_Transmission,1,0
14100000,0,0,0.009,0,-10,10,-10,10,1000000,14100000,4663,_410_4663_CASTELNUOVO_G_NA_CP,IT_Transmission,1,0
14110000,0,0,0.009,0,-10,10,-10,10,1000000,14110000,1500,_411_1500_CECINA,IT_Transmission,1,0
14120000,0,0,0.009,0,-10,10,-10,10,1000000,14120000,1503,_412_1503_CERTALDO,IT_Transmission,1,0
14130000,0,0,0.009,0,-10,10,-10,10,1000000,14130000,1510,_413_1510_CHIANCIANO,IT_Transmission,1,0
14140000,0,0,0.009,0,-10,10,-10,10,1000000,14140000,1510,_414_1510_CHIUSI,IT_Transmission,1,0
14150000,0,0,0.009,0,-10,10,-10,10,1000000,14150000,1514,_415_1514_COLLE_VAL_D_ELSA,IT_Transmission,1,0
14160000,0,0,0.009,0,-10,10,-10,10,1000000,14160000,1536,_416_1536_CHIANA,IT_Transmission,1,0
14170000,0,0,0.009,0,-10,10,-10,10,1000000,14170000,1536,_417_1536_CORTONA,IT_Transmission,1,0
14180000,0,0,0.009,0,-10,10,-10,10,1000000,14180000,1543,_418_1543_DIECIMO,IT_Transmission,1,0
14190000,0,0,0.009,0,-10,10,-10,10,1000000,14190000,1571,_419_1571_FIGLINE,IT_Transmission,1,0
14200000,0,0,0.009,0,-10,10,-10,10,1000000,14200000,1572,_420_1572_FILETTOLE,IT_Transmission,1,0
14210000,0,0,0.009,0,-10,10,-10,10,1000000,14210000,1580,_421_1580_FOIANO,IT_Transmission,1,0
14220000,0,0,0.009,0,-10,10,-10,10,1000000,14220000,1581,_422_1581_FOLLONICA,IT_Transmission,1,0
14230000,0,0,0.009,0,-10,10,-10,10,1000000,14230000,1594,_423_1594_GAIOLE,IT_Transmission,1,0
14240000,0,0,0.009,0,-10,10,-10,10,1000000,14240000,1604,_424_1604_GROSSETO_NORD,IT_Transmission,1,0
14250000,0,0,0.009,0,-10,10,-10,10,1000000,14250000,1604,_425_1604_GROSSETO_SUD,IT_Transmission,1,0
14260000,0,0,0.009,0,-10,10,-10,10,1000000,14260000,1607,_426_1607_GUASTICCE,IT_Transmission,1,0
14270000,0,0,0.009,0,-10,10,-10,10,1000000,14270000,1630,_427_1630_LA_ROSA,IT_Transmission,1,0
14280000,0,0,0.009,0,-10,10,-10,10,1000000,14280000,1664,_428_1664_LE_SCOTTE,IT_Transmission,1,0
14290000,0,0,0.009,0,-10,10,-10,10,1000000,14290000,1648,_429_1648_LIVORNO_LODOLO,IT_Transmission,1,0
14300000,0,0,0.009,0,-10,10,-10,10,1000000,14300000,1654,_430_1654_LIVORNO_P_TO_IND_,IT_Transmission,1,0
14310000,0,0,0.009,0,-10,10,-10,10,1000000,14310000,1660,_431_1660_LIVORNO_EST,IT_Transmission,1,0
14320000,0,0,0.009,0,-10,10,-10,10,1000000,14320000,1665,_432_1665_LUCCA_GIANNOTTI,IT_Transmission,1,0
14330000,0,0,0.009,0,-10,10,-10,10,1000000,14330000,1666,_433_1666_LUCCA_RONCO,IT_Transmission,1,0
14340000,0,0,0.009,0,-10,10,-10,10,1000000,14340000,1674,_434_1674_MANCIANO,IT_Transmission,1,0
14350000,0,0,0.009,0,-10,10,-10,10,1000000,14350000,1679,_435_1679_MARGINONE_CP,IT_Transmission,1,0
14360000,0,0,0.009,0,-10,10,-10,10,1000000,14360000,1690,_436_1690_MASSA,IT_Transmission,1,0
14370000,0,0,0.009,0,-10,10,-10,10,1000000,14370000,1705,_437_1705_MONTE_ALLE_CROCI,IT_Transmission,1,0
14380000,0,0,0.009,0,-10,10,-10,10,1000000,14380000,1710,_438_1710_MONTEVARCHI,IT_Transmission,1,0
14390000,0,0,0.009,0,-10,10,-10,10,1000000,14390000,1724,_439_1724_MURCI,IT_Transmission,1,0
14400000,0,0,0.009,0,-10,10,-10,10,1000000,14400000,1741,_440_1741_MONTIANO,IT_Transmission,1,0
14410000,0,0,0.009,0,-10,10,-10,10,1000000,14410000,1747,_441_1747_PIAN_ROCCA_CP,IT_Transmission,1,0
14420000,0,0,0.009,0,-10,10,-10,10,1000000,14420000,1752,_442_1752_PAGANICO,IT_Transmission,1,0
14430000,0,0,0.009,0,-10,10,-10,10,1000000,14430000,1761,_443_1761_PESCIA,IT_Transmission,1,0
14440000,0,0,0.009,0,-10,10,-10,10,1000000,14440000,1778,_444_1778_PIOMBINO_COTONE,IT_Transmission,1,0
14450000,0,0,0.009,0,-10,10,-10,10,1000000,14450000,1784,_445_1784_PISA_P_TA_A_MARE,IT_Transmission,1,0
14460000,0,0,0.009,0,-10,10,-10,10,1000000,14460000,1788,_446_1788_POGGIBONSI,IT_Transmission,1,0
14470000,0,0,0.009,0,-10,10,-10,10,1000000,14470000,1794,_447_1794_PONSACCO,IT_Transmission,1,0
14480000,0,0,0.009,0,-10,10,-10,10,1000000,14480000,1795,_448_1795_PONTASSIEVE,IT_Transmission,1,0
14490000,0,0,0.009,0,-10,10,-10,10,1000000,14490000,1796,_449_1796_PONTE_A_EMA,IT_Transmission,1,0
14500000,0,0,0.009,0,-10,10,-10,10,1000000,14500000,1801,_450_1801_PORCARI,IT_Transmission,1,0
14510000,0,0,0.009,0,-10,10,-10,10,1000000,14510000,1815,_451_1815_QUARRATA,IT_Transmission,1,0
14520000,0,0,0.009,0,-10,10,-10,10,1000000,14520000,1847,_452_1847_RIGNANO,IT_Transmission,1,0
14530000,0,0,0.009,0,-10,10,-10,10,1000000,14530000,1857,_453_1857_ROSIGNANO_2,IT_Transmission,1,0
14540000,0,0,0.009,0,-10,10,-10,10,1000000,14540000,1883,_454_1883_PRUNETO,IT_Transmission,1,0
14550000,0,0,0.009,0,-10,10,-10,10,1000000,14550000,1883,_455_1883_S_GIOVANNI_VALDARNO,IT_Transmission,1,0
14560000,0,0,0.009,0,-10,10,-10,10,1000000,14560000,1884,_456_1884_S_GIUSEPPE,IT_Transmission,1,0
14570000,0,0,0.009,0,-10,10,-10,10,1000000,14570000,1888,_457_1888_S_MARCELLO,IT_Transmission,1,0
14580000,0,0,0.009,0,-10,10,-10,10,1000000,14580000,1907,_458_1907_S_PIETRO_A_VICO,IT_Transmission,1,0
14590000,0,0,0.009,0,-10,10,-10,10,1000000,14590000,1949,_459_1949_SALINE,IT_Transmission,1,0
14600000,0,0,0.009,0,-10,10,-10,10,1000000,14600000,1932,_460_1932_SERRE_DI_RAPOLANO,IT_Transmission,1,0
14610000,0,0,0.009,0,-10,10,-10,10,1000000,14610000,1941,_461_1941_SIENA_A,IT_Transmission,1,0
14620000,0,0,0.009,0,-10,10,-10,10,1000000,14620000,1942,_462_1942_SIENA_B,IT_Transmission,1,0
14630000,0,0,0.009,0,-10,10,-10,10,1000000,14630000,1964,_463_1964_STRETTOIA,IT_Transmission,1,0
14640000,0,0,0.009,0,-10,10,-10,10,1000000,14640000,1981,_464_1981_TERRICCIOLA,IT_Transmission,1,0
14650000,0,0,0.009,0,-10,10,-10,10,1000000,14650000,1982,_465_1982_TESTI,IT_Transmission,1,0
14660000,0,0,0.009,0,-10,10,-10,10,1000000,14660000,1983,_466_1983_TORINGO,IT_Transmission,1,0
14670000,0,0,0.009,0,-10,10,-10,10,1000000,14670000,1993,_467_1993_VILLA_BASILICA,IT_Transmission,1,0
14680000,0,0,0.009,0,-10,10,-10,10,1000000,14680000,1999,_468_1999_VALIANO,IT_Transmission,1,0
14690000,0,0,0.009,0,-10,10,-10,10,1000000,14690000,2002,_469_2002_VARLUNGO,IT_Transmission,1,0
14700000,0,0,0.009,0,-10,10,-10,10,1000000,14700000,2005,_470_2005_VIAREGGIO,IT_Transmission,1,0
14710000,0,0,0.009,0,-10,10,-10,10,1000000,14710000,1947,_471_1947_SILLANO_2_MT,IT_Transmission,1,0
14720000,0,0,0.009,0,-10,10,-10,10,1000000,14720000,1799,_472_1799_PONTREMOLI,IT_Transmission,1,0
14730000,0,0,0.009,0,-10,10,-10,10,1000000,14730000,1799,_473_1799_VILLAFRANCA_CP,IT_Transmission,1,0
14740000,0,0,0.009,0,-10,10,-10,10,1000000,14740000,1985,_474_1985_TORRENIERI,IT_Transmission,1,0
14750000,0,0,0.009,0,-10,10,-10,10,1000000,14750000,1398,_475_1398_ACCIAIOLO_TR1,IT_Transmission,1,0
14760000,0,0,0.009,0,-10,10,-10,10,1000000,14760000,1411,_476_1411_AREZZO_C_TR3,IT_Transmission,1,0
14770000,0,0,0.009,0,-10,10,-10,10,1000000,14770000,1412,_477_1412_AREZZO_C_TR4,IT_Transmission,1,0
14780000,0,0,0.009,0,-10,10,-10,10,1000000,14780000,1463,_478_1463_CALENZANO_1,IT_Transmission,1,0
14790000,0,0,0.009,0,-10,10,-10,10,1000000,14790000,1464,_479_1464_CALENZANO_2,IT_Transmission,1,0
14800000,0,0,0.009,0,-10,10,-10,10,1000000,14800000,1465,_480_1465_CALP_SEZ,IT_Transmission,1,0
14810000,0,0,0.009,0,-10,10,-10,10,1000000,14810000,1483,_481_1483_CASELLINA_1,IT_Transmission,1,0
14820000,0,0,0.009,0,-10,10,-10,10,1000000,14820000,1484,_482_1484_CASELLINA_2,IT_Transmission,1,0
14830000,0,0,0.009,0,-10,10,-10,10,1000000,14830000,1516,_483_1516_COLMATA,IT_Transmission,1,0
14840000,0,0,0.009,0,-10,10,-10,10,1000000,14840000,1591,_484_1591_FORNACI_DI_BARGA,IT_Transmission,1,0
14850000,0,0,0.009,0,-10,10,-10,10,1000000,14850000,1635,_485_1635_LARDERELLO_TR1,IT_Transmission,1,0
14860000,0,0,0.009,0,-10,10,-10,10,1000000,14860000,1636,_486_1636_LARDERELLO_TR2,IT_Transmission,1,0
14870000,0,0,0.009,0,-10,10,-10,10,1000000,14870000,1671,_487_1671_MAGONA_SEZ,IT_Transmission,1,0
14880000,0,0,0.009,0,-10,10,-10,10,1000000,14880000,1782,_488_1782_PIRELLI_SEZ_,IT_Transmission,1,0
14890000,0,0,0.009,0,-10,10,-10,10,1000000,14890000,1792,_489_1792_POGGIO_A_CAIANO_CP,IT_Transmission,1,0
14900000,0,0,0.009,0,-10,10,-10,10,1000000,14900000,1925,_490_1925_SCARLINO_SEZ,IT_Transmission,1,0
14910000,0,0,0.009,0,-10,10,-10,10,1000000,14910000,1952,_491_1952_SOL_SEZ,IT_Transmission,1,0
14920000,0,0,0.009,0,-10,10,-10,10,1000000,14920000,1977,_492_1977_TAVARNUZZE_CP,IT_Transmission,1,0
14930000,0,0,0.009,0,-10,10,-10,10,1000000,14930000,1977,_493_1977_TAVARNUZZE_TR4,IT_Transmission,1,0
14940000,0,0,0.009,0,-10,10,-10,10,1000000,14940000,1978,_494_1978_TAVARNUZZE_TR5,IT_Transmission,1,0
14950000,0,0,0.009,0,-10,10,-10,10,1000000,14950000,1805,_495_1805_PORTOFERRAIO,IT_Transmission,1,0
14960000,0,0,0.009,0,-10,10,-10,10,1000000,14960000,5148,_496_5148_GRIGNO_TR_R,IT_Transmission,1,0
14970000,0,0,0.009,0,-10,10,-10,10,1000000,14970000,5369,_497_5369_MASO_CORONA_CP,IT_Transmission,1,0
14980000,0,0,0.009,0,-10,10,-10,10,1000000,14980000,5142,_498_5142_ARCO_CP,IT_Transmission,1,0
14990000,0,0,0.009,0,-10,10,-10,10,1000000,14990000,1250,_499_1250_BOLZANO_TR_1,IT_Transmission,1,0
15000000,0,0,0.009,0,-10,10,-10,10,1000000,15000000,5178,_500_5178_BRUNICO_CP,IT_Transmission,1,0
15010000,0,0,0.009,0,-10,10,-10,10,1000000,15010000,5284,_501_5284_DOBBIACO,IT_Transmission,1,0
15020000,0,0,0.009,0,-10,10,-10,10,1000000,15020000,5292,_502_5292_DRO_CP,IT_Transmission,1,0
15030000,0,0,0.009,0,-10,10,-10,10,1000000,15030000,5329,_503_5329_GIUSTINO,IT_Transmission,1,0
15040000,0,0,0.009,0,-10,10,-10,10,1000000,15040000,317,_504_317_LIZZANA,IT_Transmission,1,0
15050000,0,0,0.009,0,-10,10,-10,10,1000000,15050000,5374,_505_5374_MOENA_CP,IT_Transmission,1,0
15060000,0,0,0.009,0,-10,10,-10,10,1000000,15060000,5388,_506_5388_MONCLASSICO_CP,IT_Transmission,1,0
15070000,0,0,0.009,0,-10,10,-10,10,1000000,15070000,5420,_507_5420_ORA,IT_Transmission,1,0
15080000,0,0,0.009,0,-10,10,-10,10,1000000,15080000,5422,_508_5422_OSSANA_CP,IT_Transmission,1,0
15090000,0,0,0.025,0,-10,10,-10,10,1000000,15090000,365,_509_365_PONTE_RESIA,IT_Transmission,1,0
15100000,0,0,0.009,0,-10,10,-10,10,1000000,15100000,5478,_510_5478_MULES_CP,IT_Transmission,1,0
15110000,0,0,0.009,0,-10,10,-10,10,1000000,15110000,5478,_511_5478_PRATI_DI_VIZZE,IT_Transmission,1,0
15120000,0,0,0.009,0,-10,10,-10,10,1000000,15120000,5530,_512_5530_S_LEONARDO_VP,IT_Transmission,1,0
15130000,0,0,0.009,0,-10,10,-10,10,1000000,15130000,5544,_513_5544_S_MICHELE_A,IT_Transmission,1,0
15140000,0,0,0.009,0,-10,10,-10,10,1000000,15140000,5619,_514_5619_STORO_CP,IT_Transmission,1,0
15150000,0,0,0.009,0,-10,10,-10,10,1000000,15150000,5622,_515_5622_TASSULLO_CP,IT_Transmission,1,0
15160000,0,0,0.009,0,-10,10,-10,10,1000000,15160000,5637,_516_5637_TRENTO_PSG,IT_Transmission,1,0
15170000,0,0,0.009,0,-10,10,-10,10,1000000,15170000,5660,_517_5660_VARENA_CP,IT_Transmission,1,0
15180000,0,0,0.009,0,-10,10,-10,10,1000000,15180000,556,_518_556_ASM_BRESSANONE,IT_Transmission,1,0
15190000,0,0,0.009,0,-10,10,-10,10,1000000,15190000,556,_519_556_AICA,IT_Transmission,1,0
15200000,0,0,0.009,0,-10,10,-10,10,1000000,15200000,412,_520_412_PISTA,IT_Transmission,1,0
15210000,0,0,0.025,0,-10,10,-10,10,1000000,15210000,1370,_521_1370_S_MASS_CP,IT_Transmission,1,0
15220000,0,0,0.009,0,-10,10,-10,10,1000000,15220000,5152,_522_5152_AVIO_TR_R,IT_Transmission,1,0
15230000,0,0,0.009,0,-10,10,-10,10,1000000,15230000,5258,_523_5258_CIMEGO_TR_1,IT_Transmission,1,0
15240000,0,0,0.009,0,-10,10,-10,10,1000000,15240000,5360,_524_5360_MOLINI_DI_TURES_CP,IT_Transmission,1,0
15250000,0,0,0.009,0,-10,10,-10,10,1000000,15250000,1346,_525_1346_MEZZOCORONA_TRG5,IT_Transmission,1,0
15260000,0,0,0.025,0,-10,10,-10,10,1000000,15260000,356,_526_356_NATURNO_CP,IT_Transmission,1,0
15270000,0,0,0.009,0,-10,10,-10,10,1000000,15270000,1355,_527_1355_SARENTINO,IT_Transmission,1,0
15280000,0,0,0.009,0,-10,10,-10,10,1000000,15280000,415,_528_415_S_COLOMBANO_TR_R,IT_Transmission,1,0
15290000,0,0,0.009,0,-10,10,-10,10,1000000,15290000,5520,_529_5520_S_FLORIANO_D_EGNA_TR_4,IT_Transmission,1,0
15300000,0,0,0.025,0,-10,10,-10,10,1000000,15300000,5534,_530_5534_NEMBIA_SEZIONE_2_60,IT_Transmission,1,0
15310000,0,0,0.025,0,-10,10,-10,10,1000000,15310000,5556,_531_5556_S_VALBURGA_CP,IT_Transmission,1,0
15320000,0,0,0.025,0,-10,10,-10,10,1000000,15320000,5170,_532_5170_BORGO_VALSUGANA,IT_Transmission,1,0
15330000,0,0,0.025,0,-10,10,-10,10,1000000,15330000,5170,_533_5170_SCURELLE,IT_Transmission,1,0
15340000,0,0,0.025,0,-10,10,-10,10,1000000,15340000,5347,_534_5347_LAVIS_CP,IT_Transmission,1,0
15350000,0,0,0.009,0,-10,10,-10,10,1000000,15350000,5639,_535_5639_CALDONAZZO,IT_Transmission,1,0
15360000,0,0,0.009,0,-10,10,-10,10,1000000,15360000,5639,_536_5639_GUIZZA,IT_Transmission,1,0
