ID,QtBid,QPHPFrom,QPHPTo,QPHPSlope,QPHPOffset,QPHPConstr
106157,112729,-1,-1,0.141539,0,0
103957,111854,-1,-1,0.05,0,0
103958,111854,-1,-1,0.05,0,0
103959,111854,-1,-1,0.05,0,0
103960,111855,-1,-1,0.05,0,0
103961,111855,-1,-1,0.05,0,0
103962,111855,-1,-1,0.05,0,0
106158,112730,-1,-1,0.141539,0,1
106159,112730,-1,-1,0.141539,0,0
106160,112731,-1,-1,0.141539,0,1
106161,112731,-1,-1,0.141539,0,0
103963,111856,-1,-1,0.05,0,0
103964,111856,-1,-1,0.05,0,0
103965,111856,-1,-1,0.05,0,0
106162,112732,-1,-1,0.141539,0,1
106163,112732,-1,-1,0.141539,0,0
106164,112733,-1,-1,0.141539,0,1
106165,112733,-1,-1,0.141539,0,0
103966,111857,-1,-1,0.05,0,0
103967,111857,-1,-1,0.05,0,0
103968,111857,-1,-1,0.05,0,0
103969,111858,-1,-1,0.05,0,0
103970,111858,-1,-1,0.05,0,0
103971,111858,-1,-1,0.05,0,0
106166,112734,-1,-1,0.141539,0,1
106167,112734,-1,-1,0.141539,0,0
106168,112735,-1,-1,0.141539,0,1
106169,112735,-1,-1,0.141539,0,0
103972,111859,-1,-1,0.05,0,0
103973,111859,-1,-1,0.05,0,0
103974,111859,-1,-1,0.05,0,0
106170,112736,-1,-1,0.141539,0,1
106171,112736,-1,-1,0.141539,0,0
106172,112737,-1,-1,0.141539,0,1
106173,112737,-1,-1,0.141539,0,0
103975,111860,-1,-1,0.05,0,0
103976,111860,-1,-1,0.05,0,0
103977,111860,-1,-1,0.05,0,0
106174,112738,-1,-1,0.141539,0,1
106175,112738,-1,-1,0.141539,0,0
106176,112739,-1,-1,0.141539,0,1
106177,112739,-1,-1,0.141539,0,0
103978,111861,-1,-1,0.05,0,0
103979,111861,-1,-1,0.05,0,0
103980,111861,-1,-1,0.05,0,0
106178,112740,-1,-1,0.141539,0,1
106179,112740,-1,-1,0.141539,0,0
106180,112741,-1,-1,0.141539,0,1
106181,112741,-1,-1,0.141539,0,0
103981,111862,-1,-1,0.05,0,0
103982,111862,-1,-1,0.05,0,0
103983,111862,-1,-1,0.05,0,0
103984,111863,-1,-1,0.05,0,0
103985,111863,-1,-1,0.05,0,0
103986,111863,-1,-1,0.05,0,0
103987,111864,-1,-1,0.05,0,0
103988,111864,-1,-1,0.05,0,0
103989,111864,-1,-1,0.05,0,0
103990,111865,-1,-1,0.05,0,0
103991,111865,-1,-1,0.05,0,0
103992,111865,-1,-1,0.05,0,0
103993,111866,-1,-1,0.05,0,0
103994,111866,-1,-1,0.05,0,0
103995,111866,-1,-1,0.05,0,0
106182,112742,-1,-1,0.141539,0,1
106183,112742,-1,-1,0.141539,0,0
106184,112743,-1,-1,0.141539,0,1
106185,112743,-1,-1,0.141539,0,0
103996,111867,-1,-1,0.05,0,0
103997,111867,-1,-1,0.05,0,0
103998,111867,-1,-1,0.05,0,0
106186,112744,-1,-1,0.141539,0,1
106187,112744,-1,-1,0.141539,0,0
106188,112745,-1,-1,0.141539,0,1
106189,112745,-1,-1,0.141539,0,0
103999,111868,-1,-1,0.05,0,0
104000,111868,-1,-1,0.05,0,0
104001,111868,-1,-1,0.05,0,0
106190,112746,-1,-1,0.141539,0,1
106191,112746,-1,-1,0.141539,0,0
106192,112747,-1,-1,0.141539,0,1
106193,112747,-1,-1,0.141539,0,0
104002,111869,-1,-1,0.05,0,0
104003,111869,-1,-1,0.05,0,0
104004,111869,-1,-1,0.05,0,0
104005,111870,-1,-1,0.05,0,0
104006,111870,-1,-1,0.05,0,0
104007,111870,-1,-1,0.05,0,0
104008,111871,-1,-1,0.05,0,0
104009,111871,-1,-1,0.05,0,0
104010,111871,-1,-1,0.05,0,0
104011,111872,-1,-1,0.05,0,0
104012,111872,-1,-1,0.05,0,0
104013,111872,-1,-1,0.05,0,0
106194,112748,-1,-1,0.141539,0,1
106195,112748,-1,-1,0.141539,0,0
106196,112749,-1,-1,0.141539,0,1
106197,112749,-1,-1,0.141539,0,0
104014,111873,-1,-1,0.05,0,0
104015,111873,-1,-1,0.05,0,0
104016,111873,-1,-1,0.05,0,0
106198,112750,-1,-1,0.141539,0,1
106199,112750,-1,-1,0.141539,0,0
106200,112751,-1,-1,0.141539,0,1
106201,112751,-1,-1,0.141539,0,0
106202,112752,-1,-1,0.141539,0,1
106203,112752,-1,-1,0.141539,0,0
104017,111874,-1,-1,0.05,0,0
104018,111874,-1,-1,0.05,0,0
104019,111874,-1,-1,0.05,0,0
106204,112753,-1,-1,0.141539,0,1
106205,112753,-1,-1,0.141539,0,0
106206,112754,-1,-1,0.141539,0,1
106207,112754,-1,-1,0.141539,0,0
106208,112755,-1,-1,0.141539,0,1
106209,112755,-1,-1,0.141539,0,0
104020,111875,-1,-1,0.05,0,0
104021,111875,-1,-1,0.05,0,0
104022,111875,-1,-1,0.05,0,0
104023,111876,-1,-1,0.05,0,0
104024,111876,-1,-1,0.05,0,0
104025,111876,-1,-1,0.05,0,0
106210,112756,-1,-1,0.141539,0,1
106211,112756,-1,-1,0.141539,0,0
106212,112757,-1,-1,0.141539,0,1
106213,112757,-1,-1,0.141539,0,0
104026,111877,-1,-1,0.05,0,0
104027,111877,-1,-1,0.05,0,0
104028,111877,-1,-1,0.05,0,0
104029,111878,-1,-1,0.05,0,0
104030,111878,-1,-1,0.05,0,0
104031,111878,-1,-1,0.05,0,0
106214,112758,-1,-1,0.141539,0,1
106215,112758,-1,-1,0.141539,0,0
106216,112759,-1,-1,0.141539,0,1
106217,112759,-1,-1,0.141539,0,0
104032,111879,-1,-1,0.05,0,0
104033,111879,-1,-1,0.05,0,0
104034,111879,-1,-1,0.05,0,0
106218,112760,-1,-1,0.141539,0,1
106219,112760,-1,-1,0.141539,0,0
106220,112761,-1,-1,0.141539,0,1
106221,112761,-1,-1,0.141539,0,0
106222,112762,-1,-1,0.141539,0,1
106223,112762,-1,-1,0.141539,0,0
106224,112763,-1,-1,0.141539,0,1
106225,112763,-1,-1,0.141539,0,0
106226,112764,-1,-1,0.141539,0,1
106227,112764,-1,-1,0.141539,0,0
106228,112765,-1,-1,0.141539,0,1
106229,112765,-1,-1,0.141539,0,0
106230,112766,-1,-1,0.141539,0,1
106231,112766,-1,-1,0.141539,0,0
104035,111880,-1,-1,0.05,0,0
104036,111880,-1,-1,0.05,0,0
104037,111880,-1,-1,0.05,0,0
104038,111881,-1,-1,0.05,0,0
104039,111881,-1,-1,0.05,0,0
104040,111881,-1,-1,0.05,0,0
106232,112767,-1,-1,0.141539,0,1
106233,112767,-1,-1,0.141539,0,0
106234,112768,-1,-1,0.141539,0,1
106235,112768,-1,-1,0.141539,0,0
104041,111882,-1,-1,0.05,0,0
104042,111882,-1,-1,0.05,0,0
104043,111882,-1,-1,0.05,0,0
106236,112769,-1,-1,0.141539,0,1
106237,112769,-1,-1,0.141539,0,0
106238,112770,-1,-1,0.141539,0,1
106239,112770,-1,-1,0.141539,0,0
104044,111883,-1,-1,0.05,0,0
104045,111883,-1,-1,0.05,0,0
104046,111883,-1,-1,0.05,0,0
106240,112771,-1,-1,0.141539,0,1
106241,112771,-1,-1,0.141539,0,0
106242,112772,-1,-1,0.141539,0,1
106243,112772,-1,-1,0.141539,0,0
106244,112773,-1,-1,0.141539,0,1
106245,112773,-1,-1,0.141539,0,0
106246,112774,-1,-1,0.141539,0,1
106247,112774,-1,-1,0.141539,0,0
106248,112775,-1,-1,0.141539,0,1
106249,112775,-1,-1,0.141539,0,0
106250,112776,-1,-1,0.141539,0,1
106251,112776,-1,-1,0.141539,0,0
104047,111884,-1,-1,0.05,0,0
104048,111884,-1,-1,0.05,0,0
104049,111884,-1,-1,0.05,0,0
106252,112777,-1,-1,0.141539,0,1
106253,112777,-1,-1,0.141539,0,0
106254,112778,-1,-1,0.141539,0,1
106255,112778,-1,-1,0.141539,0,0
104050,111885,-1,-1,0.05,0,0
104051,111885,-1,-1,0.05,0,0
104052,111885,-1,-1,0.05,0,0
106256,112779,-1,-1,0.141539,0,1
106257,112779,-1,-1,0.141539,0,0
106258,112780,-1,-1,0.141539,0,1
106259,112780,-1,-1,0.141539,0,0
104053,111886,-1,-1,0.05,0,0
104054,111886,-1,-1,0.05,0,0
104055,111886,-1,-1,0.05,0,0
106260,112781,-1,-1,0.141539,0,1
106261,112781,-1,-1,0.141539,0,0
106262,112782,-1,-1,0.141539,0,1
106263,112782,-1,-1,0.141539,0,0
106264,112783,-1,-1,0.141539,0,1
106265,112783,-1,-1,0.141539,0,0
106266,112784,-1,-1,0.141539,0,1
106267,112784,-1,-1,0.141539,0,0
104056,111887,-1,-1,0.05,0,0
104057,111887,-1,-1,0.05,0,0
104058,111887,-1,-1,0.05,0,0
104059,111888,-1,-1,0.05,0,0
104060,111888,-1,-1,0.05,0,0
104061,111888,-1,-1,0.05,0,0
104062,111889,-1,-1,0.05,0,0
104063,111889,-1,-1,0.05,0,0
104064,111889,-1,-1,0.05,0,0
106268,112785,-1,-1,0.141539,0,1
106269,112785,-1,-1,0.141539,0,0
106270,112786,-1,-1,0.141539,0,1
106271,112786,-1,-1,0.141539,0,0
104065,111890,-1,-1,0.05,0,0
104066,111890,-1,-1,0.05,0,0
104067,111890,-1,-1,0.05,0,0
106272,112787,-1,-1,0.141539,0,1
106273,112787,-1,-1,0.141539,0,0
106274,112788,-1,-1,0.141539,0,1
106275,112788,-1,-1,0.141539,0,0
106276,112789,-1,-1,0.141539,0,1
106277,112789,-1,-1,0.141539,0,0
104068,111891,-1,-1,0.05,0,0
104069,111891,-1,-1,0.05,0,0
104070,111891,-1,-1,0.05,0,0
104071,111892,-1,-1,0.05,0,0
104072,111892,-1,-1,0.05,0,0
104073,111892,-1,-1,0.05,0,0
106278,112790,-1,-1,0.141539,0,1
106279,112790,-1,-1,0.141539,0,0
106280,112791,-1,-1,0.141539,0,1
106281,112791,-1,-1,0.141539,0,0
104074,111893,-1,-1,0.05,0,0
104075,111893,-1,-1,0.05,0,0
104076,111893,-1,-1,0.05,0,0
106282,112792,-1,-1,0.141539,0,1
106283,112792,-1,-1,0.141539,0,0
106284,112793,-1,-1,0.141539,0,1
106285,112793,-1,-1,0.141539,0,0
104077,111894,-1,-1,0.05,0,0
104078,111894,-1,-1,0.05,0,0
104079,111894,-1,-1,0.05,0,0
106286,112794,-1,-1,0.141539,0,1
106287,112794,-1,-1,0.141539,0,0
106288,112795,-1,-1,0.141539,0,1
106289,112795,-1,-1,0.141539,0,0
104080,111895,-1,-1,0.05,0,0
104081,111895,-1,-1,0.05,0,0
104082,111895,-1,-1,0.05,0,0
106290,112796,-1,-1,0.141539,0,1
106291,112796,-1,-1,0.141539,0,0
106292,112797,-1,-1,0.141539,0,1
106293,112797,-1,-1,0.141539,0,0
104083,111896,-1,-1,0.05,0,0
104084,111896,-1,-1,0.05,0,0
104085,111896,-1,-1,0.05,0,0
104086,111897,-1,-1,0.05,0,0
104087,111897,-1,-1,0.05,0,0
104088,111897,-1,-1,0.05,0,0
104089,111898,-1,-1,0.05,0,0
104090,111898,-1,-1,0.05,0,0
104091,111898,-1,-1,0.05,0,0
106294,112798,-1,-1,0.141539,0,1
106295,112798,-1,-1,0.141539,0,0
106296,112799,-1,-1,0.141539,0,1
106297,112799,-1,-1,0.141539,0,0
104092,111899,-1,-1,0.05,0,0
104093,111899,-1,-1,0.05,0,0
104094,111899,-1,-1,0.05,0,0
106298,112800,-1,-1,0.141539,0,1
106299,112800,-1,-1,0.141539,0,0
106300,112801,-1,-1,0.141539,0,1
106301,112801,-1,-1,0.141539,0,0
104095,111900,-1,-1,0.05,0,0
104096,111900,-1,-1,0.05,0,0
104097,111900,-1,-1,0.05,0,0
106302,112802,-1,-1,0.141539,0,1
106303,112802,-1,-1,0.141539,0,0
106304,112803,-1,-1,0.141539,0,1
106305,112803,-1,-1,0.141539,0,0
104098,111901,-1,-1,0.05,0,0
104099,111901,-1,-1,0.05,0,0
104100,111901,-1,-1,0.05,0,0
104101,111902,-1,-1,0.05,0,0
104102,111902,-1,-1,0.05,0,0
104103,111902,-1,-1,0.05,0,0
106306,112804,-1,-1,0.141539,0,1
106307,112804,-1,-1,0.141539,0,0
106308,112805,-1,-1,0.141539,0,1
106309,112805,-1,-1,0.141539,0,0
104104,111903,-1,-1,0.05,0,0
104105,111903,-1,-1,0.05,0,0
104106,111903,-1,-1,0.05,0,0
104107,111904,-1,-1,0.05,0,0
104108,111904,-1,-1,0.05,0,0
104109,111904,-1,-1,0.05,0,0
104110,111905,-1,-1,0.05,0,0
104111,111905,-1,-1,0.05,0,0
104112,111905,-1,-1,0.05,0,0
106310,112806,-1,-1,0.141539,0,1
106311,112806,-1,-1,0.141539,0,0
106312,112807,-1,-1,0.141539,0,1
106313,112807,-1,-1,0.141539,0,0
106314,112808,-1,-1,0.141539,0,1
106315,112808,-1,-1,0.141539,0,0
106316,112809,-1,-1,0.141539,0,1
106317,112809,-1,-1,0.141539,0,0
104113,111906,-1,-1,0.05,0,0
104114,111906,-1,-1,0.05,0,0
104115,111906,-1,-1,0.05,0,0
106318,112810,-1,-1,0.141539,0,1
106319,112810,-1,-1,0.141539,0,0
106320,112811,-1,-1,0.141539,0,1
106321,112811,-1,-1,0.141539,0,0
104116,111907,-1,-1,0.05,0,0
104117,111907,-1,-1,0.05,0,0
104118,111907,-1,-1,0.05,0,0
106322,112812,-1,-1,0.141539,0,1
106323,112812,-1,-1,0.141539,0,0
106324,112813,-1,-1,0.141539,0,1
106325,112813,-1,-1,0.141539,0,0
104119,111908,-1,-1,0.05,0,0
104120,111908,-1,-1,0.05,0,0
104121,111908,-1,-1,0.05,0,0
106326,112814,-1,-1,0.141539,0,1
106327,112814,-1,-1,0.141539,0,0
106328,112815,-1,-1,0.141539,0,1
106329,112815,-1,-1,0.141539,0,0
104122,111909,-1,-1,0.05,0,0
104123,111909,-1,-1,0.05,0,0
104124,111909,-1,-1,0.05,0,0
106330,112816,-1,-1,0.141539,0,1
106331,112816,-1,-1,0.141539,0,0
106332,112817,-1,-1,0.141539,0,1
106333,112817,-1,-1,0.141539,0,0
104125,111910,-1,-1,0.05,0,0
104126,111910,-1,-1,0.05,0,0
104127,111910,-1,-1,0.05,0,0
104128,111911,-1,-1,0.05,0,0
104129,111911,-1,-1,0.05,0,0
104130,111911,-1,-1,0.05,0,0
106334,112818,-1,-1,0.141539,0,1
106335,112818,-1,-1,0.141539,0,0
106336,112819,-1,-1,0.141539,0,1
106337,112819,-1,-1,0.141539,0,0
104131,111912,-1,-1,0.05,0,0
104132,111912,-1,-1,0.05,0,0
104133,111912,-1,-1,0.05,0,0
106338,112820,-1,-1,0.141539,0,1
106339,112820,-1,-1,0.141539,0,0
106340,112821,-1,-1,0.141539,0,1
106341,112821,-1,-1,0.141539,0,0
104134,111913,-1,-1,0.05,0,0
104135,111913,-1,-1,0.05,0,0
104136,111913,-1,-1,0.05,0,0
104137,111914,-1,-1,0.05,0,0
104138,111914,-1,-1,0.05,0,0
104139,111914,-1,-1,0.05,0,0
106342,112822,-1,-1,0.141539,0,1
106343,112822,-1,-1,0.141539,0,0
106344,112823,-1,-1,0.141539,0,1
106345,112823,-1,-1,0.141539,0,0
104140,111915,-1,-1,0.05,0,0
104141,111915,-1,-1,0.05,0,0
104142,111915,-1,-1,0.05,0,0
106346,112824,-1,-1,0.141539,0,1
106347,112824,-1,-1,0.141539,0,0
106348,112825,-1,-1,0.141539,0,1
106349,112825,-1,-1,0.141539,0,0
104143,111916,-1,-1,0.05,0,0
104144,111916,-1,-1,0.05,0,0
104145,111916,-1,-1,0.05,0,0
104146,111917,-1,-1,0.05,0,0
104147,111917,-1,-1,0.05,0,0
104148,111917,-1,-1,0.05,0,0
106350,112826,-1,-1,0.141539,0,1
106351,112826,-1,-1,0.141539,0,0
106352,112827,-1,-1,0.141539,0,1
106353,112827,-1,-1,0.141539,0,0
104149,111918,-1,-1,0.05,0,0
104150,111918,-1,-1,0.05,0,0
104151,111918,-1,-1,0.05,0,0
104152,111919,-1,-1,0.05,0,0
104153,111919,-1,-1,0.05,0,0
104154,111919,-1,-1,0.05,0,0
104155,111920,-1,-1,0.05,0,0
104156,111920,-1,-1,0.05,0,0
104157,111920,-1,-1,0.05,0,0
106354,112828,-1,-1,0.141539,0,1
106355,112828,-1,-1,0.141539,0,0
106356,112829,-1,-1,0.141539,0,1
106357,112829,-1,-1,0.141539,0,0
106358,112830,-1,-1,0.141539,0,1
106359,112830,-1,-1,0.141539,0,0
106360,112831,-1,-1,0.141539,0,1
106361,112831,-1,-1,0.141539,0,0
104158,111921,-1,-1,0.05,0,0
104159,111921,-1,-1,0.05,0,0
104160,111921,-1,-1,0.05,0,0
106362,112832,-1,-1,0.141539,0,1
106363,112832,-1,-1,0.141539,0,0
106364,112833,-1,-1,0.141539,0,1
106365,112833,-1,-1,0.141539,0,0
104161,111922,-1,-1,0.05,0,0
104162,111922,-1,-1,0.05,0,0
104163,111922,-1,-1,0.05,0,0
104164,111923,-1,-1,0.05,0,0
104165,111923,-1,-1,0.05,0,0
104166,111923,-1,-1,0.05,0,0
106366,112834,-1,-1,0.141539,0,1
106367,112834,-1,-1,0.141539,0,0
106368,112835,-1,-1,0.141539,0,1
106369,112835,-1,-1,0.141539,0,0
106370,112836,-1,-1,0.141539,0,1
106371,112836,-1,-1,0.141539,0,0
104167,111924,-1,-1,0.05,0,0
104168,111924,-1,-1,0.05,0,0
104169,111924,-1,-1,0.05,0,0
106372,112837,-1,-1,0.141539,0,1
106373,112837,-1,-1,0.141539,0,0
106374,112838,-1,-1,0.141539,0,1
106375,112838,-1,-1,0.141539,0,0
104170,111925,-1,-1,0.05,0,0
104171,111925,-1,-1,0.05,0,0
104172,111925,-1,-1,0.05,0,0
106376,112839,-1,-1,0.141539,0,1
106377,112839,-1,-1,0.141539,0,0
106378,112840,-1,-1,0.141539,0,1
106379,112840,-1,-1,0.141539,0,0
104173,111926,-1,-1,0.05,0,0
104174,111926,-1,-1,0.05,0,0
104175,111926,-1,-1,0.05,0,0
106380,112841,-1,-1,0.141539,0,1
106381,112841,-1,-1,0.141539,0,0
106382,112842,-1,-1,0.141539,0,1
106383,112842,-1,-1,0.141539,0,0
106384,112843,-1,-1,0.141539,0,1
106385,112843,-1,-1,0.141539,0,0
106386,112844,-1,-1,0.141539,0,1
106387,112844,-1,-1,0.141539,0,0
104176,111927,-1,-1,0.05,0,0
104177,111927,-1,-1,0.05,0,0
104178,111927,-1,-1,0.05,0,0
104179,111928,-1,-1,0.05,0,0
104180,111928,-1,-1,0.05,0,0
104181,111928,-1,-1,0.05,0,0
106388,112845,-1,-1,0.141539,0,1
106389,112845,-1,-1,0.141539,0,0
106390,112846,-1,-1,0.141539,0,1
106391,112846,-1,-1,0.141539,0,0
104182,111929,-1,-1,0.05,0,0
104183,111929,-1,-1,0.05,0,0
104184,111929,-1,-1,0.05,0,0
106392,112847,-1,-1,0.141539,0,1
106393,112847,-1,-1,0.141539,0,0
106394,112848,-1,-1,0.141539,0,1
106395,112848,-1,-1,0.141539,0,0
104185,111930,-1,-1,0.05,0,0
104186,111930,-1,-1,0.05,0,0
104187,111930,-1,-1,0.05,0,0
104188,111931,-1,-1,0.05,0,0
104189,111931,-1,-1,0.05,0,0
104190,111931,-1,-1,0.05,0,0
106396,112849,-1,-1,0.141539,0,1
106397,112849,-1,-1,0.141539,0,0
106398,112850,-1,-1,0.141539,0,1
106399,112850,-1,-1,0.141539,0,0
104191,111932,-1,-1,0.05,0,0
104192,111932,-1,-1,0.05,0,0
104193,111932,-1,-1,0.05,0,0
106400,112851,-1,-1,0.141539,0,1
106401,112851,-1,-1,0.141539,0,0
106402,112852,-1,-1,0.141539,0,1
106403,112852,-1,-1,0.141539,0,0
106404,112853,-1,-1,0.141539,0,1
106405,112853,-1,-1,0.141539,0,0
104194,111933,-1,-1,0.05,0,0
104195,111933,-1,-1,0.05,0,0
104196,111933,-1,-1,0.05,0,0
106406,112854,-1,-1,0.141539,0,1
106407,112854,-1,-1,0.141539,0,0
106408,112855,-1,-1,0.141539,0,1
106409,112855,-1,-1,0.141539,0,0
104197,111934,-1,-1,0.05,0,0
104198,111934,-1,-1,0.05,0,0
104199,111934,-1,-1,0.05,0,0
106410,112856,-1,-1,0.141539,0,1
106411,112856,-1,-1,0.141539,0,0
106412,112857,-1,-1,0.141539,0,1
106413,112857,-1,-1,0.141539,0,0
104200,111935,-1,-1,0.05,0,0
104201,111935,-1,-1,0.05,0,0
104202,111935,-1,-1,0.05,0,0
104203,111936,-1,-1,0.05,0,0
104204,111936,-1,-1,0.05,0,0
104205,111936,-1,-1,0.05,0,0
106414,112858,-1,-1,0.141539,0,1
106415,112858,-1,-1,0.141539,0,0
106416,112859,-1,-1,0.141539,0,1
106417,112859,-1,-1,0.141539,0,0
106418,112860,-1,-1,0.141539,0,1
106419,112860,-1,-1,0.141539,0,0
104206,111937,-1,-1,0.05,0,0
104207,111937,-1,-1,0.05,0,0
104208,111937,-1,-1,0.05,0,0
106420,112861,-1,-1,0.141539,0,1
106421,112861,-1,-1,0.141539,0,0
104209,111938,-1,-1,0.05,0,0
104210,111938,-1,-1,0.05,0,0
104211,111938,-1,-1,0.05,0,0
106422,112862,-1,-1,0.141539,0,1
106423,112862,-1,-1,0.141539,0,0
106424,112863,-1,-1,0.141539,0,1
106425,112863,-1,-1,0.141539,0,0
106426,112864,-1,-1,0.141539,0,1
106427,112864,-1,-1,0.141539,0,0
106428,112865,-1,-1,0.141539,0,1
106429,112865,-1,-1,0.141539,0,0
104212,111939,-1,-1,0.05,0,0
104213,111939,-1,-1,0.05,0,0
104214,111939,-1,-1,0.05,0,0
106430,112866,-1,-1,0.141539,0,1
106431,112866,-1,-1,0.141539,0,0
106432,112867,-1,-1,0.141539,0,1
106433,112867,-1,-1,0.141539,0,0
104215,111940,-1,-1,0.05,0,0
104216,111940,-1,-1,0.05,0,0
104217,111940,-1,-1,0.05,0,0
106434,112868,-1,-1,0.141539,0,1
106435,112868,-1,-1,0.141539,0,0
106436,112869,-1,-1,0.141539,0,1
106437,112869,-1,-1,0.141539,0,0
106438,112870,-1,-1,0.141539,0,1
106439,112870,-1,-1,0.141539,0,0
106440,112871,-1,-1,0.141539,0,1
106441,112871,-1,-1,0.141539,0,0
106442,112872,-1,-1,0.141539,0,1
106443,112872,-1,-1,0.141539,0,0
106444,112873,-1,-1,0.141539,0,1
106445,112873,-1,-1,0.141539,0,0
106446,112874,-1,-1,0.141539,0,1
106447,112874,-1,-1,0.141539,0,0
104218,111941,-1,-1,0.05,0,0
104219,111941,-1,-1,0.05,0,0
104220,111941,-1,-1,0.05,0,0
106448,112875,-1,-1,0.141539,0,1
106449,112875,-1,-1,0.141539,0,0
106450,112876,-1,-1,0.141539,0,1
106451,112876,-1,-1,0.141539,0,0
104221,111942,-1,-1,0.05,0,0
104222,111942,-1,-1,0.05,0,0
104223,111942,-1,-1,0.05,0,0
106452,112877,-1,-1,0.141539,0,1
106453,112877,-1,-1,0.141539,0,0
106454,112878,-1,-1,0.141539,0,1
106455,112878,-1,-1,0.141539,0,0
104224,111943,-1,-1,0.05,0,0
104225,111943,-1,-1,0.05,0,0
104226,111943,-1,-1,0.05,0,0
104227,111944,-1,-1,0.05,0,0
104228,111944,-1,-1,0.05,0,0
104229,111944,-1,-1,0.05,0,0
104230,111945,-1,-1,0.05,0,0
104231,111945,-1,-1,0.05,0,0
104232,111945,-1,-1,0.05,0,0
106456,112879,-1,-1,0.141539,0,1
106457,112879,-1,-1,0.141539,0,0
106458,112880,-1,-1,0.141539,0,1
106459,112880,-1,-1,0.141539,0,0
104233,111946,-1,-1,0.05,0,0
104234,111946,-1,-1,0.05,0,0
104235,111946,-1,-1,0.05,0,0
106460,112881,-1,-1,0.141539,0,1
106461,112881,-1,-1,0.141539,0,0
106462,112882,-1,-1,0.141539,0,1
106463,112882,-1,-1,0.141539,0,0
106464,112883,-1,-1,0.141539,0,1
106465,112883,-1,-1,0.141539,0,0
104236,111947,-1,-1,0.05,0,0
104237,111947,-1,-1,0.05,0,0
104238,111947,-1,-1,0.05,0,0
106466,112884,-1,-1,0.141539,0,1
106467,112884,-1,-1,0.141539,0,0
106468,112885,-1,-1,0.141539,0,1
106469,112885,-1,-1,0.141539,0,0
106470,112886,-1,-1,0.141539,0,1
106471,112886,-1,-1,0.141539,0,0
106472,112887,-1,-1,0.141539,0,1
106473,112887,-1,-1,0.141539,0,0
104239,111948,-1,-1,0.05,0,0
104240,111948,-1,-1,0.05,0,0
104241,111948,-1,-1,0.05,0,0
106474,112888,-1,-1,0.141539,0,1
106475,112888,-1,-1,0.141539,0,0
106476,112889,-1,-1,0.141539,0,1
106477,112889,-1,-1,0.141539,0,0
106478,112890,-1,-1,0.141539,0,1
106479,112890,-1,-1,0.141539,0,0
104242,111949,-1,-1,0.05,0,0
104243,111949,-1,-1,0.05,0,0
104244,111949,-1,-1,0.05,0,0
106480,112891,-1,-1,0.141539,0,1
106481,112891,-1,-1,0.141539,0,0
106482,112892,-1,-1,0.141539,0,1
106483,112892,-1,-1,0.141539,0,0
104245,111950,-1,-1,0.05,0,0
104246,111950,-1,-1,0.05,0,0
104247,111950,-1,-1,0.05,0,0
104248,111951,-1,-1,0.05,0,0
104249,111951,-1,-1,0.05,0,0
104250,111951,-1,-1,0.05,0,0
104251,111952,-1,-1,0.05,0,0
104252,111952,-1,-1,0.05,0,0
104253,111952,-1,-1,0.05,0,0
106484,112893,-1,-1,0.141539,0,1
106485,112893,-1,-1,0.141539,0,0
106486,112894,-1,-1,0.141539,0,1
106487,112894,-1,-1,0.141539,0,0
104254,111953,-1,-1,0.05,0,0
104255,111953,-1,-1,0.05,0,0
104256,111953,-1,-1,0.05,0,0
104257,111954,-1,-1,0.05,0,0
104258,111954,-1,-1,0.05,0,0
104259,111954,-1,-1,0.05,0,0
106488,112895,-1,-1,0.141539,0,1
106489,112895,-1,-1,0.141539,0,0
104260,111955,-1,-1,0.05,0,0
104261,111955,-1,-1,0.05,0,0
104262,111955,-1,-1,0.05,0,0
104263,111956,-1,-1,0.05,0,0
104264,111956,-1,-1,0.05,0,0
104265,111956,-1,-1,0.05,0,0
104266,111957,-1,-1,0.05,0,0
104267,111957,-1,-1,0.05,0,0
104268,111957,-1,-1,0.05,0,0
104269,111958,-1,-1,0.05,0,0
104270,111958,-1,-1,0.05,0,0
104271,111958,-1,-1,0.05,0,0
106490,112896,-1,-1,0.141539,0,1
106491,112896,-1,-1,0.141539,0,0
106492,112897,-1,-1,0.141539,0,1
106493,112897,-1,-1,0.141539,0,0
104272,111959,-1,-1,0.05,0,0
104273,111959,-1,-1,0.05,0,0
104274,111959,-1,-1,0.05,0,0
104275,111960,-1,-1,0.05,0,0
104276,111960,-1,-1,0.05,0,0
104277,111960,-1,-1,0.05,0,0
106494,112898,-1,-1,0.141539,0,1
106495,112898,-1,-1,0.141539,0,0
106496,112899,-1,-1,0.141539,0,1
106497,112899,-1,-1,0.141539,0,0
104278,111961,-1,-1,0.05,0,0
104279,111961,-1,-1,0.05,0,0
104280,111961,-1,-1,0.05,0,0
106498,112900,-1,-1,0.141539,0,1
106499,112900,-1,-1,0.141539,0,0
106500,112901,-1,-1,0.141539,0,1
106501,112901,-1,-1,0.141539,0,0
106502,112902,-1,-1,0.141539,0,1
106503,112902,-1,-1,0.141539,0,0
104281,111962,-1,-1,0.05,0,0
104282,111962,-1,-1,0.05,0,0
104283,111962,-1,-1,0.05,0,0
106504,112903,-1,-1,0.141539,0,1
106505,112903,-1,-1,0.141539,0,0
106506,112904,-1,-1,0.141539,0,1
106507,112904,-1,-1,0.141539,0,0
106508,112905,-1,-1,0.141539,0,1
106509,112905,-1,-1,0.141539,0,0
