Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,Xlb_orig,Price_orig
11980021,3821,10934,10769,3,0,0.00E+00,0.000128254,0.00E+00,1,1,1,1,1,8.9459E-06
11980021,3821,10935,10770,4,0,0,-0.000167234,0,1,1,1,1,1,0
11980024,3822,10936,10771,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.6419E-06
11980024,3822,10937,10772,3,0,0,0,0,1,1,1,1,1,0
11980024,3822,10938,10773,4,0,0,0,0,1,1,1,1,1,0
11980024,3823,10939,10774,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.6419E-06
11980024,3823,10940,10775,3,0,0.00E+00,0.000149168,0.00E+00,1,1,1,1,1,7.9754E-06
11980024,3823,10941,10776,4,0,0,-0.000189881,0,1,1,1,1,1,0
11980026,3824,10942,10777,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.0113E-06
11980026,3824,10943,10778,3,0,0,0,0,1,1,1,1,1,0
11980026,3824,10944,10779,4,0,0,0,0,1,1,1,1,1,0
11980026,3825,10945,10780,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.0113E-06
11980026,3825,10946,10781,3,0,0.00E+00,0.000106221,0.00E+00,1,1,1,1,1,6.3014E-06
11980026,3825,10947,10782,4,0,0,-0.000147668,0,1,1,1,1,1,0
11980027,3826,10948,10783,2,0,0.00E+00,0.000206,0.00E+00,1,1,1,0,1,4.3281E-06
11980027,3826,10949,10784,3,0,0,-0.000184032,0,1,1,1,1,1,0
11980027,3826,10950,10785,4,0,0,0,0,1,1,1,1,1,0
11980027,3827,10951,10786,2,0,0.00E+00,0.000206,0.00E+00,1,1,1,0,1,4.3281E-06
11980027,3827,10952,10787,3,0,0,0.000387069,0,1,1,1,1,1,0.000006495
11980027,3827,10953,10788,4,0,0,-0.000511175,0,1,1,1,1,1,0
11980029,3828,10954,10789,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,7.5668E-06
11980029,3828,10955,10790,3,0,0,0,0,1,1,1,1,1,0
11980029,3828,10956,10791,4,0,0,0,0,1,1,1,1,1,0
11980029,3829,10957,10792,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,7.5668E-06
11980029,3829,10958,10793,3,0,0.00E+00,0.000120518,0.00E+00,1,1,1,1,1,1.12858E-05
11980029,3829,10959,10794,4,0,0,-0.000155479,0,1,1,1,1,1,0
11980030,3830,10960,10795,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.8694E-06
11980030,3830,10961,10796,3,0,0,-0.000118478,0,1,1,1,1,1,0
11980030,3830,10962,10797,4,0,0,0,0,1,1,1,1,1,0
11980030,3831,10963,10798,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.8694E-06
11980030,3831,10964,10799,3,0,0.00E+00,0.000322389,0.00E+00,1,1,1,1,1,6.6406E-06
11980030,3831,10965,10800,4,0,0,-0.000381716,0,1,1,1,1,1,0
11980032,3832,10966,10801,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,7.3161E-06
11980032,3832,10967,10802,3,0,0,0,0,1,1,1,1,1,0
11980032,3832,10968,10803,4,0,0,0,0,1,1,1,1,1,0
11980032,3833,10969,10804,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,7.3161E-06
11980032,3833,10970,10805,3,0,0,0.000137133,0,1,1,1,1,1,0.000010401
11980032,3833,10971,10806,4,0,0,-0.000164732,0,1,1,1,1,1,0
11980036,3834,10972,10807,2,0,0,0.000137333,0,1,1,1,0,1,0.000004581
11980036,3834,10973,10808,3,0,0,-0.000123693,0,1,1,1,1,1,0
11980036,3834,10974,10809,4,0,0,0,0,1,1,1,1,1,0
11980036,3835,10975,10810,2,0,0,0.000137333,0,1,1,1,0,1,0.000004581
11980036,3835,10976,10811,3,0,0.00E+00,0.000239705,0.00E+00,1,1,1,1,1,6.8632E-06
11980036,3835,10977,10812,4,0,0,-0.000327863,0,1,1,1,1,1,0
11980037,3836,10978,10813,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.9621E-06
11980037,3836,10979,10814,3,0,0,-0.000120928,0,1,1,1,1,1,0
11980037,3836,10980,10815,4,0,0,0,0,1,1,1,1,1,0
11980037,3837,10981,10816,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.9621E-06
11980037,3837,10982,10817,3,0,0,0.000256504,0,1,1,1,1,1,0.000007275
11980037,3837,10983,10818,4,0,0,-0.000333324,0,1,1,1,1,1,0
11980039,3838,10984,10819,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.0504E-06
11980039,3838,10985,10820,3,0,0,0,0,1,1,1,1,1,0
11980039,3838,10986,10821,4,0,0,0,0,1,1,1,1,1,0
11980039,3839,10987,10822,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.0504E-06
11980039,3839,10988,10823,3,0,0.00E+00,0.000137137,0.00E+00,1,1,1,1,1,5.8726E-06
11980039,3839,10989,10824,4,0,0,-0.000179007,0,1,1,1,1,1,0
11980040,3840,10990,10825,2,0,0,0,0,1,1,1,0,1,0.000003351
11980040,3840,10991,10826,3,0,0,0,0,1,1,1,1,1,0
11980040,3840,10992,10827,4,0,0,0,0,1,1,1,1,1,0
11980040,3841,10993,10828,2,0,0,0,0,1,1,1,0,1,0.000003351
11980040,3841,10994,10829,3,0,0.00E+00,0.000137133,0.00E+00,1,1,1,1,1,4.8038E-06
11980040,3841,10995,10830,4,0,0,-0.000170679,0,1,1,1,1,1,0
11980043,3842,10996,10831,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.5809E-06
11980043,3842,10997,10832,3,0,0,0,0,1,1,1,1,1,0
11980043,3842,10998,10833,4,0,0,0,0,1,1,1,1,1,0
11980043,3843,10999,10834,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.5809E-06
11980043,3843,11000,10835,3,0,0.00E+00,0.000161194,0.00E+00,1,1,1,1,1,6.3046E-06
11980043,3843,11001,10836,4,0,0,-0.000196524,0,1,1,1,1,1,0
11980046,3844,11002,10837,2,0,0.00E+00,0.000206,0.00E+00,1,1,1,0,1,5.0323E-06
11980046,3844,11003,10838,3,0,0,-0.000185081,0,1,1,1,1,1,0
11980046,3844,11004,10839,4,0,0,0,0,1,1,1,1,1,0
11980046,3845,11005,10840,2,0,0.00E+00,0.000206,0.00E+00,1,1,1,0,1,5.0323E-06
11980046,3845,11006,10841,3,0,0.00E+00,0.00041456,0.00E+00,1,1,1,1,1,7.3652E-06
11980046,3845,11007,10842,4,0,0,-0.000539751,0,1,1,1,1,1,0
11980047,3846,11008,10843,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,7.0996E-06
11980047,3846,11009,10844,3,0,0,0,0,1,1,1,1,1,0
11980047,3846,11010,10845,4,0,0,0,0,1,1,1,1,1,0
11980047,3847,11011,10846,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,7.0996E-06
11980047,3847,11012,10847,3,0,0.00E+00,0.000149168,0.00E+00,1,1,1,1,1,9.9187E-06
11980047,3847,11013,10848,4,0,0,-0.000180343,0,1,1,1,1,1,0
11980051,3848,11014,10849,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.3446E-06
11980051,3848,11015,10850,3,0,0,0,0,1,1,1,1,1,0
11980051,3848,11016,10851,4,0,0,0,0,1,1,1,1,1,0
11980051,3849,11017,10852,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.3446E-06
11980051,3849,11018,10853,3,0,0.00E+00,0.000161194,0.00E+00,1,1,1,1,1,7.2618E-06
11980051,3849,11019,10854,4,0,0,-0.000185192,0,1,1,1,1,1,0
11980053,3850,11020,10855,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.9175E-06
11980053,3850,11021,10856,3,0,0,0,0,1,1,1,1,1,0
11980053,3850,11022,10857,4,0,0,0,0,1,1,1,1,1,0
11980053,3851,11023,10858,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.9175E-06
11980053,3851,11024,10859,3,0,0.00E+00,0.000137144,0.00E+00,1,1,1,1,1,8.4827E-06
11980053,3851,11025,10860,4,0,0,-0.000170857,0,1,1,1,1,1,0
11980054,3852,11026,10861,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.6441E-06
11980054,3852,11027,10862,3,0,0,0,0,1,1,1,1,1,0
11980054,3852,11028,10863,4,0,0,0,0,1,1,1,1,1,0
11980054,3853,11029,10864,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.6441E-06
11980054,3853,11030,10865,3,0,0.00E+00,0.000126916,0.00E+00,1,1,1,1,1,3.9511E-06
11980054,3853,11031,10866,4,0,0,-0.000173534,0,1,1,1,1,1,0
11980055,3854,11032,10867,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.9894E-06
11980055,3854,11033,10868,3,0,0,0,0,1,1,1,1,1,0
11980055,3854,11034,10869,4,0,0,0,0,1,1,1,1,1,0
11980055,3855,11035,10870,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.9894E-06
11980055,3855,11036,10871,3,0,0.00E+00,0.000119362,0.00E+00,1,1,1,1,1,4.5345E-06
11980055,3855,11037,10872,4,0,0,-0.000163037,0,1,1,1,1,1,0
11980056,3856,11038,10873,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.4444E-06
11980056,3856,11039,10874,3,0,0,-0.000117056,0,1,1,1,1,1,0
11980056,3856,11040,10875,4,0,0,0,0,1,1,1,1,1,0
11980056,3857,11041,10876,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.4444E-06
11980056,3857,11042,10877,3,0,0.00E+00,0.000265393,0.00E+00,1,1,1,1,1,6.3937E-06
11980056,3857,11043,10878,4,0,0,-0.000327151,0,1,1,1,1,1,0
11980057,3858,11044,10879,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.3485E-06
11980057,3858,11045,10880,3,0,0,-0.000121298,0,1,1,1,1,1,0
11980057,3858,11046,10881,4,0,0,0,0,1,1,1,1,1,0
11980057,3859,11047,10882,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.3485E-06
11980057,3859,11048,10883,3,0,0.00E+00,0.000256491,0.00E+00,1,1,1,1,1,6.2906E-06
11980057,3859,11049,10884,4,0,0,-0.000334146,0,1,1,1,1,1,0
11980060,3860,11050,10885,2,0,0.00E+00,0.000206,0.00E+00,1,1,1,0,1,3.6977E-06
11980060,3860,11051,10886,3,0,0,-0.000182842,0,1,1,1,1,1,0
11980060,3860,11052,10887,4,0,0,0,0,1,1,1,1,1,0
11980060,3861,11053,10888,2,0,0.00E+00,0.000206,0.00E+00,1,1,1,0,1,3.6977E-06
11980060,3861,11054,10889,3,0,0.00E+00,0.000384746,0.00E+00,1,1,1,1,1,5.4575E-06
11980060,3861,11055,10890,4,0,0,-0.000505061,0,1,1,1,1,1,0
11980062,3862,11056,10891,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.4406E-06
11980062,3862,11057,10892,3,0,0,-0.000121969,0,1,1,1,1,1,0
11980062,3862,11058,10893,4,0,0,0,0,1,1,1,1,1,0
11980062,3863,11059,10894,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.4406E-06
11980062,3863,11060,10895,3,0,0.00E+00,0.00025517,0.00E+00,1,1,1,1,1,6.5443E-06
11980062,3863,11061,10896,4,0,0,-0.000335837,0,1,1,1,1,1,0
11980064,3864,11062,10897,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.4762E-06
11980064,3864,11063,10898,3,0,0,-0.000124583,0,1,1,1,1,1,0
11980064,3864,11064,10899,4,0,0,0,0,1,1,1,1,1,0
11980064,3865,11065,10900,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.4762E-06
11980064,3865,11066,10901,3,0,0.00E+00,0.000256503,0.00E+00,1,1,1,1,1,6.4918E-06
11980064,3865,11067,10902,4,0,0,-0.000346432,0,1,1,1,1,1,0
11980066,3866,11068,10903,2,0,0,0,0,1,1,1,0,1,0.000005995
11980066,3866,11069,10904,3,0,0,0,0,1,1,1,1,1,0
11980066,3866,11070,10905,4,0,0,0,0,1,1,1,1,1,0
11980066,3867,11071,10906,2,0,0,0,0,1,1,1,0,1,0.000005995
11980066,3867,11072,10907,3,0,0,0.000119359,0,1,1,1,1,1,0.000008981
11980066,3867,11073,10908,4,0,0,-0.000155291,0,1,1,1,1,1,0
11980067,3868,11074,10909,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.6751E-06
11980067,3868,11075,10910,3,0,0,0,0,1,1,1,1,1,0
11980067,3868,11076,10911,4,0,0,0,0,1,1,1,1,1,0
11980067,3869,11077,10912,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.6751E-06
11980067,3869,11078,10913,3,0,0,0.000149169,0,1,1,1,1,1,0.000007875
11980067,3869,11079,10914,4,0,0,-0.000175066,0,1,1,1,1,1,0
11980068,3870,11080,10915,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.9662E-06
11980068,3870,11081,10916,3,0,0,0,0,1,1,1,1,1,0
11980068,3870,11082,10917,4,0,0,0,0,1,1,1,1,1,0
11980068,3871,11083,10918,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.9662E-06
11980068,3871,11084,10919,3,0,0.00E+00,0.000128249,0.00E+00,1,1,1,1,1,5.8741E-06
11980068,3871,11085,10920,4,0,0,-0.000171022,0,1,1,1,1,1,0
11980070,3872,11086,10921,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,6.3727E-06
11980070,3872,11087,10922,3,0,0,0,0,1,1,1,1,1,0
11980070,3872,11088,10923,4,0,0,0,0,1,1,1,1,1,0
11980070,3873,11089,10924,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,6.3727E-06
11980070,3873,11090,10925,3,0,0.00E+00,0.000126917,0.00E+00,1,1,1,1,1,9.3578E-06
11980070,3873,11091,10926,4,0,0,-0.000161906,0,1,1,1,1,1,0
11980071,3874,11092,10927,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.4899E-06
11980071,3874,11093,10928,3,0,0,0,0,1,1,1,1,1,0
11980071,3874,11094,10929,4,0,0,0,0,1,1,1,1,1,0
11980072,3875,11095,10930,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.5609E-06
11980072,3875,11096,10931,3,0,0,-0.000120928,0,1,1,1,1,1,0
11980072,3875,11097,10932,4,0,0,0,0,1,1,1,1,1,0
11980072,3876,11098,10933,2,0,0.00E+00,0.000137333,0.00E+00,1,1,1,0,1,4.5609E-06
11980072,3876,11099,10934,3,0,0.00E+00,0.000257654,0.00E+00,1,1,1,1,1,6.7827E-06
11980072,3876,11100,10935,4,0,0,-0.000333906,0,1,1,1,1,1,0
11980073,3877,11101,10936,2,0,0,0,0,1,1,1,0,1,0.000005527
11980073,3877,11102,10937,3,0,0,0,0,1,1,1,1,1,0
11980073,3877,11103,10938,4,0,0,0,0,1,1,1,1,1,0
11980074,3878,11104,10939,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,1.9536E-06
11980074,3878,11105,10940,3,0,0,0,0,1,1,1,1,1,0
11980074,3878,11106,10941,4,0,0,0,0,1,1,1,1,1,0
11980074,3879,11107,10942,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,1.9536E-06
11980074,3879,11108,10943,3,0,0.00E+00,0.000137142,0.00E+00,1,1,1,1,1,2.8473E-06
11980074,3879,11109,10944,4,0,0,-0.000182924,0,1,1,1,1,1,0
11980076,3880,11110,10945,2,0,0,0,0,1,1,1,0,1,0.00000584
11980076,3880,11111,10946,3,0,0,0,0,1,1,1,1,1,0
11980076,3880,11112,10947,4,0,0,0,0,1,1,1,1,1,0
11980076,3881,11113,10948,2,0,0,0,0,1,1,1,0,1,0.00000584
11980076,3881,11114,10949,3,0,0.00E+00,0.000137142,0.00E+00,1,1,1,1,1,8.4737E-06
11980076,3881,11115,10950,4,0,0,-0.000179576,0,1,1,1,1,1,0
11980077,3882,11116,10951,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.2783E-06
11980077,3882,11117,10952,3,0,0,0,0,1,1,1,1,1,0
11980077,3882,11118,10953,4,0,0,0,0,1,1,1,1,1,0
11980077,3883,11119,10954,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.2783E-06
11980077,3883,11120,10955,3,0,0.00E+00,0.000126916,0.00E+00,1,1,1,1,1,7.8504E-06
11980077,3883,11121,10956,4,0,0,-0.000170313,0,1,1,1,1,1,0
11980078,3884,11122,10957,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.3485E-06
11980078,3884,11123,10958,3,0,0,0,0,1,1,1,1,1,0
11980078,3884,11124,10959,4,0,0,0,0,1,1,1,1,1,0
11980078,3885,11125,10960,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.3485E-06
11980078,3885,11126,10961,3,0,0.00E+00,0.000119361,0.00E+00,1,1,1,1,1,6.6017E-06
11980078,3885,11127,10962,4,0,0,-0.000163509,0,1,1,1,1,1,0
12030000,3886,11128,10963,2,0,0.00E+00,0.010589333,0.00E+00,1,1,1,0,1,4.5731E-06
12030000,3886,11129,10964,3,0,0,-0.009336169,0,1,1,1,1,1,0
12030000,3886,11130,10965,4,0,0,0,0,1,1,1,1,1,0
12030000,3887,11131,10966,2,0,0.00E+00,0.010589333,0.00E+00,1,1,1,0,1,4.5731E-06
12030000,3887,11132,10967,3,0,0.00E+00,0.019694687,0.00E+00,1,1,1,1,1,6.7215E-06
12030000,3887,11133,10968,4,0,0,-0.025650842,0,1,1,1,1,1,0
12140000,3888,11134,10969,2,0,0.00E+00,0.001524222,0.00E+00,1,1,1,0,1,4.6046E-06
12140000,3888,11135,10970,3,0,0,-0.001348594,0,1,1,1,1,1,0
12140000,3888,11136,10971,4,0,0,0,0,1,1,1,1,1,0
12140000,3889,11137,10972,2,0,0.00E+00,0.001524222,0.00E+00,1,1,1,0,1,4.6046E-06
12140000,3889,11138,10973,3,0,0,0.002783268,0,1,1,1,1,1,0.000006822
12140000,3889,11139,10974,4,0,0,-0.003663789,0,1,1,1,1,1,0
12140014,3890,11140,10975,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.5793E-06
12140014,3890,11141,10976,3,0,0,0,0,1,1,1,1,1,0
12140014,3890,11142,10977,4,0,0,0,0,1,1,1,1,1,0
12140014,3891,11143,10978,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.5793E-06
12140014,3891,11144,10979,3,0,0,0.000173993,0,1,1,1,1,1,0.000003609
12140014,3891,11145,10980,4,0,0,-0.000211532,0,1,1,1,1,1,0
12140016,3892,11146,10981,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.3984E-06
12140016,3892,11147,10982,3,0,0,0,0,1,1,1,1,1,0
12140016,3892,11148,10983,4,0,0,0,0,1,1,1,1,1,0
12140016,3893,11149,10984,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.3984E-06
12140016,3893,11150,10985,3,0,0.00E+00,0.00013917,0.00E+00,1,1,1,1,1,8.1465E-06
12140016,3893,11151,10986,4,0,0,-0.000185883,0,1,1,1,1,1,0
12140020,3894,11152,10987,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.4099E-06
12140020,3894,11153,10988,3,0,0,0,0,1,1,1,1,1,0
12140020,3894,11154,10989,4,0,0,0,0,1,1,1,1,1,0
12140020,3895,11155,10990,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.4099E-06
12140020,3895,11156,10991,3,0,0.00E+00,0.00014956,0.00E+00,1,1,1,1,1,8.0171E-06
12140020,3895,11157,10992,4,0,0,-0.000199632,0,1,1,1,1,1,0
12140021,3896,11158,10993,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.9549E-06
12140021,3896,11159,10994,3,0,0,0,0,1,1,1,1,1,0
12140021,3896,11160,10995,4,0,0,0,0,1,1,1,1,1,0
12140021,3897,11161,10996,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.9549E-06
12140021,3897,11162,10997,3,0,0.00E+00,0.000147995,0.00E+00,1,1,1,1,1,4.3694E-06
12140021,3897,11163,10998,4,0,0,-0.000193677,0,1,1,1,1,1,0
12140023,3898,11164,10999,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,6.6001E-06
12140023,3898,11165,11000,3,0,0,0,0,1,1,1,1,1,0
12140023,3898,11166,11001,4,0,0,0,0,1,1,1,1,1,0
12140023,3899,11167,11002,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,6.6001E-06
12140023,3899,11168,11003,3,0,0.00E+00,0.000131492,0.00E+00,1,1,1,1,1,1.01562E-05
12140023,3899,11169,11004,4,0,0,-0.000179049,0,1,1,1,1,1,0
12150000,3900,11170,11005,2,0,0.00E+00,0.001991333,0.00E+00,1,1,1,0,1,4.5499E-06
12150000,3900,11171,11006,3,0,0,-0.00175128,0,1,1,1,1,1,0
12150000,3900,11172,11007,4,0,0,0,0,1,1,1,1,1,0
12150000,3901,11173,11008,2,0,0.00E+00,0.001991333,0.00E+00,1,1,1,0,1,4.5499E-06
12150000,3901,11174,11009,3,0,0.00E+00,0.00380025,0.00E+00,1,1,1,1,1,6.6365E-06
12150000,3901,11175,11010,4,0,0,-0.004894345,0,1,1,1,1,1,0
12150003,3902,11176,11011,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.8174E-06
12150003,3902,11177,11012,3,0,0,0,0,1,1,1,1,1,0
12150003,3902,11178,11013,4,0,0,0,0,1,1,1,1,1,0
12150003,3903,11179,11014,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,5.8174E-06
12150003,3903,11180,11015,3,0,0.00E+00,0.000149169,0.00E+00,1,1,1,1,1,8.1829E-06
12150003,3903,11181,11016,4,0,0,-0.000185901,0,1,1,1,1,1,0
12150005,3904,11182,11017,2,0,0,0,0,1,1,1,0,1,0.000006734
12150005,3904,11183,11018,3,0,0,0,0,1,1,1,1,1,0
12150005,3904,11184,11019,4,0,0,0,0,1,1,1,1,1,0
12150005,3905,11185,11020,2,0,0,0,0,1,1,1,0,1,0.000006734
12150005,3905,11186,11021,3,0,0.00E+00,0.000137144,0.00E+00,1,1,1,1,1,9.5733E-06
12150005,3905,11187,11022,4,0,0,-0.00016494,0,1,1,1,1,1,0
12150009,3906,11188,11023,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,6.7593E-06
12150009,3906,11189,11024,3,0,0,0,0,1,1,1,1,1,0
12150009,3906,11190,11025,4,0,0,0,0,1,1,1,1,1,0
12150009,3907,11191,11026,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,6.7593E-06
12150009,3907,11192,11027,3,0,0.00E+00,0.000119358,0.00E+00,1,1,1,1,1,1.01935E-05
12150009,3907,11193,11028,4,0,0,-0.000159269,0,1,1,1,1,1,0
12330000,3908,11194,11029,2,0,0.00E+00,0.000604,0.00E+00,1,1,1,0,1,4.7522E-06
12330000,3908,11195,11030,3,0,0,-0.000533627,0,1,1,1,1,1,0
12330000,3908,11196,11031,4,0,0,0,0,1,1,1,1,1,0
12330000,3909,11197,11032,2,0,0.00E+00,0.000604,0.00E+00,1,1,1,0,1,4.7522E-06
12330000,3909,11198,11033,3,0,0.00E+00,0.001127848,0.00E+00,1,1,1,1,1,6.9596E-06
12330000,3909,11199,11034,4,0,0,-0.001470769,0,1,1,1,1,1,0
12330002,3910,11200,11035,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.3647E-06
12330002,3910,11201,11036,3,0,0,0,0,1,1,1,1,1,0
12330002,3910,11202,11037,4,0,0,0,0,1,1,1,1,1,0
12330002,3911,11203,11038,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,4.3647E-06
12330002,3911,11204,11039,3,0,0.00E+00,0.000110131,0.00E+00,1,1,1,1,1,6.7947E-06
12330002,3911,11205,11040,4,0,0,-0.000156861,0,1,1,1,1,1,0
12330005,3912,11206,11041,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.4013E-06
12330005,3912,11207,11042,3,0,0,0,0,1,1,1,1,1,0
12330005,3912,11208,11043,4,0,0,0,0,1,1,1,1,1,0
12330005,3913,11209,11044,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.4013E-06
12330005,3913,11210,11045,3,0,0.00E+00,0.000125245,0.00E+00,1,1,1,1,1,5.0108E-06
12330005,3913,11211,11046,4,0,0,-0.000163354,0,1,1,1,1,1,0
12330006,3914,11212,11047,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.3303E-06
12330006,3914,11213,11048,3,0,0,0,0,1,1,1,1,1,0
12330006,3914,11214,11049,4,0,0,0,0,1,1,1,1,1,0
12330006,3915,11215,11050,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.3303E-06
12330006,3915,11216,11051,3,0,0,0.000123938,0,1,1,1,1,1,0.000003445
12330006,3915,11217,11052,4,0,0,-0.000162306,0,1,1,1,1,1,0
12330007,3916,11218,11053,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.4282E-06
12330007,3916,11219,11054,3,0,0,0,0,1,1,1,1,1,0
12330007,3916,11220,11055,4,0,0,0,0,1,1,1,1,1,0
12330007,3917,11221,11056,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.4282E-06
12330007,3917,11222,11057,3,0,0.00E+00,0.000133927,0.00E+00,1,1,1,1,1,4.9717E-06
12330007,3917,11223,11058,4,0,0,-0.000174859,0,1,1,1,1,1,0
12330009,3918,11224,11059,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.1135E-06
12330009,3918,11225,11060,3,0,0,0,0,1,1,1,1,1,0
12330009,3918,11226,11061,4,0,0,0,0,1,1,1,1,1,0
12330009,3919,11227,11062,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,3.1135E-06
12330009,3919,11228,11063,3,0,0.00E+00,0.00011655,0.00E+00,1,1,1,1,1,4.7282E-06
12330009,3919,11229,11064,4,0,0,-0.00015967,0,1,1,1,1,1,0
12330010,3920,11230,11065,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.3955E-06
12330010,3920,11231,11066,3,0,0,0,0,1,1,1,1,1,0
12330010,3920,11232,11067,4,0,0,0,0,1,1,1,1,1,0
12330010,3921,11233,11068,2,0,0.00E+00,0,0.00E+00,1,1,1,0,1,2.3955E-06
12330010,3921,11234,11069,3,0,0.00E+00,0.000145685,0.00E+00,1,1,1,1,1,3.3701E-06
12330010,3921,11235,11070,4,0,0,-0.000181505,0,1,1,1,1,1,0
12330012,3922,11236,11071,2,0,0,0.000134222,0,1,1,1,0,1,0.000003663
12330012,3922,11237,11072,3,0,0,-0.000114618,0,1,1,1,1,1,0
12330012,3922,11238,11073,4,0,0,0,0,1,1,1,1,1,0
12330012,3923,11239,11074,2,0,0,0.000134222,0,1,1,1,0,1,0.000003663
12330012,3923,11240,11075,3,0,0.00E+00,0.000250474,0.00E+00,1,1,1,1,1,5.3255E-06
12330012,3923,11241,11076,4,0,0,-0.000312596,0,1,1,1,1,1,0
12330013,3924,11242,11077,2,0,0.00E+00,0.000134222,0.00E+00,1,1,1,0,1,5.3847E-06
12330013,3924,11243,11078,3,0,0,-0.000117166,0,1,1,1,1,1,0
12330013,3924,11244,11079,4,0,0,0,0,1,1,1,1,1,0
12330013,3925,11245,11080,2,0,0.00E+00,0.000134222,0.00E+00,1,1,1,0,1,5.3847E-06
12330013,3925,11246,11081,3,0,0.00E+00,0.000242921,0.00E+00,1,1,1,1,1,7.9936E-06
